,Gender information value,Background information value,Eyewear information value,Hats information value,Clothing information value,Mouth information value,Fur information value,Eyes information value,Earring information value,Trait count information value,Unique Trait count,Token Id,Rarity score
6222,1.0,3.012751907408848,0.6987635592347685,2.230397501766746,5.930160374931366,4.587272661408357,6.643856189774724,3.20024953829911,0.3778192957794075,2.554697057863487,0,6222,0.4841351843076757
6223,1.0,3.024443179176788,5.304718804855139,5.435963338133392,4.698997743967186,4.768076126706236,3.519528054772523,5.828280760912152,4.125321050792545,4.03268380973072,0,6223,0.6683047321390827
6224,1.0,2.99884630538363,3.380821783940931,5.429731384421878,5.878321443411748,4.840629153339797,4.166178862209418,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6224,0.5040953258494346
6225,1.0,2.99884630538363,0.6987635592347685,5.473931188332412,5.442222328605074,6.687799537362322,3.4965494909944312,5.539519529959989,0.3778192957794075,1.1555339986339044,0,6225,0.5263268055207
6226,1.0,2.99884630538363,0.6987635592347685,2.230397501766746,2.432843996289213,4.768076126706236,3.3974481025283403,3.3233715117570313,0.3778192957794075,5.748553568441418,0,6226,0.43193883441107184
6227,1.0,3.0162493516450746,4.706511797624493,5.168771306825942,2.432843996289213,4.140507454607221,3.4965494909944312,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,6227,0.4351037818531706
6228,1.0,3.012751907408848,4.546245393148302,4.658355759469839,2.432843996289213,3.974829424265094,4.166178862209418,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,6228,0.4323781078929122
6229,1.0,3.024443179176788,0.6987635592347685,5.205563338195578,5.974829424265094,6.643856189774724,6.673002535434241,5.636660688370521,0.3778192957794075,1.1555339986339044,0,6229,0.58268046584451
6230,1.0,2.99884630538363,0.6987635592347685,5.362899875943668,5.237863830098888,3.974829424265094,4.210896782498619,3.547931769776189,0.3778192957794075,1.1555339986339044,0,6230,0.45738597869814696
6231,1.0,2.99884630538363,0.6987635592347685,5.467533417134262,2.432843996289213,5.795859283219775,3.542878542049904,5.772012541265407,4.125321050792545,1.1555339986339044,0,6231,0.5282259358613054
6232,1.0,3.009262921328968,3.3349711323629614,5.362899875943668,5.392894616241506,4.587272661408357,3.3974481025283403,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6232,0.47831970152691916
6233,1.0,9.117787378107137,0.6987635592347685,5.362899875943668,2.432843996289213,4.840629153339797,4.173970213500261,3.20024953829911,0.3778192957794075,2.554697057863487,0,6233,0.5405561747723193
6234,1.0,2.99884630538363,0.6987635592347685,5.895394956770689,3.9105018491608976,6.643856189774724,4.55979192498625,5.493296513199343,0.3778192957794075,1.1555339986339044,0,6234,0.5241302833223874
6235,1.0,3.061300186760664,0.6987635592347685,5.044538396076498,5.237863830098888,4.840629153339797,3.3974481025283403,3.3233715117570313,4.125321050792545,1.7312063248775211,0,6235,0.5197532316920824
6236,1.0,3.012751907408848,4.546245393148302,2.230397501766746,5.392894616241506,5.820106829466452,4.55979192498625,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,6236,0.47674679750751703
6237,1.0,2.99884630538363,0.6987635592347685,4.658355759469839,7.058893689053568,4.140507454607221,4.2792837574788685,5.493296513199343,0.3778192957794075,1.1555339986339044,0,6237,0.510159835623919
6238,1.0,3.022097333064992,5.304718804855139,5.002310160687201,5.351074440546879,4.0303245368567975,3.542878542049904,5.636660688370521,5.339345147964772,4.03268380973072,0,6238,0.6766962562591525
6239,1.0,3.061300186760664,0.6987635592347685,5.435963338133392,5.310432456049533,4.783886641553699,4.321928094887363,3.6896598793878495,0.3778192957794075,1.1555339986339044,0,6239,0.4777195275300915
6240,1.0,3.012751907408848,0.6987635592347685,2.230397501766746,4.717856771218502,4.840629153339797,4.580353247468567,5.974829424265094,5.265344566520995,1.1555339986339044,0,6240,0.5360216067363514
6241,1.0,3.024443179176788,5.392894616241506,2.230397501766746,5.392894616241506,4.0303245368567975,4.173970213500261,5.787866492466244,0.3778192957794075,1.1555339986339044,0,6241,0.5214457265176511
6242,1.0,3.022097333064992,0.6987635592347685,2.230397501766746,2.432843996289213,4.840629153339797,3.3974481025283403,3.6896598793878495,0.3778192957794075,5.748553568441418,0,6242,0.43933781033359287
6243,1.0,3.061300186760664,0.6987635592347685,6.442222328605074,5.34519787421021,3.974829424265094,4.166178862209418,5.539519529959989,0.3778192957794075,1.1555339986339044,0,6243,0.5085596823970583
6244,1.0,3.009262921328968,0.6987635592347685,5.248793390257147,5.965784284662087,3.079478021209661,3.4965494909944312,5.539519529959989,0.3778192957794075,1.1555339986339044,0,6244,0.47349586216578965
6245,1.0,3.0162493516450746,5.304718804855139,5.168771306825942,5.310432456049533,4.102837036641166,4.173970213500261,5.580353247468567,0.3778192957794075,1.7312063248775211,0,6245,0.5726872144807795
6246,1.0,3.0162493516450746,5.392894616241506,5.362899875943668,5.392894616241506,5.878321443411748,3.519528054772523,3.6896598793878495,0.3778192957794075,1.7312063248775211,0,6246,0.5662042445992655
6247,1.0,3.009262921328968,0.6987635592347685,5.184424571137428,2.432843996289213,4.768076126706236,4.55979192498625,3.6896598793878495,0.3778192957794075,2.554697057863487,0,6247,0.4527418000990818
6248,1.0,3.022097333064992,0.6987635592347685,5.184424571137428,5.351074440546879,4.840629153339797,4.2792837574788685,5.50635266602479,0.3778192957794075,1.1555339986339044,0,6248,0.5030293930414895
6249,1.0,3.012751907408848,4.706511797624493,2.230397501766746,4.698997743967186,4.587272661408357,4.163591067720262,1.6789955255288762,5.265344566520995,1.7312063248775211,0,6249,0.5295945751558969
6250,1.0,3.024443179176788,0.6987635592347685,5.895394956770689,5.237863830098888,5.658355759469839,4.55979192498625,3.20024953829911,0.3778192957794075,1.1555339986339044,0,6250,0.49329795921361436
6251,1.0,2.99884630538363,0.6987635592347685,5.473931188332412,4.904008087075397,3.974829424265094,3.3974481025283403,5.710283551513701,0.3778192957794075,1.1555339986339044,0,6251,0.47541663356041614
6252,1.0,2.99884630538363,0.6987635592347685,2.230397501766746,5.442222328605074,4.768076126706236,4.210896782498619,3.6896598793878495,0.3778192957794075,2.554697057863487,0,6252,0.44787481617832886
6253,1.0,2.99884630538363,0.6987635592347685,5.205563338195578,4.904008087075397,3.974829424265094,3.542878542049904,5.636660688370521,0.3778192957794075,1.1555339986339044,0,6253,0.4722693308482464
6254,1.0,8.53282487738598,0.6987635592347685,4.930160374931366,5.34519787421021,4.140507454607221,3.4965494909944312,3.547931769776189,4.125321050792545,1.7312063248775211,0,6254,0.60122209068799
6255,1.0,3.012751907408848,3.3349711323629614,5.132894270497345,2.432843996289213,4.768076126706236,4.717856771218502,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,6255,0.4421163648525466
6256,1.0,3.061300186760664,0.6987635592347685,5.184424571137428,5.011587974275212,6.587272661408357,3.3974481025283403,5.787866492466244,0.3778192957794075,1.1555339986339044,0,6256,0.5165760668016625
6257,1.0,3.012751907408848,0.6987635592347685,5.429731384421878,5.392894616241506,3.974829424265094,4.173970213500261,5.519528054772523,0.3778192957794075,1.1555339986339044,0,6257,0.4921388005896359
6258,1.0,2.99884630538363,0.6987635592347685,2.230397501766746,5.886832943267265,4.102837036641166,4.748553568441418,3.6896598793878495,0.3778192957794075,2.554697057863487,0,6258,0.4529510405980355
6259,1.0,3.061300186760664,0.6987635592347685,5.044538396076498,2.432843996289213,4.783886641553699,4.662003536484984,5.974829424265094,6.965784284662087,1.1555339986339044,0,6259,0.5728973864120125
6260,1.0,3.012751907408848,0.6987635592347685,5.058893689053568,4.698997743967186,5.878321443411748,4.173970213500261,3.547931769776189,0.3778192957794075,1.1555339986339044,0,6260,0.4739999027089635
6261,1.0,3.022097333064992,5.392894616241506,5.168771306825942,4.904008087075397,5.710283551513701,3.4965494909944312,3.6896598793878495,0.3778192957794075,1.7312063248775211,0,6261,0.5523029793015056
6262,1.0,3.024443179176788,0.6987635592347685,5.429731384421878,6.861447624847352,3.079478021209661,4.55979192498625,5.493296513199343,4.125321050792545,1.7312063248775211,0,6262,0.5764839800618816
6263,1.0,3.0162493516450746,3.3349711323629614,5.429731384421878,6.779917739350753,3.079478021209661,3.3974481025283403,1.6789955255288762,4.125321050792545,4.03268380973072,0,6263,0.574423513767175
6264,1.0,3.0162493516450746,3.380821783940931,2.230397501766746,5.956795501434833,3.1405074546072203,4.321928094887363,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,6264,0.4204571605882703
6265,1.0,3.012751907408848,0.6987635592347685,5.362899875943668,2.432843996289213,3.079478021209661,3.3974481025283403,3.3233715117570313,0.3778192957794075,2.554697057863487,0,6265,0.40414143571168915
6266,1.0,3.061300186760664,3.3349711323629614,2.230397501766746,5.912672948202524,4.676687582242097,4.163591067720262,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,6266,0.44179974905161723
6267,1.0,3.061300186760664,0.6987635592347685,5.869859864663551,5.011587974275212,4.102837036641166,4.173970213500261,3.3233715117570313,4.125321050792545,1.7312063248775211,0,6267,0.5299652285488273
6268,1.0,3.0162493516450746,5.392894616241506,5.058893689053568,2.432843996289213,4.768076126706236,4.299027692777283,5.519528054772523,0.3778192957794075,1.1555339986339044,0,6268,0.5287266939527729
6269,1.0,3.024443179176788,4.706511797624493,5.002310160687201,6.020925838854548,4.0303245368567975,3.4965494909944312,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6269,0.49747498431901477
6270,1.0,3.0162493516450746,4.546245393148302,5.362899875943668,4.698997743967186,4.783886641553699,6.546245393148302,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6270,0.5402821388092773
6271,1.0,3.061300186760664,0.6987635592347685,5.132894270497345,5.921390165303634,3.079478021209661,3.519528054772523,5.519528054772523,8.429731384421878,1.7312063248775211,0,6271,0.6099542943199708
6272,1.0,3.009262921328968,3.380821783940931,5.435963338133392,5.442222328605074,5.573466861883326,4.717856771218502,1.6789955255288762,5.339345147964772,4.03268380973072,0,6272,0.6342411140119633
6273,1.0,3.0162493516450746,4.706511797624493,5.132894270497345,3.9105018491608976,4.752437002928646,3.3974481025283403,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6273,0.4756183835785628
6274,1.0,3.022097333064992,0.6987635592347685,5.405069330187608,2.432843996289213,6.828280760912152,3.542878542049904,5.947862376664824,0.3778192957794075,2.554697057863487,0,6274,0.5093434197637686
6275,1.0,3.061300186760664,3.3349711323629614,2.230397501766746,5.02561753417927,5.717856771218502,4.580353247468567,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,6275,0.45094055561537044
6276,1.0,3.022097333064992,4.546245393148302,2.230397501766746,2.432843996289213,6.658355759469839,3.519528054772523,1.6789955255288762,0.3778192957794075,2.554697057863487,0,6276,0.44866902353297716
6277,1.0,3.022097333064992,0.6987635592347685,2.230397501766746,5.886832943267265,4.0303245368567975,3.4965494909944312,5.636660688370521,0.3778192957794075,2.554697057863487,0,6277,0.4632904865832074
6278,1.0,3.061300186760664,0.6987635592347685,4.658355759469839,5.351074440546879,3.974829424265094,4.748553568441418,3.6896598793878495,0.3778192957794075,1.1555339986339044,0,6278,0.45979585348240426
6279,1.0,3.024443179176788,0.6987635592347685,5.405069330187608,5.411195432984449,4.0350469470992,4.580353247468567,5.493296513199343,0.3778192957794075,1.1555339986339044,0,6279,0.49927528753330513
6280,1.0,3.024443179176788,0.6987635592347685,5.362899875943668,5.820106829466452,5.795859283219775,3.519528054772523,3.3233715117570313,0.3778192957794075,1.1555339986339044,0,6280,0.48161102897587715
6281,1.0,3.012751907408848,0.6987635592347685,5.539519529959989,5.912672948202524,5.573466861883326,3.542878542049904,5.636660688370521,0.3778192957794075,1.1555339986339044,0,6281,0.5195871117278741
6282,1.0,3.061300186760664,0.6987635592347685,4.930160374931366,7.117787378107137,4.676687582242097,4.748553568441418,3.547931769776189,4.125321050792545,1.7312063248775211,0,6282,0.5706273441920259
6283,1.0,3.022097333064992,0.6987635592347685,5.148161027150656,2.432843996289213,4.140507454607221,4.163591067720262,3.547931769776189,0.3778192957794075,2.554697057863487,0,6283,0.4337048279779826
6284,1.0,3.012751907408848,3.3349711323629614,4.658355759469839,4.904008087075397,4.0303245368567975,3.3974481025283403,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6284,0.4503486835268502
6285,1.0,3.024443179176788,4.706511797624493,2.230397501766746,5.392894616241506,3.079478021209661,4.173970213500261,1.6789955255288762,4.125321050792545,1.7312063248775211,0,6285,0.49866197949889696
6286,1.0,3.022097333064992,3.3349711323629614,5.895394956770689,5.772012541265407,3.1405074546072203,3.519528054772523,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6286,0.4719111348022073
6287,1.0,3.024443179176788,3.3349711323629614,2.230397501766746,2.432843996289213,4.140507454607221,4.210896782498619,1.6789955255288762,0.3778192957794075,2.554697057863487,0,6287,0.40006638566269487
6288,1.0,3.009262921328968,0.6987635592347685,5.058893689053568,5.486812479629145,3.1405074546072203,3.4965494909944312,3.6896598793878495,5.629500896797655,1.7312063248775211,0,6288,0.5274503836846237
6289,1.0,3.022097333064992,0.6987635592347685,5.435963338133392,5.930160374931366,6.687799537362322,4.163591067720262,3.6896598793878495,4.125321050792545,1.7312063248775211,0,6289,0.5841870292728643
6290,1.0,3.0162493516450746,3.380821783940931,5.148161027150656,2.432843996289213,4.0350469470992,3.519528054772523,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,6290,0.41222626889541236
6291,1.0,3.024443179176788,5.173970213500261,5.362899875943668,5.237863830098888,3.079478021209661,3.4965494909944312,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6291,0.4829704416763282
6292,1.0,2.99884630538363,0.6987635592347685,4.740817919661812,5.392894616241506,5.658355759469839,4.210896782498619,3.547931769776189,0.3778192957794075,1.1555339986339044,0,6292,0.47686405284349903
6293,1.0,3.012751907408848,3.380821783940931,4.930160374931366,4.904008087075397,4.587272661408357,4.173970213500261,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6293,0.47678633378539165
6294,1.0,3.022097333064992,0.6987635592347685,5.173970213500261,5.9389842253183724,5.717856771218502,4.662003536484984,5.828280760912152,0.3778192957794075,1.1555339986339044,0,6294,0.5376043757050669
6295,1.0,3.0162493516450746,0.6987635592347685,6.148161027150656,4.698997743967186,4.0303245368567975,3.542878542049904,3.3233715117570313,6.0397848661058635,1.7312063248775211,0,6295,0.5480830052596312
6296,1.0,3.061300186760664,0.6987635592347685,4.930160374931366,5.02561753417927,4.140507454607221,3.3974481025283403,3.20024953829911,0.3778192957794075,1.1555339986339044,0,6296,0.4321194498348726
6297,1.0,3.0162493516450746,0.6987635592347685,4.930160374931366,4.904008087075397,4.752437002928646,3.519528054772523,3.547931769776189,6.965784284662087,1.7312063248775211,0,6297,0.5614742560145392
6298,1.0,3.022097333064992,0.6987635592347685,5.173970213500261,2.432843996289213,3.1405074546072203,3.4965494909944312,3.547931769776189,0.3778192957794075,2.554697057863487,0,6298,0.4074255852054595
6299,1.0,3.022097333064992,0.6987635592347685,2.230397501766746,3.9105018491608976,4.768076126706236,4.166178862209418,3.547931769776189,5.339345147964772,1.1555339986339044,0,6299,0.4777761887969201
6300,1.0,3.061300186760664,0.6987635592347685,5.435963338133392,2.432843996289213,4.140507454607221,6.673002535434241,5.50635266602479,0.3778192957794075,2.554697057863487,0,6300,0.5104792690679958
6301,1.0,3.0162493516450746,0.6987635592347685,5.429731384421878,5.237863830098888,5.710283551513701,3.519528054772523,3.3233715117570313,0.3778192957794075,1.1555339986339044,0,6301,0.4718568851979555
6302,1.0,2.99884630538363,4.546245393148302,5.993091630657823,5.237863830098888,4.102837036641166,3.519528054772523,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6302,0.49935393625644625
6303,1.0,3.022097333064992,0.6987635592347685,5.869859864663551,5.947862376664824,4.0303245368567975,3.4965494909944312,3.547931769776189,0.3778192957794075,1.1555339986339044,0,6303,0.46669461282135616
6304,1.0,3.012751907408848,5.173970213500261,5.993091630657823,4.717856771218502,6.828280760912152,3.542878542049904,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6304,0.5453147646896683
6305,1.0,3.012751907408848,4.706511797624493,5.148161027150656,5.772012541265407,4.768076126706236,3.4965494909944312,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6305,0.5074503618548722
6306,1.0,2.99884630538363,0.6987635592347685,5.869859864663551,4.717856771218502,4.0350469470992,4.210896782498619,5.828280760912152,0.3778192957794075,1.1555339986339044,0,6306,0.4946539785745193
6307,1.0,2.99884630538363,0.6987635592347685,5.002310160687201,6.020925838854548,5.573466861883326,3.3974481025283403,3.3233715117570313,0.3778192957794075,1.1555339986339044,0,6307,0.473127286610397
6308,1.0,3.0162493516450746,0.6987635592347685,2.230397501766746,6.673002535434241,4.587272661408357,3.519528054772523,3.6896598793878495,0.3778192957794075,2.554697057863487,0,6308,0.4538954662645605
6309,1.0,3.0162493516450746,3.380821783940931,4.740817919661812,6.04930764022437,3.1405074546072203,3.4965494909944312,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6309,0.4581367756434385
6310,1.0,3.061300186760664,0.6987635592347685,5.429731384421878,5.965784284662087,3.079478021209661,6.546245393148302,5.519528054772523,0.3778192957794075,1.1555339986339044,0,6310,0.525737550835186
6311,1.0,2.99884630538363,3.3349711323629614,5.044538396076498,2.432843996289213,4.102837036641166,4.163591067720262,1.6789955255288762,4.125321050792545,1.7312063248775211,0,6311,0.49017459535885316
6312,1.0,3.022097333064992,5.173970213500261,5.058893689053568,5.310432456049533,3.079478021209661,3.3974481025283403,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6312,0.47764032486412183
6313,1.0,3.009262921328968,3.380821783940931,6.04930764022437,2.432843996289213,5.820106829466452,4.717856771218502,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,6313,0.4743131777272826
6314,1.0,2.99884630538363,0.6987635592347685,5.405069330187608,2.432843996289213,3.1405074546072203,3.542878542049904,5.710283551513701,0.3778192957794075,2.554697057863487,0,6314,0.44611879560951523
6315,1.0,3.009262921328968,0.6987635592347685,5.058893689053568,5.442222328605074,3.079478021209661,4.299027692777283,3.3233715117570313,0.3778192957794075,1.1555339986339044,0,6315,0.4394364536787832
6316,1.0,3.009262921328968,4.706511797624493,5.429731384421878,5.02561753417927,3.974829424265094,4.665660560093073,1.6789955255288762,4.125321050792545,4.03268380973072,0,6316,0.6028257018115054
6317,1.0,3.012751907408848,0.6987635592347685,2.230397501766746,5.310432456049533,4.768076126706236,3.3974481025283403,5.50635266602479,6.0397848661058635,1.1555339986339044,0,6317,0.5303066576095663
6318,1.0,2.99884630538363,3.3349711323629614,5.058893689053568,5.237863830098888,4.102837036641166,3.519528054772523,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6318,0.46500085792402834
6319,1.0,2.99884630538363,0.6987635592347685,5.168771306825942,5.965784284662087,3.1405074546072203,4.210896782498619,3.3233715117570313,0.3778192957794075,1.1555339986339044,0,6319,0.4489782866114418
6320,1.0,3.009262921328968,0.6987635592347685,4.930160374931366,2.432843996289213,4.0350469470992,4.665660560093073,5.594225422050124,0.3778192957794075,2.554697057863487,0,6320,0.4691242244789176
6321,1.0,3.061300186760664,3.380821783940931,5.058893689053568,2.432843996289213,4.0350469470992,4.748553568441418,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,6321,0.4311973078619232
6322,1.0,3.0162493516450746,5.173970213500261,5.499809820158018,2.432843996289213,3.1405074546072203,4.299027692777283,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,6322,0.44472653330516515
6323,1.0,3.0162493516450746,0.6987635592347685,5.467533417134262,2.432843996289213,5.820106829466452,3.519528054772523,5.993091630657823,4.125321050792545,1.1555339986339044,0,6323,0.5320588506923067
6324,1.0,3.012751907408848,3.380821783940931,4.658355759469839,5.965784284662087,4.0303245368567975,4.55979192498625,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6324,0.4866952184330997
6325,1.0,3.024443179176788,0.6987635592347685,5.184424571137428,5.974829424265094,4.840629153339797,4.299027692777283,5.974829424265094,0.3778192957794075,1.1555339986339044,0,6325,0.5208717936734573
6326,1.0,2.99884630538363,5.392894616241506,4.930160374931366,2.432843996289213,3.974829424265094,4.55979192498625,5.50635266602479,0.3778192957794075,1.1555339986339044,0,6326,0.5176497566793649
6327,1.0,3.009262921328968,4.546245393148302,5.148161027150656,5.02561753417927,3.079478021209661,3.3974481025283403,1.6789955255288762,8.429731384421878,4.03268380973072,0,6327,0.6300300690522025
6328,1.0,3.0162493516450746,0.6987635592347685,5.539519529959989,5.310432456049533,3.974829424265094,3.4965494909944312,5.519528054772523,5.265344566520995,1.7312063248775211,0,6328,0.5692617049820061
6329,1.0,3.061300186760664,0.6987635592347685,6.0782590139204995,7.058893689053568,5.573466861883326,4.55979192498625,3.3233715117570313,5.339345147964772,1.7312063248775211,0,6329,0.6152474781414302
6330,1.0,3.022097333064992,3.3349711323629614,5.058893689053568,5.011587974275212,3.079478021209661,4.717856771218502,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6330,0.46455164213890876
6331,1.0,3.0162493516450746,4.546245393148302,2.230397501766746,5.461163892258535,3.974829424265094,4.748553568441418,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,6331,0.45137196025770526
6332,1.0,3.024443179176788,0.6987635592347685,5.205563338195578,5.411195432984449,3.1405074546072203,3.3974481025283403,5.993091630657823,0.3778192957794075,1.1555339986339044,0,6332,0.47081965783861573
6333,1.0,3.0162493516450746,4.706511797624493,5.448508591452505,5.237863830098888,4.0350469470992,3.542878542049904,1.6789955255288762,5.339345147964772,4.03268380973072,0,6333,0.6090618476058569
6334,1.0,2.99884630538363,0.6987635592347685,5.405069330187608,3.9105018491608976,6.687799537362322,3.3974481025283403,3.20024953829911,4.125321050792545,1.7312063248775211,0,6334,0.5308777124965679
6335,1.0,3.022097333064992,0.6987635592347685,5.429731384421878,4.904008087075397,4.768076126706236,4.321928094887363,5.594225422050124,0.3778192957794075,1.1555339986339044,0,6335,0.5007269548390273
6336,1.0,3.009262921328968,0.6987635592347685,5.429731384421878,6.020925838854548,4.768076126706236,3.4965494909944312,3.547931769776189,0.3778192957794075,1.1555339986339044,0,6336,0.47242450448451745
6337,1.0,3.0162493516450746,0.6987635592347685,5.467533417134262,6.04930764022437,3.1405074546072203,3.3974481025283403,3.20024953829911,0.3778192957794075,1.1555339986339044,0,6337,0.44038178546140094
6338,1.0,2.99884630538363,5.173970213500261,5.429731384421878,4.717856771218502,3.1405074546072203,4.173970213500261,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6338,0.48712837457735375
6339,1.0,2.99884630538363,0.6987635592347685,2.230397501766746,5.886832943267265,5.717856771218502,4.210896782498619,5.539519529959989,0.3778192957794075,2.554697057863487,0,6339,0.49982142518515327
6340,1.0,3.061300186760664,0.6987635592347685,4.740817919661812,4.698997743967186,4.0303245368567975,3.519528054772523,5.636660688370521,0.3778192957794075,1.1555339986339044,0,6340,0.46305997254904746
6341,1.0,3.061300186760664,0.6987635592347685,5.448508591452505,5.878321443411748,5.710283551513701,4.580353247468567,3.6896598793878495,0.3778192957794075,1.1555339986339044,0,6341,0.5059846283288136
6342,1.0,3.012751907408848,0.6987635592347685,5.168771306825942,5.836501267717121,4.676687582242097,4.163591067720262,5.947862376664824,0.3778192957794075,1.1555339986339044,0,6342,0.5129936535182629
6343,1.0,3.061300186760664,0.6987635592347685,2.230397501766746,6.748553568441418,6.673002535434241,3.4965494909944312,5.828280760912152,0.3778192957794075,2.554697057863487,0,6343,0.5230984665480781
6344,1.0,3.022097333064992,3.380821783940931,5.058893689053568,5.772012541265407,3.079478021209661,4.2792837574788685,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6344,0.4704392516970323
6345,1.0,3.009262921328968,0.6987635592347685,5.173970213500261,5.461163892258535,5.717856771218502,4.163591067720262,3.20024953829911,0.3778192957794075,1.1555339986339044,0,6345,0.4796877707844617
6346,1.0,2.99884630538363,0.6987635592347685,5.448508591452505,5.34519787421021,4.768076126706236,4.166178862209418,3.3233715117570313,0.3778192957794075,1.1555339986339044,0,6346,0.46886508780090236
6347,1.0,3.012751907408848,0.6987635592347685,5.173970213500261,4.904008087075397,3.1405074546072203,4.163591067720262,3.20024953829911,0.3778192957794075,1.1555339986339044,0,6347,0.4295542652324125
6348,1.0,3.009262921328968,4.706511797624493,5.002310160687201,3.9105018491608976,4.0303245368567975,4.55979192498625,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6348,0.4804645571703467
6349,1.0,2.99884630538363,0.6987635592347685,5.132894270497345,6.673002535434241,4.768076126706236,3.4965494909944312,3.6896598793878495,0.3778192957794075,1.1555339986339044,0,6349,0.4802151098435511
6350,1.0,3.009262921328968,0.6987635592347685,5.058893689053568,4.904008087075397,3.079478021209661,3.3974481025283403,5.454822365384707,0.3778192957794075,1.1555339986339044,0,6350,0.450511194159822
6351,1.0,3.022097333064992,3.380821783940931,2.230397501766746,5.956795501434833,4.676687582242097,4.163591067720262,1.6789955255288762,4.125321050792545,1.7312063248775211,0,6351,0.511834893547799
6352,1.0,3.022097333064992,0.6987635592347685,6.0782590139204995,4.717856771218502,6.828280760912152,4.55979192498625,5.519528054772523,0.3778192957794075,1.1555339986339044,0,6352,0.5437308637580226
6353,1.0,3.024443179176788,0.6987635592347685,5.539519529959989,3.9105018491608976,4.0303245368567975,6.673002535434241,3.6896598793878495,4.125321050792545,1.7312063248775211,0,6353,0.5511733809967686
6354,1.0,3.012751907408848,0.6987635592347685,2.230397501766746,4.698997743967186,4.0350469470992,4.166178862209418,3.20024953829911,5.265344566520995,1.1555339986339044,0,6354,0.4717627366455157
6355,1.0,3.0162493516450746,3.3349711323629614,5.044538396076498,5.351074440546879,4.0303245368567975,3.542878542049904,1.6789955255288762,4.125321050792545,4.03268380973072,0,6355,0.5629308258041759
6356,1.0,3.009262921328968,0.6987635592347685,5.539519529959989,5.912672948202524,3.1405074546072203,4.580353247468567,3.3233715117570313,0.3778192957794075,1.1555339986339044,0,6356,0.4601467438524937
6357,1.0,3.012751907408848,0.6987635592347685,4.658355759469839,5.486812479629145,4.102837036641166,3.3974481025283403,3.6896598793878495,0.3778192957794075,1.1555339986339044,0,6357,0.4416078109239866
6358,1.0,3.012751907408848,3.380821783940931,5.993091630657823,4.717856771218502,3.1405074546072203,3.3974481025283403,1.6789955255288762,5.339345147964772,4.03268380973072,0,6358,0.5715206533031296
6359,1.0,3.024443179176788,0.6987635592347685,5.132894270497345,2.432843996289213,6.643856189774724,4.210896782498619,3.20024953829911,5.629500896797655,1.1555339986339044,0,6359,0.5304578295527398
6360,1.0,3.012751907408848,3.3349711323629614,5.435963338133392,6.020925838854548,5.573466861883326,4.662003536484984,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,6360,0.5256401918240143
6361,1.0,3.0162493516450746,0.6987635592347685,5.429731384421878,2.432843996289213,4.676687582242097,6.546245393148302,5.772012541265407,0.3778192957794075,2.554697057863487,0,6361,0.5204674911037582
6362,1.0,3.012751907408848,0.6987635592347685,2.230397501766746,2.432843996289213,4.587272661408357,3.519528054772523,3.3233715117570313,0.3778192957794075,5.748553568441418,0,6362,0.4312212146691139
6363,1.0,3.022097333064992,0.6987635592347685,4.740817919661812,6.020925838854548,3.1405074546072203,4.163591067720262,3.3233715117570313,0.3778192957794075,1.1555339986339044,0,6363,0.4426237010632124
6364,1.0,2.99884630538363,0.6987635592347685,4.740817919661812,2.432843996289213,5.717856771218502,6.546245393148302,5.828280760912152,5.629500896797655,1.1555339986339044,0,6364,0.5884162055702254
6365,1.0,3.024443179176788,0.6987635592347685,5.205563338195578,5.820106829466452,4.0350469470992,4.748553568441418,5.594225422050124,0.3778192957794075,1.1555339986339044,0,6365,0.5069375344545378
