,???,Chroma,Biome,Zone,Mode,Y Coordinate,X Coordinate,Level,Rarity score,Token Id
4670,52424,Flow,85,Dhampir,Terrain,15,6,9,15.459226979697494,4670
4671,52912,Pulse,48,Arc,Terrain,26,33,13,22.67182864866272,4671
4672,15896,Flow,58,Intro Forest,Terrain,19,5,7,13.124792733877216,4672
4673,23379,Pulse,47,Zerinia,Terrain,1,22,7,31.20528650618541,4673
4674,34146,Pulse,72,Nightrose,Terrain,25,3,13,21.309594904291334,4674
4675,53637,Hyper,27,Palace,Terrain,11,15,12,44.629143448195165,4675
4676,24335,Flow,37,Angel,Terrain,13,2,6,13.29884809900147,4676
4677,53984,Flow,0,Greysunn,Terrain,3,3,16,13.040776947167751,4677
4678,44870,Flow,23,Hyphae,Terrain,29,29,14,5.413251229613211,4678
4679,38936,Pulse,12,Promiselands,Terrain,1,3,8,31.83542004963978,4679
4680,37276,Flow,1,[HOME],Terrain,15,21,11,11.498461624510467,4680
4681,40033,Flow,61,Hypermage,Terrain,12,42,13,2.916593626891154,4681
4682,30278,Flow,59,Hypermage,Terrain,25,47,13,3.942787232709967,4682
4683,37625,Flow,90,Alto,Terrain,7,6,18,14.625078365229971,4683
4684,40898,Pulse,23,Arc,Terrain,46,23,13,22.989899748340783,4684
4685,42507,Pulse,21,[MOON],Terrain,5,25,10,30.071075198296743,4685
4686,42195,Flow,13,[BLOOD],Terrain,16,2,11,11.114329245249067,4686
4687,48779,Hyper,83,Alto,Terrain,7,5,17,43.0748453286492,4687
4688,38126,Flow,19,[BLOOD],Terrain,30,30,11,13.004676583023468,4688
4689,48736,Flow,26,Antenna,Terrain,22,2,15,14.25907610391331,4689
4690,49497,Pulse,52,Jadeite,Terrain,23,4,7,31.697394805353298,4690
4691,42271,Flow,9,Exduo,Terrain,27,45,14,5.485223063918504,4691
4692,45314,Flow,86,[YUNA],Terrain,15,5,10,10.71227263923827,4692
4693,45711,Flow,31,Mecha,Terrain,40,1,13,3.9369717497296217,4693
4694,45688,Pulse,27,Hyphae,Terrain,16,2,14,21.651695772229278,4694
4695,44024,Hyper,36,Intro Forest,Terrain,15,7,7,42.81088481153789,4695
4696,50265,Flow,61,Calyx,Terrain,23,7,8,13.550863368943592,4696
4697,33325,Flow,49,Linosim,Terrain,11,15,15,12.878740703263885,4697
4698,46037,Pulse,64,[BLOOD],Terrain,13,31,11,29.675015736715242,4698
4699,42477,Hyper,73,[CUR2],Terrain,1,23,10,41.24467959048227,4699
4700,47536,Pulse,45,[HYCA],Terrain,0,5,10,28.04277346111065,4700
4701,30572,Flow,21,Nightrose,Terrain,17,30,13,4.170955605783983,4701
4702,38665,Flow,56,Exduo,Terrain,25,27,14,4.669054998358163,4702
4703,45402,Flow,57,Grove,Terrain,34,28,13,5.329208796805728,4703
4704,43915,Flow,65,Hypermage,Terrain,33,25,13,4.002813216576226,4704
4705,44102,Flow,26,Nightrose,Terrain,33,16,13,4.386992829026392,4705
4706,38554,Flow,2,Mould,Terrain,4,14,16,13.358846228266671,4706
4707,38850,Flow,57,Arc,Terrain,28,24,13,4.458985253171111,4707
4708,34993,Hyper,51,Warp,Terrain,22,29,14,34.949840259636346,4708
4709,51746,Flow,34,Shahra,Terrain,0,10,15,13.760965207981823,4709
4710,52326,Flow,0,Ender,Terrain,1,5,6,12.590651110173198,4710
4711,9623,Flow,42,Exduo,Terrain,24,47,14,5.545256313200841,4711
4712,52849,Hyper,48,Arc,Terrain,0,6,13,31.187146716813235,4712
4713,36499,Hyper,52,Grove,Terrain,8,2,13,32.147319009905175,4713
4714,26225,Flow,89,Xleph,Terrain,3,4,5,15.267181982456176,4714
4715,46853,Hyper,7,[BOSS],Terrain,0,22,11,40.79463004729368,4715
4716,27298,Flow,27,Treasure,Terrain,8,2,16,13.22680541864338,4716
4717,28183,Hyper,68,Nightrose,Terrain,18,0,13,32.60933317858888,4717
4718,31931,Flow,3,[WEN],Terrain,26,7,11,11.62447077125561,4718
4719,46134,Flow,90,Dhampir,Terrain,14,7,9,15.471250338859111,4719
4720,8123,Flow,1,Exduo,Terrain,33,17,14,4.843116420002787,4720
4721,35557,Flow,63,Arc,Terrain,41,46,13,5.467184385138225,4721
4722,49260,Pulse,60,[SEP],Terrain,31,16,10,30.2210947391643,4722
4723,49004,Flow,89,Kairo,Terrain,0,5,2,14.577064846066119,4723
4724,50042,Flow,26,[MENU],Terrain,27,13,11,11.822478399582067,4724
4725,51902,Hyper,26,Holo,Terrain,9,5,14,30.74295081836393,4725
4726,32311,Flow,55,Hypermage,Terrain,46,13,13,2.6165206341654974,4726
4727,42468,Hyper,72,Holo,Terrain,37,4,14,31.865089721605766,4727
4728,34916,Flow,63,Cradle,Terrain,4,5,8,13.202803503021213,4728
4729,44656,Flow,45,[WEN],Terrain,2,24,11,11.000340432546706,4729
4730,34741,Pulse,61,Alto,Terrain,3,11,17,31.433243546855394,4730
4731,45599,Flow,45,Hypermage,Terrain,7,37,13,2.244481864440256,4731
4732,24928,Pulse,23,Dread,Terrain,7,16,16,32.60957961949176,4732
4733,17421,Hyper,72,Nightrose,Terrain,23,18,13,32.771345200861504,4733
4734,29900,Pulse,86,[CUR2],Terrain,13,20,10,29.76504926135834,4734
4735,22939,Pulse,8,Radiant,Terrain,33,15,14,24.388256261741002,4735
4736,24407,Flow,54,[NEON],Terrain,5,30,10,11.378441751414467,4736
4737,26670,Flow,71,Grove,Terrain,20,7,13,3.468879901335409,4737
4738,17147,Pulse,35,[MENU],Terrain,11,19,11,29.254954968147896,4738
4739,25814,Flow,43,Nightrose,Daydream,17,11,13,56.551263573142194,4739
4740,43250,Flow,91,Xleph,Terrain,7,2,5,15.405218729314624,4740
4741,45986,Flow,55,Mould,Terrain,15,7,16,13.01078272832736,4741
4742,27841,Flow,69,Hyphae,Terrain,22,45,14,5.02917213914472,4742
4743,15393,Flow,53,Hypermage,Terrain,45,14,13,2.4184972623153804,4743
4744,28303,Flow,60,Grove,Terrain,35,2,13,4.345043068293436,4744
4745,52291,Flow,45,Angel,Terrain,0,9,6,12.656729344662802,4745
4746,48485,Flow,61,Grove,Terrain,22,20,13,3.8889418819398123,4746
4747,52095,Flow,63,Mecha,Terrain,31,7,13,3.864932095013928,4747
4748,37060,Hyper,44,Hyphae,Terrain,35,1,14,33.32946209395878,4748
4749,4146,Pulse,54,Mecha,Terrain,4,24,13,21.675683152569047,4749
4750,32760,Pulse,80,Greysunn,Terrain,0,13,16,31.991428870570065,4750
4751,53025,Flow,56,Shiro,Terrain,36,41,14,6.091407977925823,4751
4752,32747,Hyper,48,Hypermage,Terrain,24,47,13,32.94527704344128,4752
4753,38929,Pulse,5,Riso,Terrain,2,9,14,21.321627349411514,4753
4754,10330,Pulse,65,[HOME],Terrain,28,1,11,30.11914624144605,4754
4755,37412,Pulse,9,[HOME],Terrain,2,26,11,30.281174613653533,4755
4756,36912,Hyper,54,[MENU],Terrain,25,17,11,41.316669591730886,4756
4757,25294,Flow,46,Arc,Terrain,39,46,13,4.591011530915131,4757
4758,11739,Flow,10,Jadeite,Terrain,21,14,7,14.457087362722683,4758
4759,27239,Pulse,15,Intro Forest,Terrain,20,19,7,32.95157633470334,4759
4760,52589,Flow,82,Alto,Terrain,3,1,18,14.655102861567523,4760
4761,46087,Flow,49,Hyphae,Terrain,23,42,14,4.429037053911756,4761
4762,51805,Pulse,47,Treasure,Terrain,1,2,16,30.713225437719384,4762
4763,48799,Flow,63,Hypermage,Terrain,33,24,13,4.038803980633644,4763
4764,36461,Hyper,8,[BLOOD],Terrain,0,10,11,40.15250160451194,4764
4765,28050,Flow,45,Mt Zuka,Daydream,1,11,7,66.73438844835982,4765
4766,51103,Pulse,63,Hypermage,Terrain,15,10,13,19.917277923109637,4766
4767,43638,Pulse,55,Zerinia,Terrain,7,7,7,30.95325367806717,4767
4768,51331,Flow,12,Alto,Terrain,3,7,19,14.613078012782966,4768
4769,42573,Flow,6,Alto,Terrain,4,0,19,14.337031159666727,4769
4770,47823,Flow,26,Mecha,Terrain,31,8,13,4.110991995491189,4770
4771,47569,Flow,52,Alto,Terrain,8,4,17,12.896655848504961,4771
4772,20544,Flow,46,Nightrose,Terrain,13,28,13,2.628639069257191,4772
4773,30064,Hyper,78,Alto,Terrain,0,3,17,43.47090660645382,4773
4774,51817,Flow,55,Linosim,Terrain,9,22,15,13.502878308435982,4774
4775,43203,Pulse,21,[WEN],Terrain,7,24,11,30.173142377479284,4775
4776,29908,Pulse,47,Venmon,Terrain,19,10,15,31.76340522139584,4776
4777,25559,Pulse,51,[MENU],Terrain,13,0,11,28.228804958228675,4777
4778,52016,Flow,0,Holo,Terrain,16,10,14,1.5843147427473483,4778
4779,33269,Flow,75,Wastelands,Terrain,7,14,9,15.369226758324842,4779
4780,38735,Hyper,45,Mecha,Terrain,40,3,13,33.23344958868836,4780
4781,43532,Flow,40,Ender,Terrain,8,21,6,13.718872536561744,4781
4782,52664,Flow,5,Hypermage,Terrain,28,16,13,3.120643214389816,4782
4783,45935,Flow,60,Alto,Terrain,5,14,17,13.31674689509303,4783
4784,51606,Flow,62,Mecha,Terrain,6,27,13,3.6728901279961383,4784
4785,53212,Pulse,33,Mirage,Terrain,34,43,14,24.3641205259714,4785
4786,21061,Flow,4,Grove,Terrain,24,26,13,5.329235441333072,4786
4787,28166,Flow,70,Nightrose,Terrain,7,16,13,2.6946755251174475,4787
4788,43109,Flow,47,Mt Zuka,Terrain,8,0,7,12.362617169416946,4788
4789,39981,Flow,20,Calyx,Terrain,20,8,8,14.34299560959279,4789
4790,37009,Flow,47,[HOME],Terrain,15,16,11,10.730305866469589,4790
4791,40471,Pulse,62,[CUR2],Terrain,16,18,10,29.657033376689622,4791
4792,43528,Flow,72,Treasure,Terrain,9,5,16,12.980761261297108,4792
4793,47984,Flow,47,Blushing,Terrain,20,15,15,13.382856017417676,4793
4794,53016,Flow,73,[SUN],Terrain,8,10,10,12.02659762384515,4794
4795,29935,Flow,30,Akileaf,Terrain,23,18,8,14.595087174649764,4795
4796,45345,Hyper,36,Bubble,Terrain,20,18,6,44.01706371997909,4796
4797,45321,Pulse,86,Kairo,Terrain,0,0,3,32.88556349890604,4797
4798,38834,Flow,51,Exduo,Terrain,29,46,14,4.861082431795118,4798
4799,37777,Flow,61,Mecha,Terrain,38,7,13,4.152973849682658,4799
4800,44053,Flow,70,Radiant,Terrain,5,38,14,5.737436952179189,4800
4801,42224,Flow,29,Angel,Terrain,23,9,6,13.988976742937298,4801
4802,20591,Pulse,28,Kippsun,Terrain,6,19,8,32.105437058718785,4802
4803,39063,Flow,57,Hyphae,Terrain,36,21,14,4.69910674445625,4803
4804,37824,Flow,50,Exduo,Terrain,45,27,14,4.759088521299697,4804
4805,40117,Flow,46,Shiro,Terrain,37,44,14,5.64732107158151,4805
4806,48133,Flow,23,Nightrose,Terrain,38,30,13,5.143137939635107,4806
4807,43599,Flow,54,[BOSS],Terrain,19,8,11,10.754299907123135,4807
4808,40179,Flow,31,Riso,Terrain,30,10,14,3.966926002629778,4808
4809,33545,Hyper,84,Tetsu,Terrain,10,4,5,45.3072608399892,4809
4810,44075,Flow,43,[YUNA],Terrain,30,3,10,10.718264941802044,4810
4811,25461,Flow,44,Mt Zuka,Terrain,1,14,7,12.260608725078912,4811
4812,36629,Pulse,52,[NOV],Terrain,21,23,10,29.963141057674044,4812
4813,46745,Flow,83,Royal,Terrain,4,14,5,15.225197704975932,4813
4814,41368,Flow,30,Palace,Terrain,10,14,12,15.093162946506542,4814
4815,26816,Flow,49,Hyphae,Terrain,33,4,14,3.87692215064332,4815
4816,31497,Pulse,44,Hyphae,Terrain,32,42,14,23.61395621299848,4816
4817,46760,Flow,43,Arc,Terrain,27,17,13,3.4328092081462027,4817
4818,29028,Flow,48,Radiant,Terrain,24,29,14,5.809423320196206,4818
4819,41139,Flow,47,Shiro,Terrain,21,2,14,3.312889251667797,4819
4820,45179,Flow,23,Hyphae,Terrain,31,6,14,4.201017648176124,4820
4821,44883,Pulse,54,Blossom,Terrain,2,18,16,31.58935106608352,4821
4822,46620,Flow,54,Exduo,Terrain,24,36,14,4.945146055355864,4822
4823,21212,Pulse,2,Hypermage,Terrain,14,1,13,19.659234019204,4823
4824,22925,Pulse,51,Kairo,Terrain,3,10,4,31.175190558038313,4824
4825,27384,Flow,69,Alto,Terrain,9,13,17,13.640793948970689,4825
4826,32889,Flow,21,Kairo,Terrain,2,3,1,14.619120577711916,4826
4827,22007,Flow,0,[MENU],Terrain,25,16,11,12.074521519151443,4827
4828,53323,Flow,32,Muxtai X1,Terrain,6,6,12,14.607071177423695,4828
4829,47647,Flow,39,Mecha,Terrain,37,15,13,4.62709191542698,4829
4830,37871,Flow,91,Alto,Terrain,3,3,18,14.50505849435909,4830
4831,46356,Flow,71,Holo,Terrain,47,10,14,2.5684980333624394,4831
4832,44161,Flow,51,Akileaf,Terrain,8,16,8,13.292800694563004,4832
4833,49911,Flow,46,[BLOOD],Terrain,13,11,11,9.50601682482078,4833
4834,42231,Pulse,1,Hyphae,Terrain,17,1,14,21.723708785820754,4834
4835,33402,Flow,31,Holo,Terrain,9,19,14,1.2842308499342325,4835
4836,34887,Flow,48,pfpfpfpbbx80,Terrain,13,15,15,12.66270711403841,4836
4837,17098,Hyper,49,Riso,Terrain,27,27,14,34.337607943023016,4837
4838,52763,Pulse,53,Hypermage,Terrain,1,6,13,18.957116530628717,4838
4839,35958,Pulse,19,Bubble,Terrain,15,15,6,32.21945433204073,4839
4840,53485,Pulse,44,[BOSS],Terrain,12,9,11,28.414853409205847,4840
4841,53894,Flow,69,[CUR2],Terrain,5,1,10,10.448250357058926,4841
4842,50056,Flow,61,Hypermage,Terrain,9,37,13,2.8385768077712634,4842
4843,38316,Hyper,72,Hyphae,Terrain,19,14,14,33.01746141367984,4843
4844,43229,Pulse,24,Blushing,Terrain,4,5,15,31.70939394694125,4844
4845,19496,Flow,43,Hyphae,Terrain,42,44,14,5.245186954492119,4845
4846,26823,Pulse,55,Riso,Terrain,12,24,14,22.095753614291493,4846
4847,45024,Pulse,22,Toad,Terrain,2,5,6,31.529332954698987,4847
4848,24342,Flow,64,Akileaf,Terrain,21,13,8,13.814901999618003,4848
4849,30909,Flow,85,Xleph,Terrain,7,15,5,15.579258352878561,4849
4850,50397,Pulse,63,[BLOOD],Terrain,12,6,11,28.630851272264774,4850
4851,38237,Flow,62,Hypermage,Terrain,27,45,13,3.792742865632426,4851
4852,41223,Flow,5,Palace,Terrain,9,11,12,14.973103112836778,4852
4853,8454,Flow,44,Holo,Terrain,37,28,14,2.886510997277377,4853
4854,32119,Pulse,41,Ender,Daydream,17,1,6,86.03727446634048,4854
4855,45299,Pulse,56,Kairo,Terrain,14,8,4,31.523241343368596,4855
4856,48901,Flow,43,Zerinia,Terrain,1,15,7,12.392645905004624,4856
4857,47810,Flow,30,Exduo,Terrain,4,3,14,2.7607349867760913,4857
4858,51331,Flow,47,[MENU],Terrain,26,11,11,10.976315505497901,4858
4859,33826,Flow,21,Holo,Terrain,46,8,14,2.676542380483196,4859
4860,45856,Flow,64,Dread,Terraform,1,0,16,67.5025211982463,4860
4861,40184,Pulse,0,Alto,Terrain,0,10,17,31.751288606192183,4861
4862,41793,Flow,83,[HOME],Terrain,27,2,11,12.002552106956918,4862
4863,53410,Flow,80,Exduo,Terrain,24,32,14,5.725285815647112,4863
4864,25369,Flow,58,Mt Zuka,Terrain,21,15,7,13.22680723185605,4864
4865,22520,Pulse,54,Mirage,Terrain,35,8,14,22.611849899817678,4865
4866,18016,Flow,35,Hyphae,Terrain,47,33,14,5.893321024260982,4866
4867,37616,Hyper,37,Holo,Terrain,16,46,14,32.67520917003614,4867
4868,40018,Flow,39,pfpfpfpbbx80,Terrain,22,16,15,14.46304394186859,4868
4869,51106,Flow,50,Kairo,Terrain,15,15,4,12.914654558596329,4869
4870,35920,Pulse,54,Hypermage,Terrain,11,47,13,20.847402106738212,4870
4871,50346,Hyper,1,Cradle,Terrain,16,5,8,43.525005077026954,4871
4872,49574,Pulse,27,Arc,Terrain,46,44,13,23.764018139691924,4872
4873,47415,Hyper,50,Arc,Terrain,20,38,13,33.497437358832435,4873
4874,44146,Flow,28,Blossom,Terrain,8,18,16,13.98897553155469,4874
4875,26353,Flow,33,Mori,Terrain,14,1,6,13.328885918060806,4875
4876,48829,Hyper,43,Mecha,Terrain,39,1,13,33.1554376113031,4876
4877,40494,Flow,46,Mirage,Terrain,21,0,14,2.748721919327393,4877
4878,48783,Hyper,59,[YUNA],Terrain,24,22,10,41.79073073950828,4878
4879,36836,Flow,59,Exduo,Terrain,46,27,14,5.383212804142676,4879
4880,34174,Flow,27,Grove,Terrain,25,7,13,4.051002347736695,4880
4881,17949,Flow,13,Alto,Terrain,4,1,19,14.667106845937228,4881
4882,38733,Flow,33,[MENU],Terrain,20,10,11,11.024321154012483,4882
4883,37718,Hyper,24,Hypermage,Terrain,36,21,13,33.27534243904597,4883
4884,41904,Flow,65,Mecha,Daydream,37,6,13,58.54950752276212,4884
4885,46076,Pulse,76,Ender,Terrain,12,18,6,32.35142005649199,4885
4886,53381,Pulse,6,Exduo,Terrain,25,37,14,23.764008452688635,4886
4887,22839,Flow,87,Tetsu,Terrain,6,7,5,15.43523838352487,4887
4888,53647,Pulse,54,Hypermage,Terrain,14,21,13,19.85725194094494,4888
4889,51899,Pulse,26,Treasure,Terrain,8,13,16,31.91940132339775,4889
4890,40500,Pulse,88,Aria,Terrain,5,15,9,33.90572847102311,4890
4891,31472,Flow,73,[SEP],Terrain,30,28,10,13.196709466831377,4891
4892,50989,Flow,64,Arc,Terrain,3,38,13,3.6128441620105436,4892
4893,34013,Flow,60,Akileaf,Terrain,13,8,8,13.430844708539095,4893
4894,44453,Flow,56,Kairo,Daydream,13,8,4,67.56241215555633,4894
4895,51009,Flow,53,First Earth,Terrain,21,21,7,13.898972283623415,4895
4896,41591,Flow,21,Nightrose,Terrain,17,16,13,3.4688145019886596,4896
4897,23974,Flow,83,[YUNA],Daydream,25,24,10,67.23840748907523,4897
4898,13340,Pulse,32,Kippsun,Terrain,5,18,8,31.90740097081986,4898
4899,35455,Flow,69,Hyphae,Terrain,33,35,14,6.061362288871665,4899
4900,53647,Flow,22,Exduo,Terrain,17,33,14,5.041162801316198,4900
4901,47064,Pulse,4,[WEN],Terrain,18,4,11,29.495015904046042,4901
4902,22458,Flow,38,Mecha,Terrain,4,22,13,3.1508342375507628,4902
4903,36697,Pulse,68,[DARK],Terrain,5,12,11,28.876891796641228,4903
4904,34143,Hyper,35,Bubble,Terrain,20,1,6,43.29096490182527,4904
4905,36936,Flow,80,Hyphae,Terrain,4,12,14,3.2228496714205552,4905
4906,47123,Flow,41,Arc,Terrain,45,25,13,5.305174182360966,4906
4907,22752,Pulse,43,Grove,Terrain,0,24,13,21.68173419521291,4907
4908,30748,Pulse,80,Hypermage,Terrain,16,13,13,20.601395491388953,4908
4909,48753,Flow,57,Nightrose,Terrain,30,14,13,3.1747386589278834,4909
4910,49992,Flow,89,Dhampir,Terrain,0,13,9,15.453220746822732,4910
4911,34290,Pulse,43,Kairo,Terrain,3,3,2,31.739389982135663,4911
4912,50319,Hyper,35,Grove,Terrain,32,14,13,34.18763260642959,4912
4913,13274,Flow,59,[WEN],Terrain,8,5,11,10.448233403199776,4913
4914,16461,Flow,2,Alto,Terrain,1,13,17,13.35873541365585,4914
4915,39270,Pulse,48,Blossom,Terrain,14,2,16,30.869260902653455,4915
4916,31237,Flow,50,Arc,Terrain,26,21,13,3.4688048145927035,4916
4917,41267,Pulse,61,Mecha,Terrain,36,6,13,22.419809748237682,4917
4918,47988,Pulse,46,Pepo,Terraform,8,8,15,85.10127966840673,4918
4919,50687,Pulse,3,Hyphae,Terrain,0,10,14,21.273622307831687,4919
4920,25398,Pulse,31,Alto,Terrain,9,10,17,31.679296786364432,4920
4921,34143,Flow,9,Riso,Terrain,2,2,14,2.7667490885985577,4921
4922,48375,Flow,23,Hypermage,Terrain,7,14,13,1.584372269612376,4922
4923,30591,Pulse,46,Hypermage,Terrain,11,13,13,19.041104462998906,4923
4924,25296,Flow,36,[MOON],Terrain,1,1,10,10.166186979355006,4924
4925,41884,Pulse,65,Holo,Terrain,42,9,14,20.76933805364422,4925
4926,22497,Pulse,50,Ender,Terrain,21,5,6,30.815187861691047,4926
4927,47552,Flow,59,Alto,Terrain,1,12,17,13.202710849856352,4927
4928,37093,Flow,25,Riso,Terrain,30,5,14,4.146988813189409,4928
4929,34610,Flow,52,Nightrose,Terrain,39,30,13,4.434999081072601,4929
4930,27115,Flow,57,Kairo,Terrain,14,0,4,13.208693463453496,4930
4931,41672,Hyper,67,Holo,Terrain,5,23,14,31.20501766576444,4931
4932,53422,Pulse,68,Mt Zuka,Terraform,10,4,7,85.71930024088375,4932
4933,51554,Flow,59,Everglades,Terrain,13,23,8,13.832932198720027,4933
4934,44070,Flow,22,[NEON],Terrain,27,19,10,12.572648161617048,4934
4935,39670,Flow,70,Hyphae,Terrain,27,5,14,3.972950404018537,4935
4936,20186,Flow,34,Exduo,Terrain,47,44,14,5.701256650264408,4936
4937,43863,Flow,37,Mori,Terrain,8,23,6,14.08501347023163,4937
4938,21635,Flow,67,[DARK],Terrain,1,10,11,10.532227389734324,4938
4939,53626,Flow,85,Royal,Terrain,9,3,5,15.369204959327929,4939
4940,41455,Pulse,35,Nightrose,Terrain,8,7,13,20.52948844556897,4940
4941,43900,Pulse,32,Zerinia,Terrain,5,21,7,31.69735968625239,4941
4942,47441,Flow,1,Blossom,Terrain,15,22,16,14.04299164970726,4942
4943,49134,Flow,54,Kairo,Terrain,5,10,4,13.058681794151433,4943
4944,36387,Hyper,43,Holo,Terrain,37,30,14,32.639177835983304,4944
4945,49747,Flow,8,Kairo,Terrain,0,1,2,14.319033052452543,4945
4946,42353,Flow,53,Nightrose,Terrain,36,25,13,4.3989786477616715,4946
4947,12959,Hyper,3,[HOME],Terrain,0,15,11,40.50659979506603,4947
4948,51874,Flow,72,Holo,Terrain,2,28,14,1.6863395344024465,4948
4949,35104,Flow,84,Kairo,Terrain,0,0,1,14.841134360779781,4949
4950,29629,Hyper,69,Hypermage,Terrain,11,12,13,31.355057795293423,4950
4951,40890,Hyper,25,[DARK],Terrain,13,17,11,40.950625544324176,4951
4952,38383,Pulse,46,Mirage,Terrain,41,41,14,23.583986820760742,4952
4953,35967,Flow,29,Ender,Terrain,8,17,6,13.472813240794112,4953
4954,28399,Flow,23,Hypermage,Terrain,9,9,13,1.6683620210852634,4954
4955,28495,Flow,85,Aria,Terrain,11,10,9,15.711287662416783,4955
4956,34299,Flow,29,[MENU],Terrain,30,1,11,11.552435960107003,4956
4957,32708,Pulse,21,Dynacrypts,Terrain,1,12,13,21.61576737742597,4957
4958,33211,Pulse,24,Blossom,Terrain,3,8,16,31.72740053226302,4958
4959,52801,Hyper,90,Alto,Terrain,7,1,18,44.28112959701091,4959
4960,53259,Hyper,61,Holo,Terrain,3,25,14,31.523053643462028,4960
4961,51252,Pulse,80,Alto,Terrain,15,14,17,32.10535410041058,4961
4962,50100,Flow,5,Mecha,Terrain,20,26,13,4.603071834432164,4962
4963,32857,Flow,43,pfpfpfpbbx80,Terrain,12,13,15,12.84273964657732,4963
4964,43843,Flow,55,Treasure,Terrain,7,13,16,12.98676567297494,4964
4965,34639,Flow,89,Wastelands,Terrain,8,9,9,15.423205333956838,4965
4966,43916,Flow,43,Kairo,Terrain,1,6,2,13.544866827522359,4966
4967,36800,Flow,2,Riso,Terrain,31,39,14,5.533246271001869,4967
4968,13433,Flow,50,Arc,Terraform,31,18,13,57.613351070498645,4968
4969,50405,Pulse,10,[HYCA],Terrain,3,20,10,29.645035446222494,4969
4970,34055,Flow,53,Hyphae,Terrain,47,37,14,5.425236442853521,4970
4971,25413,Pulse,61,Riso,Terrain,18,18,14,22.215764401952487,4971
4972,34429,Flow,3,[SEP],Terrain,12,1,10,10.232170745503737,4972
4973,46748,Flow,46,Treasure,Terrain,2,13,16,12.392659833875827,4973
4974,42818,Pulse,29,Holo,Terrain,14,25,14,20.64931697217607,4974
4975,34798,Hyper,64,Mecha,Terrain,35,6,13,33.73751706481286,4975
4976,10744,Hyper,69,Ouallada,Terrain,17,18,16,44.07107075466,4976
4977,44003,Flow,45,[BLOOD],Terrain,15,7,11,9.728065123588811,4977
4978,46782,Pulse,34,Hypermage,Terrain,39,33,13,22.653725182575137,4978
4979,31231,Flow,86,[CUR2],Terrain,13,29,10,12.074551191808082,4979
4980,51149,Pulse,30,Holo,Terrain,39,31,14,22.13756047284514,4980
4981,43376,Flow,50,Linosim,Terrain,23,11,15,13.106809765738832,4981
4982,42906,Pulse,59,Kippsun,Terrain,12,10,8,31.817405595501196,4982
4983,32140,Flow,7,Ender,Terrain,20,9,6,13.352795184706581,4983
4984,26688,Flow,80,Holo,Terrain,15,13,14,1.4283010824384366,4984
4985,48753,Flow,35,Palace,Terrain,2,2,12,14.397020805719658,4985
4986,39785,Flow,9,[NEON],Terrain,27,21,10,12.500629698309062,4986
4987,44002,Pulse,43,Intro Forest,Terrain,4,19,7,31.13326622809408,4987
4988,21697,Pulse,50,[SEP],Terrain,11,10,10,28.162769716499707,4988
4989,51196,Pulse,52,Nightrose,Terrain,37,32,13,23.115885886800637,4989
4990,46641,Flow,2,Palace,Terrain,13,6,12,14.739079894766476,4990
4991,53241,Flow,22,Alto,Terrain,2,4,17,13.448765300747997,4991
4992,51550,Flow,16,Muxtai X1,Terrain,0,12,12,15.381243458874247,4992
4993,36533,Pulse,43,Jadeite,Daydream,6,9,7,85.35327253778365,4993
4994,52047,Flow,48,Hyphae,Terrain,21,38,14,4.152962344362008,4994
4995,47958,Hyper,58,Arc,Terrain,46,24,13,34.397555207831196,4995
4996,52747,Pulse,44,Shahra,Terrain,0,19,15,31.787437412682717,4996
4997,47046,Pulse,49,Riso,Terrain,18,34,14,22.707815174909797,4997
4998,40086,Flow,48,Treasure,Terrain,11,14,16,12.626700611169358,4998
4999,27433,Pulse,48,[YUNA],Terraform,28,30,10,84.4232137400202,4999
5000,36786,Flow,33,Dynacrypts,Terrain,2,41,13,4.417106339407178,5000
5001,51249,Pulse,19,Akileaf,Terrain,13,12,8,32.23147042971296,5001
5002,34094,Flow,54,Palace,Terrain,6,11,12,14.180989036382222,5002
5003,38736,Flow,23,Palace,Terrain,4,1,12,14.673085222902039,5003
5004,44679,Flow,61,[BLOOD],Terrain,18,13,11,10.898285362870887,5004
5005,52956,Flow,75,Mirage,Terrain,30,25,14,5.81533084835954,5005
5006,22732,Pulse,41,Gemina,Terrain,22,4,15,32.68159384210984,5006
5007,47384,Pulse,70,Exduo,Terrain,30,2,14,22.101739258373943,5007
5008,27981,Pulse,51,Kairo,Daydream,14,11,4,85.7552104805238,5008
5009,45464,Flow,18,Toad,Terrain,9,15,6,13.784913229185221,5009
5010,47660,Flow,14,Palace,Terraform,2,13,12,69.38066111267102,5010
5011,53398,Hyper,57,Arc,Terrain,4,10,13,31.949245381187236,5011
5012,50441,Flow,48,Holo,Terrain,21,5,14,0.5520682757055296,5012
5013,49285,Flow,48,[DARK],Terrain,12,28,11,10.856297453206164,5013
5014,44390,Pulse,51,Jadeite,Terrain,19,16,7,32.12946440526056,5014
5015,53692,Pulse,85,Kairo,Terrain,0,3,3,32.861553106092515,5015
5016,21236,Flow,82,[DARK],Terrain,30,18,11,12.584635797360793,5016
5017,40484,Flow,47,Hypermage,Terrain,3,47,13,2.052422337806568,5017
5018,32727,Pulse,48,Killscreen,Terrain,30,36,13,24.208238866838112,5018
5019,41582,Flow,80,Radiant,Daydream,33,14,14,60.583855459417656,5019
5020,31022,Flow,6,Riso,Terrain,30,4,14,4.068976228607619,5020
