,Type,Stage,Rarity score,Token Id
5042,None,0,65.46270795195814,5042
5043,Human,2,32.39336640105796,5043
5044,Human,1,0.0,5044
5045,Human,1,0.0,5045
5046,None,0,65.46270795195814,5046
5047,None,0,65.46270795195814,5047
5048,Human,2,32.39336640105796,5048
5049,None,0,65.46270795195814,5049
5050,Human,1,0.0,5050
5051,Human,1,0.0,5051
5052,Human,2,32.39336640105796,5052
5053,Human,1,0.0,5053
5054,None,0,65.46270795195814,5054
5055,Human,2,32.39336640105796,5055
5056,None,0,65.46270795195814,5056
5057,None,0,65.46270795195814,5057
5058,Human,2,32.39336640105796,5058
5059,Human,1,0.0,5059
5060,Human,1,0.0,5060
5061,Human,2,32.39336640105796,5061
5062,Human,1,0.0,5062
5063,Human,2,32.39336640105796,5063
5064,None,0,65.46270795195814,5064
5065,None,0,65.46270795195814,5065
5066,Human,1,0.0,5066
5067,Human,1,0.0,5067
5068,Human,2,32.39336640105796,5068
5069,Human,1,0.0,5069
5070,Human,1,0.0,5070
5071,None,0,65.46270795195814,5071
5072,None,0,65.46270795195814,5072
5073,Human,2,32.39336640105796,5073
5074,None,0,65.46270795195814,5074
5075,Human,1,0.0,5075
5076,None,0,65.46270795195814,5076
5077,Human,1,0.0,5077
5078,Human,2,32.39336640105796,5078
5079,None,0,65.46270795195814,5079
5080,Human,2,32.39336640105796,5080
5081,Human,1,0.0,5081
5082,Human,1,0.0,5082
5083,Human,1,0.0,5083
5084,Human,1,0.0,5084
5085,Human,1,0.0,5085
5086,None,0,65.46270795195814,5086
5087,Human,2,32.39336640105796,5087
5088,None,0,65.46270795195814,5088
5089,Shark,1,65.40261413534225,5089
5090,Human,2,32.39336640105796,5090
5091,Human,2,32.39336640105796,5091
5092,Human,2,32.39336640105796,5092
5093,Human,2,32.39336640105796,5093
5094,Kraken,2,97.8036074617948,5094
5095,Human,1,0.0,5095
5096,None,0,65.46270795195814,5096
5097,Human,1,0.0,5097
5098,Human,1,0.0,5098
5099,Human,1,0.0,5099
5100,Human,1,0.0,5100
5101,Human,1,0.0,5101
5102,None,0,65.46270795195814,5102
5103,Human,1,0.0,5103
5104,Human,1,0.0,5104
5105,Kraken,1,65.41307592171604,5105
5106,Human,2,32.39336640105796,5106
5107,Human,1,0.0,5107
5108,Human,1,0.0,5108
5109,Human,1,0.0,5109
5110,Human,1,0.0,5110
5111,Human,1,0.0,5111
5112,None,0,65.46270795195814,5112
5113,Human,1,0.0,5113
5114,Human,2,32.39336640105796,5114
5115,None,0,65.46270795195814,5115
5116,Human,2,32.39336640105796,5116
5117,Human,2,32.39336640105796,5117
5118,Human,1,0.0,5118
5119,Human,1,0.0,5119
5120,Human,1,0.0,5120
5121,Kraken,2,97.8036074617948,5121
5122,Human,1,0.0,5122
5123,Human,1,0.0,5123
5124,Human,1,0.0,5124
5125,Human,2,32.39336640105796,5125
5126,Human,1,0.0,5126
5127,Human,1,0.0,5127
5128,Human,1,0.0,5128
5129,Human,1,0.0,5129
5130,Human,2,32.39336640105796,5130
5131,Human,1,0.0,5131
5132,Human,1,0.0,5132
5133,Human,1,0.0,5133
5134,Human,1,0.0,5134
5135,Human,1,0.0,5135
5136,Shark,1,65.40261413534225,5136
5137,Kraken,1,65.41307592171604,5137
5138,Human,1,0.0,5138
5139,Human,1,0.0,5139
5140,Human,1,0.0,5140
5141,Human,1,0.0,5141
5142,Human,1,0.0,5142
5143,Human,1,0.0,5143
5144,Human,1,0.0,5144
5145,None,0,65.46270795195814,5145
5146,None,0,65.46270795195814,5146
5147,None,0,65.46270795195814,5147
5148,None,0,65.46270795195814,5148
5149,None,0,65.46270795195814,5149
5150,None,0,65.46270795195814,5150
5151,None,0,65.46270795195814,5151
5152,None,0,65.46270795195814,5152
5153,None,0,65.46270795195814,5153
5154,None,0,65.46270795195814,5154
5155,None,0,65.46270795195814,5155
5156,None,0,65.46270795195814,5156
5157,None,0,65.46270795195814,5157
5158,None,0,65.46270795195814,5158
5159,None,0,65.46270795195814,5159
5160,None,0,65.46270795195814,5160
5161,Human,1,0.0,5161
5162,Human,1,0.0,5162
5163,Human,1,0.0,5163
5164,None,0,65.46270795195814,5164
5165,Human,1,0.0,5165
5166,None,0,65.46270795195814,5166
5167,Human,1,0.0,5167
5168,Human,1,0.0,5168
5169,Kraken,1,65.41307592171604,5169
5170,None,0,65.46270795195814,5170
5171,Shark,1,65.40261413534225,5171
5172,Kraken,1,65.41307592171604,5172
5173,None,0,65.46270795195814,5173
5174,Human,2,32.39336640105796,5174
5175,Human,1,0.0,5175
5176,Shark,1,65.40261413534225,5176
5177,Human,1,0.0,5177
5178,None,0,65.46270795195814,5178
5179,Human,1,0.0,5179
5180,None,0,65.46270795195814,5180
5181,None,0,65.46270795195814,5181
5182,Human,2,32.39336640105796,5182
5183,Human,1,0.0,5183
5184,Human,2,32.39336640105796,5184
5185,Human,1,0.0,5185
5186,Human,2,32.39336640105796,5186
5187,Human,2,32.39336640105796,5187
5188,Human,1,0.0,5188
5189,None,0,65.46270795195814,5189
5190,Human,1,0.0,5190
5191,Human,1,0.0,5191
5192,Kraken,1,65.41307592171604,5192
5193,None,0,65.46270795195814,5193
5194,None,0,65.46270795195814,5194
5195,None,0,65.46270795195814,5195
5196,None,0,65.46270795195814,5196
5197,None,0,65.46270795195814,5197
5198,None,0,65.46270795195814,5198
5199,Human,1,0.0,5199
5200,None,0,65.46270795195814,5200
5201,Kraken,1,65.41307592171604,5201
5202,Human,1,0.0,5202
5203,Human,1,0.0,5203
5204,Human,1,0.0,5204
5205,Human,1,0.0,5205
5206,Human,1,0.0,5206
5207,Shark,2,97.79315090552792,5207
5208,Human,1,0.0,5208
5209,Human,2,32.39336640105796,5209
5210,Human,1,0.0,5210
5211,Human,1,0.0,5211
5212,Human,1,0.0,5212
5213,None,0,65.46270795195814,5213
5214,None,0,65.46270795195814,5214
5215,Human,1,0.0,5215
5216,Human,2,32.39336640105796,5216
5217,Human,1,0.0,5217
5218,Alien,1,67.60953540863336,5218
5219,Human,1,0.0,5219
5220,Human,1,0.0,5220
5221,Human,2,32.39336640105796,5221
5222,Human,1,0.0,5222
5223,Human,1,0.0,5223
5224,Human,2,32.39336640105796,5224
5225,Human,2,32.39336640105796,5225
5226,Human,1,0.0,5226
5227,Human,2,32.39336640105796,5227
5228,None,0,65.46270795195814,5228
5229,None,0,65.46270795195814,5229
5230,Human,1,0.0,5230
5231,Human,1,0.0,5231
5232,Human,2,32.39336640105796,5232
5233,None,0,65.46270795195814,5233
5234,None,0,65.46270795195814,5234
5235,Human,2,32.39336640105796,5235
5236,Human,1,0.0,5236
5237,Human,1,0.0,5237
5238,Human,2,32.39336640105796,5238
5239,Kaiju,1,67.38989019237019,5239
5240,Human,1,0.0,5240
5241,Human,1,0.0,5241
5242,None,0,65.46270795195814,5242
5243,Human,2,32.39336640105796,5243
5244,None,0,65.46270795195814,5244
5245,Human,1,0.0,5245
5246,Human,1,0.0,5246
5247,Human,2,32.39336640105796,5247
5248,None,0,65.46270795195814,5248
5249,None,0,65.46270795195814,5249
5250,Human,1,0.0,5250
5251,Human,1,0.0,5251
5252,Human,1,0.0,5252
5253,Human,1,0.0,5253
5254,Human,2,32.39336640105796,5254
5255,Human,1,0.0,5255
5256,None,0,65.46270795195814,5256
5257,None,0,65.46270795195814,5257
5258,None,0,65.46270795195814,5258
5259,None,0,65.46270795195814,5259
5260,None,0,65.46270795195814,5260
5261,Kraken,1,65.41307592171604,5261
5262,Human,2,32.39336640105796,5262
5263,Human,1,0.0,5263
5264,None,0,65.46270795195814,5264
5265,Human,1,0.0,5265
5266,None,0,65.46270795195814,5266
5267,Kraken,2,97.8036074617948,5267
5268,Human,1,0.0,5268
5269,None,0,65.46270795195814,5269
5270,Human,2,32.39336640105796,5270
5271,Human,1,0.0,5271
5272,Human,1,0.0,5272
5273,None,0,65.46270795195814,5273
5274,Kraken,1,65.41307592171604,5274
5275,Human,1,0.0,5275
5276,Human,1,0.0,5276
5277,Human,1,0.0,5277
5278,None,0,65.46270795195814,5278
5279,Human,1,0.0,5279
5280,Human,1,0.0,5280
5281,Human,1,0.0,5281
5282,None,0,65.46270795195814,5282
5283,None,0,65.46270795195814,5283
5284,None,0,65.46270795195814,5284
5285,Human,1,0.0,5285
5286,Human,1,0.0,5286
5287,None,0,65.46270795195814,5287
5288,Human,1,0.0,5288
5289,Kong,1,67.32713202526956,5289
5290,Human,1,0.0,5290
5291,Human,2,32.39336640105796,5291
5292,Human,2,32.39336640105796,5292
5293,Human,1,0.0,5293
5294,None,0,65.46270795195814,5294
5295,Human,1,0.0,5295
5296,None,0,65.46270795195814,5296
5297,Human,1,0.0,5297
5298,Human,1,0.0,5298
5299,Human,1,0.0,5299
5300,None,0,65.46270795195814,5300
5301,None,0,65.46270795195814,5301
5302,None,0,65.46270795195814,5302
5303,Human,1,0.0,5303
5304,None,0,65.46270795195814,5304
5305,Human,1,0.0,5305
5306,None,0,65.46270795195814,5306
5307,Shark,1,65.40261413534225,5307
5308,Human,1,0.0,5308
5309,Shark,2,97.79315090552792,5309
5310,Human,2,32.39336640105796,5310
5311,Human,2,32.39336640105796,5311
5312,Human,2,32.39336640105796,5312
5313,Human,2,32.39336640105796,5313
5314,None,0,65.46270795195814,5314
5315,Shark,2,97.79315090552792,5315
5316,Human,1,0.0,5316
5317,Human,1,0.0,5317
5318,None,0,65.46270795195814,5318
5319,Human,2,32.39336640105796,5319
5320,Human,1,0.0,5320
5321,Human,1,0.0,5321
5322,Human,1,0.0,5322
5323,Human,1,0.0,5323
5324,Human,1,0.0,5324
5325,Human,1,0.0,5325
5326,Human,1,0.0,5326
5327,Human,1,0.0,5327
5328,Human,2,32.39336640105796,5328
5329,Human,2,32.39336640105796,5329
5330,Human,2,32.39336640105796,5330
5331,None,0,65.46270795195814,5331
5332,Kraken,1,65.41307592171604,5332
5333,None,0,65.46270795195814,5333
5334,None,0,65.46270795195814,5334
5335,None,0,65.46270795195814,5335
5336,None,0,65.46270795195814,5336
5337,None,0,65.46270795195814,5337
5338,Human,1,0.0,5338
5339,Human,1,0.0,5339
5340,Human,1,0.0,5340
5341,Human,1,0.0,5341
5342,Human,1,0.0,5342
5343,None,0,65.46270795195814,5343
5344,None,0,65.46270795195814,5344
5345,Human,1,0.0,5345
5346,Human,1,0.0,5346
5347,None,0,65.46270795195814,5347
5348,None,0,65.46270795195814,5348
5349,Human,1,0.0,5349
5350,Human,1,0.0,5350
5351,Human,1,0.0,5351
5352,Human,1,0.0,5352
5353,Human,1,0.0,5353
5354,None,0,65.46270795195814,5354
5355,Human,1,0.0,5355
5356,Kraken,2,97.8036074617948,5356
5357,None,0,65.46270795195814,5357
5358,Shark,2,97.79315090552792,5358
5359,Human,1,0.0,5359
5360,Shark,1,65.40261413534225,5360
5361,Human,1,0.0,5361
5362,Human,1,0.0,5362
5363,Human,1,0.0,5363
5364,Human,1,0.0,5364
5365,None,0,65.46270795195814,5365
5366,Human,1,0.0,5366
5367,Human,1,0.0,5367
5368,Human,1,0.0,5368
5369,Human,1,0.0,5369
5370,Human,1,0.0,5370
5371,Human,1,0.0,5371
5372,Shark,2,97.79315090552792,5372
5373,Human,1,0.0,5373
5374,None,0,65.46270795195814,5374
5375,Human,1,0.0,5375
5376,None,0,65.46270795195814,5376
5377,Human,1,0.0,5377
5378,Human,1,0.0,5378
5379,None,0,65.46270795195814,5379
5380,Human,1,0.0,5380
5381,None,0,65.46270795195814,5381
5382,None,0,65.46270795195814,5382
5383,None,0,65.46270795195814,5383
5384,None,0,65.46270795195814,5384
5385,None,0,65.46270795195814,5385
5386,None,0,65.46270795195814,5386
5387,Human,1,0.0,5387
5388,Kong,1,67.32713202526956,5388
5389,Human,1,0.0,5389
5390,Human,1,0.0,5390
5391,Human,1,0.0,5391
5392,Human,1,0.0,5392
5393,Human,2,32.39336640105796,5393
5394,None,0,65.46270795195814,5394
5395,None,0,65.46270795195814,5395
5396,Human,2,32.39336640105796,5396
5397,None,0,65.46270795195814,5397
5398,None,0,65.46270795195814,5398
5399,None,0,65.46270795195814,5399
5400,None,0,65.46270795195814,5400
5401,Human,1,0.0,5401
5402,Human,1,0.0,5402
5403,Human,1,0.0,5403
5404,Human,1,0.0,5404
5405,Human,1,0.0,5405
5406,None,0,65.46270795195814,5406
5407,Human,1,0.0,5407
5408,Human,1,0.0,5408
5409,Human,1,0.0,5409
5410,Human,1,0.0,5410
5411,None,0,65.46270795195814,5411
5412,Human,1,0.0,5412
5413,Human,1,0.0,5413
5414,Human,1,0.0,5414
5415,Human,1,0.0,5415
5416,Kraken,1,65.41307592171604,5416
5417,None,0,65.46270795195814,5417
5418,Human,2,32.39336640105796,5418
5419,Human,1,0.0,5419
5420,Human,1,0.0,5420
5421,Human,2,32.39336640105796,5421
5422,Kraken,1,65.41307592171604,5422
5423,None,0,65.46270795195814,5423
5424,Human,1,0.0,5424
5425,Human,1,0.0,5425
5426,None,0,65.46270795195814,5426
5427,Human,1,0.0,5427
5428,Human,1,0.0,5428
5429,Human,1,0.0,5429
5430,Human,2,32.39336640105796,5430
5431,Human,1,0.0,5431
5432,Human,1,0.0,5432
5433,Human,1,0.0,5433
5434,Human,2,32.39336640105796,5434
5435,Human,1,0.0,5435
5436,Human,1,0.0,5436
5437,None,0,65.46270795195814,5437
5438,Human,1,0.0,5438
5439,None,0,65.46270795195814,5439
5440,Human,1,0.0,5440
5441,Human,1,0.0,5441
5442,Human,1,0.0,5442
5443,Human,1,0.0,5443
5444,Human,1,0.0,5444
5445,Human,1,0.0,5445
5446,Human,1,0.0,5446
5447,None,0,65.46270795195814,5447
5448,None,0,65.46270795195814,5448
5449,Human,1,0.0,5449
5450,None,0,65.46270795195814,5450
5451,None,0,65.46270795195814,5451
5452,Human,2,32.39336640105796,5452
5453,None,0,65.46270795195814,5453
5454,Human,1,0.0,5454
5455,Human,2,32.39336640105796,5455
5456,Human,1,0.0,5456
5457,Human,1,0.0,5457
5458,Human,1,0.0,5458
5459,Human,1,0.0,5459
5460,Human,1,0.0,5460
5461,Human,1,0.0,5461
5462,Human,1,0.0,5462
5463,Human,2,32.39336640105796,5463
5464,Human,1,0.0,5464
5465,Human,1,0.0,5465
5466,Human,1,0.0,5466
5467,None,0,65.46270795195814,5467
5468,Human,1,0.0,5468
5469,Human,2,32.39336640105796,5469
5470,Human,1,0.0,5470
5471,Human,1,0.0,5471
5472,Human,2,32.39336640105796,5472
5473,None,0,65.46270795195814,5473
5474,Human,2,32.39336640105796,5474
5475,Human,1,0.0,5475
5476,None,0,65.46270795195814,5476
5477,None,0,65.46270795195814,5477
5478,None,0,65.46270795195814,5478
5479,Human,1,0.0,5479
5480,Human,1,0.0,5480
5481,Human,1,0.0,5481
5482,Human,1,0.0,5482
5483,None,0,65.46270795195814,5483
5484,Human,1,0.0,5484
5485,Human,1,0.0,5485
5486,Human,1,0.0,5486
5487,None,0,65.46270795195814,5487
5488,Human,1,0.0,5488
5489,Human,2,32.39336640105796,5489
5490,Human,1,0.0,5490
5491,Human,2,32.39336640105796,5491
5492,None,0,65.46270795195814,5492
5493,None,0,65.46270795195814,5493
5494,None,0,65.46270795195814,5494
5495,None,0,65.46270795195814,5495
5496,None,0,65.46270795195814,5496
5497,None,0,65.46270795195814,5497
5498,None,0,65.46270795195814,5498
5499,None,0,65.46270795195814,5499
5500,None,0,65.46270795195814,5500
5501,None,0,65.46270795195814,5501
5502,Human,2,32.39336640105796,5502
5503,Kraken,2,97.8036074617948,5503
5504,Human,1,0.0,5504
5505,Human,1,0.0,5505
5506,Human,2,32.39336640105796,5506
5507,Human,1,0.0,5507
5508,Human,1,0.0,5508
5509,Human,1,0.0,5509
5510,None,0,65.46270795195814,5510
5511,Human,1,0.0,5511
5512,Human,1,0.0,5512
5513,Human,1,0.0,5513
5514,None,0,65.46270795195814,5514
5515,None,0,65.46270795195814,5515
5516,Human,2,32.39336640105796,5516
5517,Human,1,0.0,5517
5518,None,0,65.46270795195814,5518
5519,None,0,65.46270795195814,5519
5520,Kraken,2,97.8036074617948,5520
5521,Human,1,0.0,5521
5522,None,0,65.46270795195814,5522
5523,Human,1,0.0,5523
5524,Human,1,0.0,5524
5525,Human,1,0.0,5525
5526,Human,1,0.0,5526
5527,Human,2,32.39336640105796,5527
5528,Human,2,32.39336640105796,5528
5529,Human,1,0.0,5529
5530,None,0,65.46270795195814,5530
5531,None,0,65.46270795195814,5531
5532,Human,1,0.0,5532
5533,Human,1,0.0,5533
5534,None,0,65.46270795195814,5534
5535,None,0,65.46270795195814,5535
5536,Human,1,0.0,5536
5537,Shark,2,97.79315090552792,5537
5538,Alien,1,67.60953540863336,5538
5539,Human,1,0.0,5539
5540,None,0,65.46270795195814,5540
5541,None,0,65.46270795195814,5541
5542,Shark,1,65.40261413534225,5542
5543,None,0,65.46270795195814,5543
5544,Human,1,0.0,5544
5545,Kraken,1,65.41307592171604,5545
5546,Human,1,0.0,5546
5547,Alien,1,67.60953540863336,5547
5548,Human,1,0.0,5548
5549,Human,1,0.0,5549
5550,Human,2,32.39336640105796,5550
5551,Human,2,32.39336640105796,5551
5552,Shark,1,65.40261413534225,5552
5553,Human,2,32.39336640105796,5553
5554,Human,1,0.0,5554
5555,Human,1,0.0,5555
5556,Human,1,0.0,5556
5557,Human,1,0.0,5557
5558,None,0,65.46270795195814,5558
5559,None,0,65.46270795195814,5559
5560,None,0,65.46270795195814,5560
5561,Human,1,0.0,5561
5562,Human,2,32.39336640105796,5562
5563,Human,1,0.0,5563
5564,Human,1,0.0,5564
5565,None,0,65.46270795195814,5565
5566,None,0,65.46270795195814,5566
5567,Human,2,32.39336640105796,5567
5568,Human,1,0.0,5568
5569,Human,1,0.0,5569
5570,Human,1,0.0,5570
5571,Human,2,32.39336640105796,5571
5572,None,0,65.46270795195814,5572
5573,None,0,65.46270795195814,5573
5574,Kraken,1,65.41307592171604,5574
5575,Human,1,0.0,5575
5576,Human,1,0.0,5576
5577,None,0,65.46270795195814,5577
5578,None,0,65.46270795195814,5578
5579,Human,1,0.0,5579
5580,None,0,65.46270795195814,5580
5581,Shark,1,65.40261413534225,5581
5582,Human,1,0.0,5582
5583,Human,2,32.39336640105796,5583
5584,None,0,65.46270795195814,5584
5585,Human,2,32.39336640105796,5585
5586,Human,1,0.0,5586
5587,Human,2,32.39336640105796,5587
5588,Shark,1,65.40261413534225,5588
5589,Kong,2,99.71760812347513,5589
5590,Human,1,0.0,5590
5591,Human,1,0.0,5591
5592,Human,1,0.0,5592
5593,Human,1,0.0,5593
5594,Human,2,32.39336640105796,5594
5595,Human,2,32.39336640105796,5595
5596,Human,2,32.39336640105796,5596
5597,Human,2,32.39336640105796,5597
5598,Human,2,32.39336640105796,5598
5599,Human,2,32.39336640105796,5599
5600,None,0,65.46270795195814,5600
5601,None,0,65.46270795195814,5601
5602,None,0,65.46270795195814,5602
5603,None,0,65.46270795195814,5603
5604,Human,2,32.39336640105796,5604
5605,Human,1,0.0,5605
5606,Human,1,0.0,5606
5607,Human,1,0.0,5607
5608,Human,1,0.0,5608
5609,Human,1,0.0,5609
5610,Human,1,0.0,5610
5611,None,0,65.46270795195814,5611
5612,Shark,1,65.40261413534225,5612
5613,Human,1,0.0,5613
5614,Human,1,0.0,5614
5615,Human,1,0.0,5615
5616,None,0,65.46270795195814,5616
5617,Kraken,1,65.41307592171604,5617
5618,Human,1,0.0,5618
5619,Kraken,2,97.8036074617948,5619
5620,Human,2,32.39336640105796,5620
5621,Human,2,32.39336640105796,5621
5622,Human,2,32.39336640105796,5622
5623,Human,2,32.39336640105796,5623
5624,Human,2,32.39336640105796,5624
5625,Human,1,0.0,5625
5626,Human,1,0.0,5626
5627,None,0,65.46270795195814,5627
5628,None,0,65.46270795195814,5628
5629,None,0,65.46270795195814,5629
5630,None,0,65.46270795195814,5630
5631,Human,2,32.39336640105796,5631
5632,Human,1,0.0,5632
5633,Human,1,0.0,5633
5634,Human,1,0.0,5634
5635,Human,1,0.0,5635
5636,Human,1,0.0,5636
5637,Human,2,32.39336640105796,5637
5638,Human,1,0.0,5638
5639,None,0,65.46270795195814,5639
5640,None,0,65.46270795195814,5640
5641,None,0,65.46270795195814,5641
5642,None,0,65.46270795195814,5642
5643,None,0,65.46270795195814,5643
5644,None,0,65.46270795195814,5644
5645,Human,1,0.0,5645
5646,Human,2,32.39336640105796,5646
5647,Human,1,0.0,5647
5648,Human,1,0.0,5648
5649,Human,1,0.0,5649
5650,None,0,65.46270795195814,5650
5651,Human,2,32.39336640105796,5651
5652,Human,1,0.0,5652
5653,Human,1,0.0,5653
5654,Human,1,0.0,5654
5655,Shark,1,65.40261413534225,5655
5656,Human,1,0.0,5656
5657,Human,1,0.0,5657
5658,Human,1,0.0,5658
5659,None,0,65.46270795195814,5659
5660,Human,1,0.0,5660
5661,Human,1,0.0,5661
5662,None,0,65.46270795195814,5662
5663,None,0,65.46270795195814,5663
5664,None,0,65.46270795195814,5664
5665,None,0,65.46270795195814,5665
5666,Human,1,0.0,5666
5667,Human,1,0.0,5667
5668,Human,1,0.0,5668
5669,Human,1,0.0,5669
5670,None,0,65.46270795195814,5670
5671,Human,1,0.0,5671
5672,None,0,65.46270795195814,5672
5673,None,0,65.46270795195814,5673
5674,Human,1,0.0,5674
5675,Human,1,0.0,5675
5676,Kraken,1,65.41307592171604,5676
5677,Human,1,0.0,5677
5678,Human,1,0.0,5678
5679,Human,1,0.0,5679
5680,Human,1,0.0,5680
5681,Human,1,0.0,5681
5682,Human,1,0.0,5682
5683,None,0,65.46270795195814,5683
5684,Human,1,0.0,5684
5685,None,0,65.46270795195814,5685
5686,Shark,1,65.40261413534225,5686
5687,Human,1,0.0,5687
5688,None,0,65.46270795195814,5688
5689,None,0,65.46270795195814,5689
5690,Human,1,0.0,5690
5691,Human,2,32.39336640105796,5691
5692,Human,2,32.39336640105796,5692
5693,None,0,65.46270795195814,5693
5694,None,0,65.46270795195814,5694
5695,Human,1,0.0,5695
5696,Human,1,0.0,5696
5697,Kraken,1,65.41307592171604,5697
5698,Human,2,32.39336640105796,5698
5699,Human,1,0.0,5699
5700,None,0,65.46270795195814,5700
5701,None,0,65.46270795195814,5701
5702,None,0,65.46270795195814,5702
5703,None,0,65.46270795195814,5703
5704,Human,1,0.0,5704
5705,Human,1,0.0,5705
5706,Human,1,0.0,5706
5707,None,0,65.46270795195814,5707
5708,None,0,65.46270795195814,5708
5709,Human,2,32.39336640105796,5709
5710,Human,1,0.0,5710
5711,Human,1,0.0,5711
5712,Kong,1,67.32713202526956,5712
5713,None,0,65.46270795195814,5713
5714,None,0,65.46270795195814,5714
5715,None,0,65.46270795195814,5715
5716,Human,2,32.39336640105796,5716
5717,Human,2,32.39336640105796,5717
5718,Human,2,32.39336640105796,5718
5719,None,0,65.46270795195814,5719
5720,Human,2,32.39336640105796,5720
5721,None,0,65.46270795195814,5721
5722,Human,1,0.0,5722
5723,Human,1,0.0,5723
5724,None,0,65.46270795195814,5724
5725,None,0,65.46270795195814,5725
5726,None,0,65.46270795195814,5726
5727,None,0,65.46270795195814,5727
5728,None,0,65.46270795195814,5728
5729,None,0,65.46270795195814,5729
5730,Human,2,32.39336640105796,5730
5731,None,0,65.46270795195814,5731
5732,None,0,65.46270795195814,5732
5733,Human,1,0.0,5733
5734,Human,1,0.0,5734
5735,None,0,65.46270795195814,5735
5736,None,0,65.46270795195814,5736
5737,Human,2,32.39336640105796,5737
5738,Human,1,0.0,5738
5739,Human,1,0.0,5739
5740,Human,1,0.0,5740
5741,Human,1,0.0,5741
5742,Human,1,0.0,5742
5743,Human,2,32.39336640105796,5743
5744,Human,1,0.0,5744
5745,Shark,1,65.40261413534225,5745
5746,None,0,65.46270795195814,5746
5747,None,0,65.46270795195814,5747
5748,None,0,65.46270795195814,5748
5749,Human,1,0.0,5749
5750,Human,1,0.0,5750
5751,Human,2,32.39336640105796,5751
5752,Human,1,0.0,5752
5753,None,0,65.46270795195814,5753
5754,Kaiju,1,67.38989019237019,5754
5755,Human,1,0.0,5755
5756,Human,1,0.0,5756
5757,Shark,1,65.40261413534225,5757
5758,Human,2,32.39336640105796,5758
5759,Human,1,0.0,5759
5760,Human,2,32.39336640105796,5760
5761,Human,1,0.0,5761
5762,Alien,2,100.0,5762
5763,Kong,2,99.71760812347513,5763
5764,Human,2,32.39336640105796,5764
5765,Human,1,0.0,5765
5766,None,0,65.46270795195814,5766
5767,Human,1,0.0,5767
5768,Human,1,0.0,5768
5769,None,0,65.46270795195814,5769
5770,None,0,65.46270795195814,5770
5771,Human,1,0.0,5771
5772,None,0,65.46270795195814,5772
5773,None,0,65.46270795195814,5773
5774,None,0,65.46270795195814,5774
5775,Human,2,32.39336640105796,5775
5776,Human,1,0.0,5776
5777,Human,1,0.0,5777
5778,Human,1,0.0,5778
5779,Human,1,0.0,5779
5780,None,0,65.46270795195814,5780
5781,None,0,65.46270795195814,5781
5782,Human,1,0.0,5782
5783,Human,1,0.0,5783
5784,Human,1,0.0,5784
5785,Human,1,0.0,5785
5786,None,0,65.46270795195814,5786
5787,None,0,65.46270795195814,5787
5788,None,0,65.46270795195814,5788
5789,None,0,65.46270795195814,5789
5790,None,0,65.46270795195814,5790
5791,Human,1,0.0,5791
5792,Human,1,0.0,5792
5793,None,0,65.46270795195814,5793
5794,None,0,65.46270795195814,5794
5795,Human,1,0.0,5795
5796,Kraken,1,65.41307592171604,5796
5797,Human,1,0.0,5797
5798,Human,1,0.0,5798
5799,Alien,1,67.60953540863336,5799
5800,None,0,65.46270795195814,5800
5801,None,0,65.46270795195814,5801
5802,None,0,65.46270795195814,5802
5803,Human,1,0.0,5803
5804,Human,1,0.0,5804
5805,None,0,65.46270795195814,5805
5806,Alien,2,100.0,5806
5807,Human,1,0.0,5807
5808,Human,1,0.0,5808
5809,Human,1,0.0,5809
5810,Human,1,0.0,5810
5811,Kaiju,1,67.38989019237019,5811
5812,None,0,65.46270795195814,5812
5813,None,0,65.46270795195814,5813
5814,None,0,65.46270795195814,5814
5815,Human,1,0.0,5815
5816,None,0,65.46270795195814,5816
5817,Human,2,32.39336640105796,5817
5818,None,0,65.46270795195814,5818
5819,None,0,65.46270795195814,5819
5820,None,0,65.46270795195814,5820
5821,None,0,65.46270795195814,5821
5822,None,0,65.46270795195814,5822
5823,None,0,65.46270795195814,5823
5824,None,0,65.46270795195814,5824
5825,None,0,65.46270795195814,5825
5826,Human,1,0.0,5826
5827,Human,1,0.0,5827
5828,Human,1,0.0,5828
5829,Kong,1,67.32713202526956,5829
5830,Kraken,1,65.41307592171604,5830
5831,Kraken,1,65.41307592171604,5831
5832,Human,1,0.0,5832
5833,None,0,65.46270795195814,5833
5834,Human,2,32.39336640105796,5834
5835,None,0,65.46270795195814,5835
5836,Human,2,32.39336640105796,5836
5837,Human,2,32.39336640105796,5837
5838,Human,1,0.0,5838
5839,Human,1,0.0,5839
5840,Human,1,0.0,5840
5841,Human,1,0.0,5841
5842,Human,1,0.0,5842
5843,Human,1,0.0,5843
5844,None,0,65.46270795195814,5844
5845,None,0,65.46270795195814,5845
5846,Human,1,0.0,5846
5847,None,0,65.46270795195814,5847
5848,None,0,65.46270795195814,5848
5849,Human,1,0.0,5849
5850,Human,1,0.0,5850
5851,Human,1,0.0,5851
5852,None,0,65.46270795195814,5852
5853,None,0,65.46270795195814,5853
5854,Human,1,0.0,5854
5855,None,0,65.46270795195814,5855
5856,Human,1,0.0,5856
5857,Human,1,0.0,5857
5858,Human,2,32.39336640105796,5858
5859,None,0,65.46270795195814,5859
5860,None,0,65.46270795195814,5860
5861,None,0,65.46270795195814,5861
5862,Human,1,0.0,5862
5863,None,0,65.46270795195814,5863
5864,None,0,65.46270795195814,5864
5865,None,0,65.46270795195814,5865
5866,None,0,65.46270795195814,5866
