,tier,face,shirt,hats,body,Rarity score,Token Id
4477,cool_1,happy,shirt white,flower red,blue cat skin,22.64438496608489,4477
4478,classy_2,rich,baseball blue,crown gold,blue cat skin,68.02774083784138,4478
4479,cool_2,tired,bandana red,sunhat white,blue cat skin,5.967587191184594,4479
4480,cool_1,pixel,bandana red,headband blue,blue cat skin,21.011037958645204,4480
4481,cool_1,sunglasses cool,sweater orange,beret green,blue cat skin,22.83284129389491,4481
4482,cool_2,angry cute,robe red,mullet brown,blue cat skin,5.96762501660862,4482
4483,cool_1,angry cute,buttondown black flannel,hat visor yellow,blue cat skin,20.822597390389934,4483
4484,classy_1,zombie,ninja blue,goggles seaweed,blue cat skin,59.29662977371375,4484
4485,wild_1,ninja black,sweater orange,goggles seaweed,blue cat skin,34.70504769427383,4485
4486,cool_1,unamused,work blue,headband blue,blue cat skin,21.01112937389476,4486
4487,classy_1,angry cute,gown black,cowboy brown,blue cat skin,59.830566774202644,4487
4488,cool_1,hearts,buttondown blue flannel,hat visor yellow,blue cat skin,21.702033981808842,4488
4489,cool_1,grin,buttondown tan,headband blue,blue cat skin,22.047584008714743,4489
4490,wild_2,sunglasses cool,combat black,flower blue,blue cat skin,50.72261871014977,4490
4491,cool_2,face face,ninja red,antlers,blue cat skin,5.559264622646996,4491
4492,cool_1,dizzy,bandana purple,beret green,blue cat skin,21.356669939944098,4492
4493,cool_1,beard tan,bandana red,flower red,blue cat skin,21.921956963442028,4493
4494,cool_1,ninja red,buttondown tan,wreath,blue cat skin,22.832838139352866,4494
4495,wild_2,mononoke,robe red,astro,blue cat skin,49.68610733788614,4495
4496,classy_1,derp,gown black,cowboy brown,blue cat skin,60.11324338406312,4496
4497,cool_1,smirk,tshirt pink,apple,blue cat skin,21.57644476542212,4497
4498,cool_2,beard pirate,robe red,arrowhead,blue cat skin,2.387002091116196,4498
4499,wild_2,zombie,sweater pink,helm army,blue cat skin,50.62830070930482,4499
4500,wild_1,glasses funny,chain,antlers,blue cat skin,31.784159034490266,4500
4501,cool_2,zombie,shirt yellow,headband red,blue cat skin,2.041552941008805,4501
4502,wild_1,happy cute,shirt bowtie,mohawk red,blue cat skin,35.83570054458261,4502
4503,cool_2,sunglasses cowboy,hoodie black,arrowhead,blue cat skin,6.34452190990434,4503
4504,wild_1,smirk,pirate red,beanie red,blue cat skin,33.98275523654189,4504
4505,cool_2,ditto,tshirt green,apple,blue cat skin,1.695949327739339,4505
4506,wild_1,beard brown,sweater orange,pirate black,blue cat skin,34.20253321379238,4506
4507,cool_1,beard tan,tshirt green,headband blue,blue cat skin,22.64430300684514,4507
4508,exotic_2,mononoke,robe king,costume frog,blue cat skin,89.19600173487126,4508
4509,classy_1,mummy,baseball blue,halo,blue cat skin,59.35941177412484,4509
4510,cool_2,double face,tshirt pink,apple,blue cat skin,2.1671925919866233,4510
4511,wild_1,uwu,tanktop white,astro,blue cat skin,33.82565838775072,4511
4512,cool_1,beard brown,overalls blue,flower red,blue cat skin,21.074012244180416,4512
4513,wild_2,sunglasses heart,robe white,hat skull,blue cat skin,50.8167034479817,4513
4514,wild_2,beard pirate,tshirt pink,bow,blue cat skin,48.46121844389498,4514
4515,cool_2,rich,tshirt green,apple,blue cat skin,2.512591310272493,4515
4516,classy_2,derp,viking brown,admiral,blue cat skin,68.78149364446674,4516
4517,wild_2,sunglasses cowboy,winter blue,tvhead grey,blue cat skin,52.70124780159924,4517
4518,wild_1,ninja black,buttondown red flannel,hat skull,blue cat skin,35.64715595606507,4518
4519,wild_2,sunglasses pixel,overalls flannel,hat skull,blue cat skin,50.816712904683904,4519
4520,exotic_1,uwu,epaulette white,afro rainbow unicorn,blue cat skin,78.04651964321398,4520
4521,cool_1,happy cute,buttondown green,wreath,blue cat skin,22.29882863771122,4521
4522,cool_1,sunglasses cowboy,tanktop orange,hat visor yellow,blue cat skin,22.42449035455831,4522
4523,cool_2,ninja red,buttondown blue flannel,mohawk red,blue cat skin,6.250232277088813,4523
4524,wild_2,ninja red,costume frog,hat visor yellow,blue cat skin,49.40355051199704,4524
4525,cool_2,happy,tshirt metal,wreath,blue cat skin,6.250197602744868,4525
4526,wild_2,face face,tanktop sailor red,bucket hat blue,blue cat skin,52.88965369343339,4526
4527,wild_1,beard tan,buttondown black flannel,visor green,blue cat skin,33.0718992775804,4527
4528,cool_2,owo,tanktop sailor red,bucket hat green,blue cat skin,4.585591989622876,4528
4529,cool_2,unamused,hoodie purple,pirate red,blue cat skin,5.810547081221854,4529
4530,classy_1,hearts,astro,goggles seaweed,blue cat skin,61.30663095196436,4530
4531,exotic_1,grin,knight black,costume dragon,blue cat skin,78.51760214421621,4531
4532,wild_1,sunglasses yellow,pirate black,bucket hat tan,blue cat skin,33.10332810182518,4532
4533,classy_1,sunglasses blue,ninja black,bow,blue cat skin,60.898365124332365,4533
4534,cool_2,owo,tshirt green,hat visor blue,blue cat skin,6.250203908366991,4534
4535,cool_2,ninja black,winter blue,mohawk green,blue cat skin,5.622103363963685,4535
4536,cool_1,angry,buttondown green,antlers,blue cat skin,20.508636961359763,4536
4537,classy_2,zombie,viking brown,horns,blue cat skin,68.12191383707321,4537
4538,cool_2,uwu,tanktop pink,sunhat tan,blue cat skin,5.967530449586592,4538
4539,exotic_1,sunglasses blue,combat green,tvhead purple,blue cat skin,77.44978803383934,4539
4540,wild_1,glasses funny,buttondown black flannel,afro brown,blue cat skin,32.25520686114855,4540
4541,cool_2,three eyes,tshirt green,beanie orange,blue cat skin,3.2978864215690766,4541
4542,cool_2,tired,bandana green,afro black,blue cat skin,6.595731864556869,4542
4543,cool_2,hearts,bandana red,beret black,blue cat skin,5.308092494110883,4543
4544,cool_2,ninja red,shirt white,hat visor blue,blue cat skin,6.972619301842781,4544
4545,cool_2,shocked,tshirt pink,sunhat tan,blue cat skin,6.124624147297683,4545
4546,cool_1,sunglasses cool,bandana green,bucket hat tan,blue cat skin,22.047609222894522,4546
4547,classy_1,glasses,costume dragon,beanie blue,blue cat skin,61.30671290912693,4547
4548,cool_2,dizzy,winter red,hat visor yellow,blue cat skin,5.182421319869198,4548
4549,wild_1,sunglasses cool,overalls yellow,flower blue,blue cat skin,33.95128227917378,4549
4550,wild_1,angry,winter red,mullet brown,blue cat skin,35.3644888029068,4550
4551,wild_2,wink,robe blue,admiral pink,blue cat skin,49.87466138310588,4551
4552,cool_2,ditto,overalls blue,headband red,blue cat skin,1.130693827505275,4552
4553,cool_2,owo,bandana red,mohawk red,blue cat skin,5.088147448685606,4553
4554,wild_2,angry scar,hoodie black,beanie blue,blue cat skin,51.88457114749171,4554
4555,cool_1,tired,tanktop orange,flower blue,blue cat skin,22.8642480543476,4555
4556,wild_1,uwu,winter red,hat skull,blue cat skin,35.1132063471015,4556
4557,exotic_1,ninja red,costume hotdog,astro cheeks,blue cat skin,77.63818131650642,4557
4558,cool_1,ninja blue,shirt white,beanie red,blue cat skin,22.644331376951747,4558
4559,cool_1,sunglasses yellow,hoodie purple,apple,blue cat skin,22.204702920605616,4559
4560,cool_1,ninja blue,shirt white,bucket hat tan,blue cat skin,21.95341100532855,4560
4561,wild_1,beard brown,overalls pink,beanie red,blue cat skin,33.04045784139898,4561
4562,cool_1,beard tan,robe red,headband blue,blue cat skin,22.393017397882595,4562
4563,cool_2,double face,tanktop pink,arrowhead,blue cat skin,3.109445856775773,4563
4564,wild_1,uwu,robe red,prince,blue cat skin,33.60582366959461,4564
4565,cool_2,tired,sweater orange,afro black,blue cat skin,7.098293627856937,4565
4566,wild_1,happy,hoodie red,piercings,blue cat skin,33.700053409732064,4566
4567,cool_1,sunglasses cool,work red,headband blue,blue cat skin,22.11036916159069,4567
4568,cool_1,sunglasses cowboy,overalls blue,hat visor yellow,blue cat skin,21.356597436021772,4568
4569,cool_2,ditto,robe red,flower red,blue cat skin,1.6959903056282297,4569
4570,cool_1,angry,work red,beanie red,blue cat skin,21.670649286533035,4570
4571,exotic_1,beard pirate,viking navy,crown gold,blue cat skin,76.22489283422605,4571
4572,exotic_1,sunglasses cool,costume hotdog,crown gold,blue cat skin,78.4547823190735,4572
4573,wild_1,angry,astro,beret red,blue cat skin,33.354556972651686,4573
4574,cool_1,wink,tshirt pink,wreath,blue cat skin,22.675782271220157,4574
4575,cool_1,sunglasses yellow,tshirt red,hat white,blue cat skin,21.325193828033946,4575
4576,classy_2,beard pirate,cowboy brown,ninja blue,blue cat skin,67.87068811871157,4576
4577,cool_1,hearts,robe red,headband blue,blue cat skin,21.419373132195513,4577
4578,wild_2,sunglasses heart,overalls flannel,sunhat tan,blue cat skin,50.219937162878324,4578
4579,classy_2,zombie,shirt bowtie,admiral,blue cat skin,67.2739785745138,4579
4580,cool_2,beard pirate,robe blue,hat white,blue cat skin,0.21985363156050783,4580
4581,cool_2,owo,buttondown tan,wreath flowers,blue cat skin,7.192479236948232,4581
4582,wild_2,derp,robe king,beanie red,blue cat skin,49.59199422994761,4582
4583,cool_2,smirk,tshirt yellow,unicorn horn,blue cat skin,6.658551691776761,4583
4584,wild_1,three eyes,tanktop orange,sunhat white,blue cat skin,32.66355464594311,4584
4585,classy_2,mummy,pirate red,cowboy black,blue cat skin,67.99627733786787,4585
4586,exotic_1,sunglasses heart,sweater green chain,crown black,blue cat skin,77.07288798946354,4586
4587,cool_2,sunglasses cowboy,shirt bowtie,headband blue,blue cat skin,5.5907344303198085,4587
4588,cool_2,rich,robe red,headband blue,blue cat skin,2.324185419130742,4588
4589,classy_1,wink,deepsea orange,hat skull,blue cat skin,61.24389308259942,4589
4590,classy_1,sunglasses blue,costume dragon,beret black,blue cat skin,60.5214997549929,4590
4591,cool_2,mononoke,tanktop orange,headband red,blue cat skin,3.1722215508723366,4591
4592,classy_2,angry scar,chain,costume gorilla,blue cat skin,68.7500837301644,4592
4593,cool_1,shocked,overalls blue,bucket hat tan,blue cat skin,21.105419007402677,4593
4594,cool_2,dizzy,tanktop tattoo,mohawk green,blue cat skin,4.679878469973537,4594
4595,classy_2,double face,lederhosen,dutch,blue cat skin,69.158292815506,4595
4596,wild_1,angry,chain,hat skull,blue cat skin,35.20743923831903,4596
4597,wild_1,unamused,toga,ninja blue,blue cat skin,34.95617253999132,4597
4598,cool_1,happy,tanktop orange,hat visor yellow,blue cat skin,22.29887277152694,4598
4599,wild_2,glossy,shirt yellow,astro cheeks,blue cat skin,50.628436254215735,4599
4600,cool_2,angry,tshirt pink,hat visor blue,blue cat skin,5.904776819974513,4600
4601,cool_2,rich,work red,flower pink,blue cat skin,2.7010886159714067,4601
4602,wild_2,ditto,robe blue,helm silver,blue cat skin,48.27281570521809,4602
4603,cool_2,rich,bandana green,candle,blue cat skin,2.3870745936537396,4603
4604,cool_1,ninja red,tshirt pink,mohawk green,blue cat skin,21.293831200012196,4604
4605,classy_2,sunglasses heart,astro,knight blue,blue cat skin,68.75000807723917,4605
4606,cool_2,sunglasses blue,tanktop sailor blue,bucket hat tan,blue cat skin,4.805414101381482,4606
4607,cool_1,tired,tshirt green,beret green,blue cat skin,22.1419020095597,4607
4608,cool_1,beard tan,bandana green,flower red,blue cat skin,22.45591918157266,4608
4609,cool_1,glossy,buttondown blue flannel,beret green,blue cat skin,22.612924614421885,4609
4610,wild_1,beard pirate,work red,ninja blue,blue cat skin,31.84701668851897,4610
4611,cool_1,dizzy,sweater orange,beret green,blue cat skin,22.016221377231027,4611
4612,wild_2,mononoke,buttondown black flannel,knight blue,blue cat skin,49.37203657604765,4612
4613,cool_2,rich,work blue,bucket hat green,blue cat skin,2.072921873960288,4613
4614,cool_2,mononoke,buttondown tan,apple,blue cat skin,2.8580908963557636,4614
4615,cool_2,face face,chain,arrowhead,blue cat skin,6.784188190982107,4615
4616,cool_2,sunglasses pixel,overalls blue,hat visor yellow,blue cat skin,2.072940786672301,4616
4617,cool_1,happy cute,robe red,headband blue,blue cat skin,22.173151156462627,4617
4618,wild_1,three eyes,work red,afro brown,blue cat skin,31.84696625254309,4618
4619,classy_2,double face,punk,prince,blue cat skin,69.0326500141405,4619
4620,wild_2,sunglasses squad,chain,afro brown,blue cat skin,52.104440537914584,4620
4621,classy_1,glossy,ninja blue,astro fishbowl,blue cat skin,61.65219988812031,4621
4622,cool_2,ninja red,tshirt metal,candle,blue cat skin,5.433665949558067,4622
4623,cool_2,glasses funny,shirt yellow,mohawk purple,blue cat skin,2.544029591911868,4623
4624,classy_1,grin,cowboy brown,beanie blue,blue cat skin,61.36956110576103,4624
4625,wild_2,three eyes,astro,beanie orange,blue cat skin,49.152179793407065,4625
4626,wild_1,double face,hoodie purple,sunhat white,blue cat skin,32.946206036777056,4626
4627,classy_1,ninja red,tshirt blue,costume gorilla,blue cat skin,60.23886097055645,4627
4628,cool_2,sunglasses heart,tshirt yellow,beret green,blue cat skin,2.2928385499713504,4628
4629,classy_1,beard tan,hoodie black,admiral pink,blue cat skin,61.62079943121256,4629
4630,wild_1,ninja black,robe white,cupcake,blue cat skin,35.92982310922335,4630
4631,classy_1,double face,knight,bucket hat white,blue cat skin,60.42725110145105,4631
4632,wild_1,wink,robe red,knight blue,blue cat skin,34.422437279943985,4632
4633,exotic_1,sunglasses yellow,combat black,tvhead purple,blue cat skin,78.17215299133925,4633
4634,wild_2,mononoke,knight leather,beret green,blue cat skin,48.80671487889817,4634
4635,wild_2,hearts,tshirt red,costume frog,blue cat skin,50.31435603567505,4635
4636,classy_2,sunglasses yellow,hoodie red,tvhead white,blue cat skin,69.78655727631163,4636
4637,wild_1,owo,sweater pink,pirate red,blue cat skin,35.08183110714312,4637
4638,cool_2,rich,work red,bucket hat green,blue cat skin,1.8530587863899706,4638
4639,cool_2,ninja black,overalls flannel,arrowhead,blue cat skin,5.967552515455862,4639
4640,classy_1,glasses funny,wetsuit,beret black,blue cat skin,60.05034790530278,4640
4641,wild_2,rich,robe white,sushi,blue cat skin,51.633294995231374,4641
4642,classy_1,beard brown,tanktop sailor blue,astro cheeks,blue cat skin,60.64715201513779,4642
4643,exotic_1,uwu,costume gorilla,visor purple,blue cat skin,78.2349759703316,4643
4644,classy_1,sunglasses heart,tanktop sailor blue,prince,blue cat skin,59.64211675270713,4644
4645,cool_1,pixel,tanktop white,flower blue,blue cat skin,22.298803420069476,4645
4646,wild_2,angry,baseball red,knight red,blue cat skin,51.85320851739278,4646
4647,cool_1,dizzy,buttondown blue flannel,wreath,blue cat skin,22.4244525277495,4647
4648,cool_2,uwu,work red,beret pink,blue cat skin,5.967584038719729,4648
4649,wild_1,owo,overalls flannel,sunhat white,blue cat skin,35.081799585956425,4649
4650,cool_2,happy,chain,hat white,blue cat skin,4.993876731351664,4650
4651,wild_1,sunglasses pixel,hoodie purple,sunhat white,blue cat skin,33.260261036983614,4651
4652,wild_1,ninja red,shirt white,goggles seaweed,blue cat skin,34.64224362799347,4652
4653,cool_2,three eyes,buttondown tan,bucket hat tan,blue cat skin,2.1985394611460145,4653
4654,wild_1,beard brown,bandana purple,helm biker,blue cat skin,33.668662408141735,4654
4655,cool_1,sunglasses yellow,overalls blue,hat visor yellow,blue cat skin,21.51363439490443,4655
4656,wild_1,stunned,tshirt pink,knight red,blue cat skin,32.91483394859113,4656
4657,wild_2,owo,gown purple,sunhat tan,blue cat skin,51.8217828428433,4657
4658,cool_2,sunglasses heart,bandana red,apple,blue cat skin,1.4761808078834422,4658
4659,cool_2,tired,buttondown black flannel,afro brown,blue cat skin,6.03041332194943,4659
4660,wild_1,sunglasses cool,tanktop tattoo,sunhat black,blue cat skin,36.0868537610991,4660
4661,wild_1,grin,ninja red,cupcake,blue cat skin,35.27030004342781,4661
4662,wild_1,hearts,lederhosen,piercings,blue cat skin,33.197513712301266,4662
4663,classy_1,ninja black,viking navy,ninja black,blue cat skin,61.05536740817868,4663
4664,cool_1,stunned,robe red,flower pink,blue cat skin,21.733519549728804,4664
4665,cool_2,sunglasses cool,baseball red,beanie orange,blue cat skin,7.349563477264728,4665
4666,cool_2,owo,buttondown blue flannel,ninja blue,blue cat skin,6.187440821360316,4666
4667,cool_1,owo,tshirt green,flower pink,blue cat skin,22.079050659768335,4667
4668,cool_2,ninja red,winter red,hat white,blue cat skin,4.3971356631976395,4668
4669,cool_1,shocked,work blue,beret red,blue cat skin,22.73854220368479,4669
4670,exotic_1,sunglasses yellow,costume frog,afro rainbow unicorn,blue cat skin,78.51762421008547,4670
4671,wild_1,happy cute,astro,flower blue,blue cat skin,34.265387714663824,4671
4672,wild_1,rich,labcoat,beanie red,blue cat skin,31.97259644820349,4672
4673,wild_1,hearts,knight leather,headband red,blue cat skin,33.1346907333089,4673
4674,cool_2,uwu,toga,flower red,blue cat skin,5.433583991703108,4674
4675,wild_1,hearts,winter blue,sunhat black,blue cat skin,35.70995371603091,4675
4676,classy_2,angry,knight,visor purple,blue cat skin,69.25263603606989,4676
4677,cool_1,owo,work red,arrowhead,blue cat skin,21.733535310668344,4677
4678,classy_2,angry scar,robe king,beret pink,blue cat skin,68.65586660057882,4678
4679,cool_2,ninja red,overalls flannel,headband red,blue cat skin,5.339392078374475,4679
4680,cool_2,ditto,work red,beret red,blue cat skin,2.072978614173505,4680
4681,cool_1,sunglasses blue,hoodie purple,wreath,blue cat skin,22.173277248825702,4681
4682,cool_2,pixel,toga,headband red,blue cat skin,5.684910581324116,4682
4683,wild_1,double face,sweater pink,candle,blue cat skin,31.689916685185754,4683
4684,exotic_1,beard pirate,wetsuit,astro fishbowl,blue cat skin,77.01010598905246,4684
4685,cool_1,glasses,buttondown green,apple,blue cat skin,20.791341940634457,4685
4686,wild_1,sunglasses squad,bandana purple,hat black,blue cat skin,33.574407453132125,4686
4687,exotic_1,tired,tiger,crown gold,blue cat skin,78.0150845119623,4687
4688,wild_1,smirk,lederhosen,bucket hat green,blue cat skin,32.72646903672306,4688
4689,exotic_2,beard pirate,epaulette white,afro rainbow unicorn,blue cat skin,88.2223921462977,4689
4690,cool_1,grin,buttondown black flannel,wreath,blue cat skin,22.07902859528385,4690
4691,cool_2,glasses funny,shirt white,wreath,blue cat skin,3.831804509345952,4691
4692,cool_1,angry cute,tshirt green,beret green,blue cat skin,21.419461397057383,4692
4693,cool_1,derp,tshirt red,mohawk green,blue cat skin,21.105368570042014,4693
4694,cool_1,grin,tanktop orange,flower pink,blue cat skin,22.518739006715375,4694
4695,exotic_2,lucky,lucky,lucky,blue cat skin,100.0,4695
4696,cool_1,ninja black,bandana red,bucket hat tan,blue cat skin,21.13675956955516,4696
4697,exotic_1,glasses,costume gorilla,astro cheeks,blue cat skin,78.17212462261742,4697
4698,classy_1,mummy,tanktop sailor black,visor green,blue cat skin,58.16592333427184,4698
4699,cool_1,beard brown,bandana purple,bucket hat tan,blue cat skin,21.199620376048728,4699
4700,exotic_2,angry scar,costume dragon,halo fire,blue cat skin,88.72487825598013,4700
4701,cool_2,smirk,tshirt white,apple,blue cat skin,5.841916016250517,4701
4702,cool_2,beard pirate,tanktop pink,apple,blue cat skin,1.7587817641262982,4702
4703,cool_1,angry cute,bandana red,headband blue,blue cat skin,20.35149598083005,4703
4704,wild_1,pixel,baseball blue,unicorn horn,blue cat skin,35.741420368469285,4704
4705,cool_2,zombie,tanktop white,beret green,blue cat skin,1.7903020043130264,4705
4706,classy_1,mummy,sweater black,halo,blue cat skin,59.95615599266655,4706
4707,wild_2,unamused,viking brown,mullet blonde,blue cat skin,51.97885132222025,4707
4708,cool_1,pixel,shirt white,beanie red,blue cat skin,22.864115661901543,4708
4709,cool_1,uwu,shirt yellow,mohawk purple,blue cat skin,21.702153769242187,4709
4710,cool_1,happy,buttondown tan,bucket hat green,blue cat skin,21.98481461677834,4710
4711,cool_1,smirk,buttondown blue flannel,hat white,blue cat skin,21.136715439201403,4711
4712,wild_1,mononoke,tanktop pink,sunhat white,blue cat skin,33.009025863996946,4712
4713,cool_2,owo,hoodie purple,cupcake,blue cat skin,6.030347125034011,4713
4714,classy_2,angry scar,ninja black,visor green,blue cat skin,68.02760529223806,4714
4715,cool_1,ninja black,buttondown green,bucket hat green,blue cat skin,20.97979196143757,4715
4716,classy_1,beard brown,baseball blue,deepsea orange,blue cat skin,60.99263584374349,4716
4717,classy_2,sunglasses squad,tiger,cowboy brown,blue cat skin,68.56164316260153,4717
4718,cool_2,zombie,tshirt green,beanie orange,blue cat skin,3.20366298566897,4718
4719,wild_1,owo,pirate red,candle,blue cat skin,33.10328082108374,4719
4720,wild_2,beard pirate,overalls pink,beret red,blue cat skin,48.14713822466189,4720
4721,cool_2,sunglasses pixel,tanktop pink,beanie orange,blue cat skin,3.926068925904521,4721
4722,classy_1,derp,pirate black,dutch,blue cat skin,61.306653017833625,4722
4723,cool_2,glasses,shirt yellow,afro brown,blue cat skin,6.030416473721903,4723
4724,cool_2,sunglasses pixel,buttondown blue flannel,headband blue,blue cat skin,2.826762944062742,4724
4725,wild_2,rich,buttondown tan,ninja black,blue cat skin,49.434865858584956,4725
4726,cool_2,sunglasses cool,winter red,headband blue,blue cat skin,5.873347994344948,4726
4727,cool_2,beard pirate,shirt white,beanie red,blue cat skin,2.9209958338954802,4727
4728,cool_2,ditto,shirt white,apple,blue cat skin,2.0728966549337593,4728
4729,cool_2,tired,tanktop tattoo,apple,blue cat skin,5.0567028621165,4729
4730,wild_1,beard pirate,tanktop pink,pirate red,blue cat skin,32.035450949074935,4730
4731,classy_1,sunglasses squad,wetsuit,sunhat white,blue cat skin,61.18104173557764,4731
4732,cool_1,pixel,buttondown blue flannel,arrowhead,blue cat skin,22.487262899651974,4732
4733,wild_2,shocked,ninja red,helm biker,blue cat skin,52.606986540275116,4733
4734,cool_2,derp,tshirt yellow,hat visor blue,blue cat skin,5.9675745820175266,4734
4735,exotic_2,mummy,tiger,costume gorilla,blue cat skin,87.93973129737674,4735
4736,exotic_1,ninja red,deepsea bronze,deepsea orange,blue cat skin,78.29775481827784,4736
4737,cool_2,mummy,buttondown tan,flower blue,blue cat skin,2.952453028939261,4737
4738,wild_1,beard brown,chain,mohawk red,blue cat skin,35.58440547891786,4738
4739,cool_1,glasses,tshirt red,flower red,blue cat skin,21.70212224597832,4739
4740,exotic_1,grin,epaulette white,deepsea orange,blue cat skin,78.29776427498003,4740
4741,wild_2,three eyes,baseball blue,beret pink,blue cat skin,50.37696781544647,4741
4742,cool_1,beard tan,tanktop white,piercings,blue cat skin,22.76993635773998,4742
4743,cool_2,rich,tshirt yellow,flower red,blue cat skin,2.449834527503156,4743
4744,cool_1,wink,robe red,beanie red,blue cat skin,22.581521008511242,4744
4745,cool_1,glasses,bandana red,bucket hat tan,blue cat skin,20.72847482921116,4745
4746,cool_1,tired,buttondown black flannel,bucket hat tan,blue cat skin,21.29380913552771,4746
4747,classy_2,rich,overalls red,helm biker,blue cat skin,68.93850223116561,4747
4748,wild_2,stunned,robe red,admiral,blue cat skin,49.43495727244973,4748
4749,cool_1,sunglasses cowboy,tshirt yellow,wreath,blue cat skin,22.6757286841642,4749
4750,cool_1,unamused,tshirt yellow,bucket hat green,blue cat skin,20.634314440531178,4750
4751,classy_1,happy,astro,cowboy black,blue cat skin,61.086783625333574,4751
4752,wild_1,sunglasses pixel,buttondown tan,sunhat white,blue cat skin,33.54294079930896,4752
4753,cool_2,beard pirate,buttondown black flannel,hat visor yellow,blue cat skin,1.5389628048325579,4753
4754,wild_1,beard brown,shirt white,bucket hat blue,blue cat skin,34.54800128007375,4754
4755,classy_2,double face,sweater green chain,helm silver,blue cat skin,69.31533923109086,4755
4756,classy_1,sunglasses squad,tanktop sailor red,knight blue,blue cat skin,60.92980971159386,4756
4757,wild_2,hearts,shirt bowtie,cowboy black,blue cat skin,51.63339271333348,4757
4758,classy_1,uwu,overalls red,nurse,blue cat skin,61.33804716911925,4758
4759,classy_1,sunglasses heart,pirate black,cowboy brown,blue cat skin,59.13959281621588,4759
4760,cool_2,dizzy,tshirt yellow,afro brown,blue cat skin,6.0304606040756585,4760
4761,wild_2,sunglasses cowboy,gown black,candle,blue cat skin,49.93744338213217,4761
4762,wild_2,double face,tshirt yellow,goggles seaweed,blue cat skin,49.49772351192127,4762
4763,classy_1,zombie,tanktop tattoo,knight red,blue cat skin,58.76271483909413,4763
4764,cool_2,double face,overalls blue,mohawk purple,blue cat skin,1.8531312889275138,4764
4765,classy_1,happy,deepsea orange,mullet brown,blue cat skin,61.5893895189874,4765
4766,exotic_2,ditto,costume frog,deepsea bronze,blue cat skin,88.09674303723288,4766
4767,cool_1,happy,bandana red,flower red,blue cat skin,21.35664157191467,4767
4768,cool_2,sunglasses yellow,buttondown green,mullet brown,blue cat skin,6.407297602616118,4768
4769,cool_1,ninja black,work red,mohawk green,blue cat skin,21.54504115812669,4769
4770,cool_2,derp,shirt bowtie,hat visor yellow,blue cat skin,5.056715469898783,4770
4771,wild_1,stunned,tanktop sailor black,beret pink,blue cat skin,35.01900812815075,4771
4772,cool_1,glasses,hoodie purple,mohawk purple,blue cat skin,21.89061955029245,4772
4773,cool_1,ninja blue,tshirt yellow,flower red,blue cat skin,21.57648889646827,4773
4774,classy_2,ninja red,deepsea bronze,nurse,blue cat skin,69.53526220995447,4774
4775,wild_1,angry,hoodie purple,bow,blue cat skin,33.5115624075781,4775
4776,cool_1,face face,shirt yellow,beanie red,blue cat skin,22.644334530801398,4776
4777,cool_2,glasses,ninja blue,antlers,blue cat skin,4.774038860038304,4777
4778,wild_2,beard pirate,robe white,hat skull,blue cat skin,50.345586273327925,4778
4779,cool_2,wink,tshirt blue,flower blue,blue cat skin,6.0618421475789965,4779
4780,wild_1,wink,winter blue,sunhat white,blue cat skin,36.33812361050689,4780
4781,cool_1,ninja red,work red,beanie red,blue cat skin,21.984757875180335,4781
4782,wild_1,sunglasses cowboy,tshirt metal,sushi,blue cat skin,36.24393800280038,4782
4783,classy_2,glasses funny,cowboy brown,afro brown,blue cat skin,68.4046282737425,4783
4784,wild_2,three eyes,ninja red,cupcake,blue cat skin,50.3455988818026,4784
4785,cool_1,derp,work blue,hat visor yellow,blue cat skin,21.450839789480643,4785
4786,cool_2,beard pirate,tanktop orange,beret green,blue cat skin,2.2299273081942963,4786
4787,classy_1,angry cute,epaulette black,horns,blue cat skin,61.21244219110059,4787
4788,wild_1,beard pirate,work blue,sushi,blue cat skin,32.41236360123301,4788
4789,cool_2,dizzy,baseball red,bucket hat tan,blue cat skin,5.245184406183481,4789
4790,wild_1,derp,winter blue,helm army,blue cat skin,35.61578071749146,4790
4791,cool_1,sunglasses cool,sweater orange,beanie orange,blue cat skin,23.8378166622627,4791
4792,wild_1,sunglasses cowboy,viking brown,wreath,blue cat skin,33.9198849747309,4792
4793,cool_2,unamused,buttondown red flannel,flower blue,blue cat skin,5.527968189463484,4793
4794,cool_1,sunglasses cool,tanktop pink,bucket hat tan,blue cat skin,22.26745339636804,4794
4795,cool_2,face face,work blue,unicorn horn,blue cat skin,7.16106301702377,4795
4796,classy_2,angry,combat black,tvhead grey,blue cat skin,69.0327887094391,4796
4797,cool_2,sunglasses heart,work red,beret green,blue cat skin,2.167202050073612,4797
4798,cool_2,beard tan,tshirt yellow,cowboy brown,blue cat skin,6.438710670768108,4798
4799,classy_1,derp,shirt bowtie,halo fire,blue cat skin,59.89339921058961,4799
4800,cool_2,face face,overalls blue,helm army,blue cat skin,6.344480930630664,4800
4801,classy_1,mummy,chain,horns,blue cat skin,59.70491451336536,4801
4802,classy_1,happy,monk,cowboy brown,blue cat skin,60.49014658021139,4802
4803,cool_1,pixel,tanktop white,bucket hat tan,blue cat skin,21.38800420132121,4803
4804,cool_1,happy,robe red,headband blue,blue cat skin,21.827683090181257,4804
4805,wild_2,ditto,overalls flannel,ninja blue,blue cat skin,50.000118207046555,4805
4806,wild_1,beard brown,tshirt metal,hat visor blue,blue cat skin,35.52156673829356,4806
4807,cool_2,beard pirate,tanktop pink,antlers,blue cat skin,1.6959808496184197,4807
