,S-Karrots,Top,Item,Shirt,Face,Fur,Faction,Claimed,Rarity score,Token Id
4863,0,Fez Red,Joint,Flannel Red,Stoner,Polkadot Brown,Bunners,None,24.81059460607947,4863
4864,0,Hockey Mask Bloody,Microphone,Big Logo Tee Black,OG,OG White,Punk Bunnis,None,17.408272748239924,4864
4865,0,Hockey Mask Pink,Molotov Cocktail,Big Logo Tee Brown,Big Eyes,OG Red,Punk Bunnis,None,24.77558802417522,4865
4866,4408.70,Bandana Blue,Brass Knuckles,WAGMI Hoodie White,Stoner,OG White,Bunners,None,59.15916228792616,4866
4867,2163.87,Dad Hat Purple,Skateboard Defer,Suit White,Big Eyes,Polkadot Brown,Playboyz,None,59.08333010445315,4867
4868,0,Half Shaved Yellow,Extinguisher Gray,WAGMI Tee White,Big Eyes,Femme Purple,Hare Raisers,None,21.272711470316043,4868
4869,0,Hockey Mask Bloody,Acme Bomb,Track Suit Yellow,OG,Bar Fight Gray,Rogue Jumpers,None,14.99496653839168,4869
4870,0,Poofball Seafoam,Brass Knuckles,WAGMI Tee White,OG,Polkadot Brown,Hare Raisers,None,11.410623406033748,4870
4871,0,Bandana Pink,Kitchen Knife,Cypher Suit Seafoam,Big Eyes,Cypher Orange,Cypher Buns,None,25.198184497383792,4871
4872,2675.68,Pompadour Red,ETH Bag,Cypher Suit Silver,Decayed Teeth,Femme Seafoam,Cypher Buns,None,67.58012859061313,4872
4873,3492.03,Poofball Blue,Paint Sprayer,Torn Flannel Green,Green Mutant Eyes,Mutant Lizard Green,Mutant,None,69.40232865253844,4873
4874,0,Tuft Brown,Acme Bomb,Military Vest Black,OG,Tatted Blue,Hare Raisers,None,12.413732695019043,4874
4875,0,Ponytail Pink,Extinguisher Gray,Cypher Suit Orange,OG,Cypher Seafoam,Cypher Buns,None,17.617011599580923,4875
4876,0,Tuft Blue,Bolt Cutter Red,Cypher Suit Red,Decayed Teeth,Cypher Brown,Cypher Buns,None,29.16935607105502,4876
4877,0,Spikey Red,ETH Bag,WAGMI Hoodie Orange,Stoner,Paintbomb White,Bunners,None,25.98172949904032,4877
4878,0,HockeyMask Defer,Paintball Gun Blue,Tee Black,Stoner Gold Teeth,OG Seafoam,Bunners,None,29.790401065052524,4878
4879,0,Poofball Seafoam,Sledgehammer Metal,Big Logo Tee Blue,OG,OG Blue,Punk Bunnis,None,17.3880788675599,4879
4880,4582.67,HockeyMask Defer,Bolt Cutter Red,Tee Red,Stoner,OG Red,Bunners,None,58.797818997316206,4880
4881,0,Tuft Seafoam,Carrot Dagger,Varsity Jacket Seafoam,Hypnotized,Paintbomb White,Rogue Jumpers,None,27.748920380732862,4881
4882,0,Tuft Yellow,Bolt Cutter Red,Cypher Suit Red,OG,Cypher Seafoam,Cypher Buns,None,15.773842487566275,4882
4883,2330.80,Balaclava Red,None,Hawaiian Orange,OG,OG Brown,Playboyz,None,40.79650896645072,4883
4884,0,Ponytail Pink,Bolt Cutter Red,Robe Brown Leopard,Big Eyes,Polkadot Pink,Playboyz,None,22.41827066443063,4884
4885,780.63,Hockey Mask Bloody,Spray Paint Seafoam,Small Logo Tee Brown,Big Eyes,Paintbomb Onyx,Hare Raisers,None,57.55104443253273,4885
4886,0,Half Shaved Black,Boxing Gloves Red,Varsity Jacket Purple,OG,Bar Fight Orange,Rogue Jumpers,None,15.590571624152116,4886
4887,0,Hockey Mask Black,Extinguisher Red,Torn Tee Gray,Mutant Ghoul Eyes,Mutant Lizard Orange,Mutant,None,33.644410785431475,4887
4888,0,Half Shaved Brown,None,Hawaiian Orange,OG,Femme Purple,Playboyz,None,5.397482989253621,4888
4889,0,Bandana Black,Cigarette,Robe White,OG,OG Green,Playboyz,None,15.82505059272941,4889
4890,819.23,Poofball Seafoam,Skateboard AMGI,Small Logo Tee Brown,OG,OG Red,Hare Raisers,None,47.002536802848276,4890
4891,0,Bandana Blue,Whiskey Glass,Suit Black,Big Eyes,Bar Fight Brown,Playboyz,None,22.336540522252722,4891
4892,0,Bandana Blue,Sledgehammer Metal,Torn Tee Red,Green Mutant Eyes,Mutant Lizard Yellow,Mutant,None,33.49166024029923,4892
4893,0,Half Shaved Yellow,Fiat Bag,Big Logo Tee Gray,OG Gold Teeth,OG Orange,Punk Bunnis,None,31.806673321533125,4893
4894,0,Pompadour Gray,Spiked Bat,Hoodie Gray,OG,Femme Silver,Hare Raisers,None,14.536956125200426,4894
4895,373.13,HockeyMask Defer,Time Bomb,Hoodie White,OG,Tatted Blue,Hare Raisers,None,48.68777239166223,4895
4896,0,Half Shaved Yellow,Extinguisher Red,Torn Tee Blue,Green Mutant Eyes,Mutant Fiend Red,Mutant,None,33.35929209336973,4896
4897,0,Half Shaved Black,BTC Bag,WAGMI Hoodie Black,Stoner Gold Teeth,Paintbomb Blue,Bunners,None,29.795447105618518,4897
4898,1246.88,Balaclava Pink,Kitchen Knife,Torn Tee Brown,Mutant Ghoul Eyes,Mutant Ghoul Gray,Mutant,None,69.40744401738303,4898
4899,0,Spikey Black,Molotov Cocktail,WAGMI Tee White,OG Gold Teeth,Tatted Green,Hare Raisers,None,27.708173340370717,4899
4900,0,Poofball Black,Spray Paint Blue,Small Logo Tee Brown,Hypnotized,Bar Fight Gray,Hare Raisers,None,24.510788138896892,4900
4901,3493.47,Ponytail Brown,Paint Sprayer,Tee Black,Stoner Gold Teeth,OG Onyx,Bunners,None,64.06216203091576,4901
4902,0,Hockey Mask White,Blunt,Puffer Jacket Blue,Stoner,OG Pink,Bunners,None,24.881711832234583,4902
4903,0,Bucket Hat Blue,None,Varsity Jacket Pink,OG,OG Onyx,Rogue Jumpers,None,5.524721450618173,4903
4904,0,Red Plumber Hat,Brass Knuckles,Track Suit Yellow,OG,OG Red,Rogue Jumpers,None,14.037733981850934,4904
4905,0,Red Plumber Hat,Time Bomb,Military Vest Black,OG,OG Onyx,Hare Raisers,None,12.260942614388556,4905
4906,0,Bandana Pink,Sledgehammer Red,Hoodie Purple,Hypnotized,OG Blue,Hare Raisers,None,25.579992685998498,4906
4907,1614.46,Tuft Purple,None,Hawaiian Orange,OG,OG Onyx,Playboyz,None,40.679425615350866,4907
4908,0,Hockey Mask Gold,Cigarette,Torn Flannel Blue,Mutant Ghoul Eyes,Mutant Lizard Seafoam,Mutant,None,34.21463671178233,4908
4909,0,Spikey Yellow,None,Suit Black,Big Eyes,OG Brown,Playboyz,None,12.332098810630495,4909
4910,0,Captain Hat White,None,Shirtless,Big Eyes,Bar Fight Green,Punk Bunnis,None,16.038755256211587,4910
4911,5114.19,Tuft Yellow,Extinguisher Defer,WAGMI Tee Gray,Big Eyes,OG Green,Hare Raisers,None,57.439062121718074,4911
4912,0,Green Plumber Hat,None,Shirtless,OG,OG Brown,Punk Bunnis,None,7.821067502898671,4912
4913,0,Pompadour Red,Bolt Cutter Red,Tee Red,Stoner Gold Teeth,Tatted Blue,Bunners,None,26.873086217448872,4913
4914,0,Poofball Red,Skateboard AMGI,Big Logo Tee Brown,Big Eyes,Polkadot Brown,Punk Bunnis,None,25.39671093433001,4914
4915,812.42,Spikey Blue,None,Robe Black,Big Eyes,Tatted Brown,Playboyz,None,49.33932911670555,4915
4916,0,HockeyMask Defer,Spray Paint Gold,Small Logo Tee Purple,Decayed Teeth,Bar Fight Blue,Hare Raisers,None,27.662395159412778,4916
4917,392.10,Half Shaved Yellow,Time Bomb,Track Suit Yellow,Decayed Teeth,Femme White,Rogue Jumpers,None,65.31461395020762,4917
4918,0,Dad Hat Blue,Molotov Cocktail,WAGMI Hoodie Red,Stoner,Tatted Brown,Bunners,None,23.965496766094414,4918
4919,0,Half Shaved Pink,None,Suit Black,Hypnotized,Paintbomb Brown,Playboyz,None,16.863405948789133,4919
4920,0,Pompadour Orange,Spiked Bat,Tee Brown,Stoner Gold Teeth,Femme Pink,Bunners,None,29.836210185790986,4920
4921,0,Bandana Purple,None,Track Suit Yellow,Hypnotized,OG Pink,Rogue Jumpers,None,17.754395989457315,4921
4922,0,Tuft Seafoam,Katana,Cyphersuit Black,OG,Cypher Gray,Cypher Buns,None,16.792142606057105,4922
4923,0,Ponytail Seafoam,None,Robe Brown Leopard,Decayed Teeth,Bar Fight Blue,Playboyz,None,19.312545526308238,4923
4924,0,Bucket Hat Black,Time Bomb,Torn Flannel Green,Green Mutant Eyes,Mutant Fiend Red,Mutant,None,33.31344859377799,4924
4925,0,Pompadour Yellow,None,Torn Flannel Blue,Green Mutant Eyes,Mutant Fiend Red,Mutant,None,23.73172424466413,4925
4926,0,Tuft Purple,Spray Paint White,Tee Black,Stoner Gold Teeth,OG Brown,Bunners,None,28.77211355488808,4926
4927,0,Fez White,Time Bomb,Flannel Yellow,Stoner Gold Teeth,Bar Fight Seafoam,Bunners,None,29.922782963184076,4927
4928,0,Half Shaved Brown,Sledgehammer Metal,Varsity Jacket Pink,OG,Femme Red,Rogue Jumpers,None,16.150837259781465,4928
4929,0,Beanie Black,Paintball Gun Seafoam,Small Logo Tee Purple,Blue Laser Eyes,OG Orange,Hare Raisers,None,29.261108961336834,4929
4930,388.69,Spikey Yellow,Grenade Launcher,Cypher Suit Orange,OG,Cypher Pink,Cypher Buns,None,53.218565648785166,4930
4931,0,Balaclava Red,None,Puffer Jacket Black,Stoner,OG Blue,Bunners,None,14.281785922723229,4931
4932,0,Balaclava Pink,None,Cypher Suit Seafoam,OG,Cypher Green,Cypher Buns,None,7.668044216976987,4932
4933,0,Bandana Blue,Spiked Bat,Torn Tee Black,Green Mutant Eyes,Mutant Fiend Blue,Mutant,None,33.70040938975254,4933
4934,0,Dad Hat Blue,None,Cypher Suit Gray,OG,Cypher Gold,Cypher Buns,None,7.617130614648565,4934
4935,0,Hockey Mask Bloody,None,Hoodie Red,OG,OG White,Hare Raisers,None,2.912731226527916,4935
4936,0,Bucket Hat Black,Extinguisher Gray,Small Logo Tee Purple,Big Eyes,Bar Fight Brown,Hare Raisers,None,21.50183213141408,4936
4937,0,Balaclava Pink,Spray Paint Orange,Track Suit Blue,Hypnotized,Bar Fight Blue,Rogue Jumpers,None,27.743727663713912,4937
4938,1189.34,Bandana Red,Extinguisher Red,Hoodie Blue,Blue Laser Eyes,Bar Fight Orange,Hare Raisers,None,65.23839106146426,4938
4939,2849.57,Tuft Red,Flamethrower Red,Track Suit Yellow,OG,OG Onyx,Rogue Jumpers,None,49.69050813574311,4939
4940,176.29,Tuft Blue,Paint Sprayer,Torn Flannel Blue,Mutant Ghoul Eyes,Mutant Fiend Gray,Mutant,None,69.37687500318799,4940
4941,0,Spikey Blue,None,Military Vest Black,OG,Polkadot Seafoam,Hare Raisers,None,3.8699540419754372,4941
4942,0,Half Shaved Pink,Spray Paint Yellow,Suit Gray,Hypnotized,Tatted Blue,Playboyz,None,27.219348101330986,4942
4943,0,Hockey Mask Black,None,Robe Green,OG Gold Teeth,Paintbomb White,Playboyz,None,20.168027657009137,4943
4944,0,Tuft Brown,Paintball Gun Purple,WAGMI Tee Gray,Hypnotized,Polkadot Green,Hare Raisers,None,26.002568535841284,4944
4945,0,Balaclava Black,Vapebox,Torn Tee Blue,Green Mutant Eyes,Mutant Lizard Yellow,Mutant,None,33.90407181767682,4945
4946,0,Hockey Mask Bloody,None,Varsity Jacket Red,OG,Polkadot Seafoam,Rogue Jumpers,None,6.7874281679302655,4946
4947,0,Tuft Black,Skateboard AMGI,WAGMI Hoodie Blue,Stoner,OG Gray,Bunners,None,21.6590259640799,4947
4948,790.93,Tuft Seafoam,None,Hawaiian Orange,OG,Polkadot Brown,Playboyz,None,41.1529007459982,4948
4949,2500.52,Pompadour Gray,Boxing Gloves Red,Varsity Jacket Purple,Decayed Teeth,Femme Purple,Rogue Jumpers,None,65.24828722740659,4949
4950,0,Beanie Gray,Spray Paint Seafoam,Tee Brown,Stoner Gold Teeth,Paintbomb White,Bunners,None,29.383083654367915,4950
4951,0,Bandana Red,None,Torn Flannel Gray,Mutant Ghoul Eyes,Mutant Lizard Purple,Mutant,None,23.75717904144353,4951
4952,1476.62,Dad Hat Blue,Katana,Big Logo Tee Brown,Big Eyes,OG Green,Punk Bunnis,None,61.58814915846562,4952
4953,0,Tuft Black,Acme Bomb,WAGMI Hoodie Blue,Stoner,OG Orange,Bunners,None,23.833133205309494,4953
4954,0,Bandana Japan,Joint,WAGMI Hoodie White,Stoner,OG Gray,Bunners,None,22.458261959002098,4954
4955,0,Pompadour Black,Kitchen Knife,Cyphersuit Black,OG Gold Teeth,Cypher Gold,Cypher Buns,None,31.23135551816893,4955
4956,547.90,Ponytail Seafoam,Brass Knuckles,Military Vest Black,OG,OG White,Hare Raisers,None,47.491335110162865,4956
4957,1360.11,Dad Hat Purple,Paintball Gun Pink,Torn Flannel Blue,Green Mutant Eyes Gold Teeth,Mutant Fiend Seafoam,Mutant,None,72.2381511434182,4957
4958,0,Bucket Hat White,Cigarette,Robe White,OG,OG White,Playboyz,None,14.995136707050627,4958
4959,0,Bucket Hat Green,Spray Paint Seafoam,WAGMI Hoodie Black,Stoner Gold Teeth,Tatted Orange,Bunners,None,30.039828499393423,4959
4960,3683.91,Hockey Mask Black,Bolt Cutter Red,Torn Flannel Black,Mutant Ghoul Eyes,Mutant Lizard Green,Mutant,None,68.39948978573617,4960
4961,3790.11,Hockey Mask Gold,Extinguisher Gray,Punk Jacket Black,OG Gold Teeth,Polkadot Pink,Punk Bunnis,None,68.31819049250349,4961
4962,4016.56,Dad Hat Brown,Skateboard Defer,Varsity Jacket Purple,OG,OG Gray,Rogue Jumpers,None,49.76182247094249,4962
4963,0,Poofball Yellow,Flamethrower Red,Hoodie White,Big Eyes,OG White,Hare Raisers,None,18.35534391240498,4963
4964,0,Beanie Pink,Sledgehammer Red,Tee Brown,Stoner Gold Teeth,Polkadot Pink,Bunners,None,29.581638736504605,4964
4965,0,Bowler Hat Black,ETH Bag,Suit White,Big Eyes,Tatted Purple,Playboyz,None,23.573936833129938,4965
4966,2618.88,Hockey Mask Tan,Time Bomb,Hoodie Black,Big Eyes,OG Red,Hare Raisers,None,55.87612951980244,4966
4967,0,Half Shaved Purple,None,Cypher Suit Gold,Hypnotized,Femme White,Cypher Buns,None,19.139368466955087,4967
4968,0,Poofball Yellow,Grenade Launcher,WAGMI Hoodie White,Stoner,OG Onyx,Bunners,None,23.15589308157123,4968
4969,0,Half Shaved Pink,Paintball Gun Purple,Torn Flannel Brown,Green Mutant Eyes Gold Teeth,Mutant Fiend Green,Mutant,None,36.2310029334264,4969
4970,275.37,Spikey Yellow,None,WAGMI Tee White,OG,OG Gray,Hare Raisers,None,36.8098251251429,4970
4971,0,Balaclava Pink,Flamethrower Red,Cypher Suit Red,OG,Cypher Gold,Cypher Buns,None,16.226894528780626,4971
4972,0,Half Shaved Black,Molotov Cocktail,Torn Flannel Green,Green Mutant Eyes,Mutant Fiend Green,Mutant,None,33.2370996778387,4972
4973,0,Balaclava Black,Grenade Launcher,Hoodie White,Big Eyes,OG Blue,Hare Raisers,None,20.218765358176448,4973
4974,0,Half Shaved Red,None,WAGMI Tee White,Hypnotized,Femme Gray,Hare Raisers,None,15.15774384664707,4974
4975,0,Captain Hat White,Bolt Cutter Red,Puffer Jacket Red,Stoner,OG Gray,Bunners,None,20.498220359169434,4975
4976,0,Dad Hat Brown,Boxing Gloves Red,Track Suit Yellow,Big Eyes,Bar Fight Brown,Rogue Jumpers,None,22.723444014275742,4976
4977,1650.57,Balaclava Red,Grenade Launcher,Puffer Jacket Black,Stoner Gold Teeth,Tatted Purple,Bunners,None,64.05194619941115,4977
4978,4003.89,Ponytail Seafoam,Time Bomb,Varsity Jacket Red,Big Eyes,OG Seafoam,Rogue Jumpers,None,59.51606392572274,4978
4979,0,Bandana Japan,Blunt,WAGMI Hoodie White,Stoner,OG Gray,Bunners,None,21.69949566741936,4979
4980,2366.33,Dad Hat Purple,Bolt Cutter Red,Varsity Jacket Red,OG,OG Onyx,Rogue Jumpers,None,49.77207668757015,4980
4981,0,Pompadour White,Extinguisher Gray,Varsity Jacket Purple,OG,OG Blue,Rogue Jumpers,None,16.25265987874013,4981
4982,0,Hockey Mask Tan,Bolt Cutter Red,Small Logo Tee Brown,OG Gold Teeth,Paintbomb Onyx,Hare Raisers,None,25.284695398072802,4982
4983,0,Beanie Black,Bolt Cutter Red,Varsity Jacket Red,OG,Tatted Brown,Rogue Jumpers,None,13.890207098160733,4983
4984,0,Green Plumber Hat,Spray Paint White,Varsity Jacket Pink,Hypnotized,Tatted Pink,Rogue Jumpers,None,28.767141999441836,4984
4985,0,Pompadour White,Bong ,WAGMI Hoodie Orange,Stoner,Femme Purple,Bunners,None,25.635388542286837,4985
4986,0,Ponytail Brown,Skateboard Defer,Small Logo Tee Gray,OG,Femme Seafoam,Hare Raisers,None,13.839367410273109,4986
4987,0,Tuft Pink,Glass Pipe,Puffer Jacket Red,Stoner,Paintbomb White,Bunners,None,25.47756903702572,4987
4988,0,Beanie Pink,ETH Bag,Big Logo Tee Black,OG,OG Yellow,Punk Bunnis,None,18.884911028555155,4988
4989,0,Bandana Black,Blunt,WAGMI Hoodie Blue,Stoner,OG White,Bunners,None,23.603746669246856,4989
4990,0,Pompadour Blue,Sledgehammer Blue,Small Logo Tee Gray,Hypnotized,Paintbomb Yellow,Hare Raisers,None,26.684820886078718,4990
4991,0,Bandana Purple,Fiat Bag,Cypher Suit Blue,Decayed Teeth,Cypher Blue,Cypher Buns,None,31.37902049268303,4991
4992,0,Bandana Black,Katana,Puffer Jacket Black,Stoner,OG Gray,Bunners,None,21.567336094717014,4992
4993,0,Half Shaved Purple,Kitchen Knife,Flannel Red,Stoner,Femme Red,Bunners,None,24.724115227813474,4993
4994,0,Dad Hat Brown,Blunt,Puffer Jacket Red,Stoner,OG Onyx,Bunners,None,23.61392870418356,4994
4995,0,Beanie Pink,None,Cypher Suit Pink,Decayed Teeth,Cypher Blue,Cypher Buns,None,20.982451625988695,4995
4996,0,Tuft Black,Sledgehammer Metal,Torn Tee Brown,Green Mutant Eyes,Mutant Lizard Seafoam,Mutant,None,33.37456084572856,4996
4997,0,Tuft Brown,Bolt Cutter Red,Hoodie White,Decayed Teeth,Bar Fight Pink,Hare Raisers,None,25.040306554759194,4997
4998,0,Half Shaved Purple,Kitchen Knife,Cypher Suit Purple,OG,Femme Brown,Cypher Buns,None,17.26571800370982,4998
4999,370.95,Poofball Blue,Bolt Cutter Red,Torn Flannel Blue,Green Mutant Eyes,Mutant Lizard Yellow,Mutant,None,68.0787405661215,4999
5000,1744.85,Dad Hat Brown,Skateboard Defer,Hawaiian Orange,OG,Paintbomb Brown,Playboyz,None,51.46237206181324,5000
5001,0,Half Shaved White,Flamethrower Red,Track Suit Blue,OG,OG Brown,Rogue Jumpers,None,14.017395703059012,5001
5002,0,Half Shaved Brown,None,Cypher Suit Gray,OG,Femme Onyx,Cypher Buns,None,7.128367256687642,5002
5003,387.76,Ponytail Brown,Chainsaw,Suit White,OG,Femme Green,Playboyz,None,51.96644943638364,5003
5004,0,Pompadour Brown,Spray Paint Red,Robe Blue,Decayed Teeth,Polkadot Orange,Playboyz,None,30.895316924883097,5004
5005,0,Hockey Mask Black,Cigarette,WAGMI Tee Gray,OG Gold Teeth,Tatted Brown,Hare Raisers,None,26.59825555768865,5005
5006,0,Half Shaved Red,Extinguisher Gray,Military Vest Black,OG Gold Teeth,OG White,Hare Raisers,None,26.267328317442274,5006
5007,0,Half Shaved Pink,Extinguisher Red,Varsity Jacket Seafoam,Decayed Teeth,OG Purple,Rogue Jumpers,None,29.928020364935975,5007
5008,0,Tuft Yellow,None,Varsity Jacket Pink,OG,OG Orange,Rogue Jumpers,None,5.830209363930767,5008
5009,0,Ponytail Pink,None,WAGMI Hoodie Black,Stoner,OG Onyx,Bunners,None,14.001778013289831,5009
5010,0,Ponytail Black,Katana,Big Logo Tee Blue,OG,Femme White,Punk Bunnis,None,18.2485491642856,5010
5011,0,Bowler Hat Black,Blunt,Puffer Jacket Black,Stoner,OG Purple,Bunners,None,24.153599936077633,5011
5012,0,Bucket Hat Red,Chainsaw,Varsity Jacket Red,OG Gold Teeth,OG Purple,Rogue Jumpers,None,29.887229783609335,5012
5013,3919.78,Bucket Hat Purple,Chainsaw,Varsity Jacket Purple,OG,OG Orange,Rogue Jumpers,None,51.533611349784834,5013
5014,265.31,Tuft Black,None,Puffer Jacket Blue,Stoner,OG Green,Bunners,None,50.87136730082634,5014
5015,0,Balaclava Green,Bolt Cutter Red,Suit Blue,OG Gold Teeth,OG Purple,Playboyz,None,28.767223929279144,5015
5016,0,Captain Hat White,None,Robe Blue,Big Eyes,OG Onyx,Playboyz,None,12.658031582742318,5016
5017,0,Spikey Yellow,Bolt Cutter Red,Cypher Suit White,OG,Cypher Purple,Cypher Buns,None,15.728020761715515,5017
5018,0,Balaclava Blue,Bong ,WAGMI Hoodie Red,Stoner,OG Green,Bunners,None,24.835970900666453,5018
5019,0,Bucket Hat Black,Blunt,Puffer Jacket Blue,Stoner,OG Gray,Bunners,None,21.90826830845369,5019
5020,3062.54,Hockey Mask Pink,Grenade Launcher,Torn Flannel Black,Mutant Ghoul Eyes,Mutant Fiend Purple,Mutant,None,69.57033592122082,5020
5021,0,Balaclava Black,Skateboard AMGI,WAGMI Hoodie Red,Stoner,OG Blue,Bunners,None,23.904398840845968,5021
5022,0,Tuft Brown,Boxing Gloves Red,Track Suit Blue,Big Eyes,Polkadot Brown,Rogue Jumpers,None,22.52486944655996,5022
5023,0,Bandana Blue,Time Bomb,Track Suit Blue,OG,Polkadot Brown,Rogue Jumpers,None,15.193565168010315,5023
5024,0,Pompadour Gray,Extinguisher Red,Torn Tee Black,Green Mutant Eyes,Mutant Fiend Purple,Mutant,None,33.450928095443274,5024
5025,0,Half Shaved Pink,Chainsaw,Big Logo Tee Red,Big Eyes,Femme White,Punk Bunnis,None,25.992404833430076,5025
5026,0,Balaclava Pink,Katana,Varsity Jacket Red,Big Eyes,OG Pink,Rogue Jumpers,None,23.344832786270942,5026
5027,0,Pompadour White,Molotov Cocktail,Cypher Suit Red,OG,Cypher Purple,Cypher Buns,None,17.382787602625548,5027
5028,0,Pompadour Blue,Spray Paint Yellow,Shirtless,OG Gold Teeth,Bar Fight Brown,Punk Bunnis,None,32.661989864184285,5028
5029,0,Beanie Pink,Brass Knuckles,Track Suit Blue,OG,OG Red,Rogue Jumpers,None,14.022491013074056,5029
5030,0,Spikey Red,Kitchen Knife,Suit Gray,OG,OG Seafoam,Playboyz,None,15.78434595367019,5030
5031,0,Poofball Yellow,Katana,Puffer Jacket White,Stoner,Femme Purple,Bunners,None,24.13350059641828,5031
5032,0,Balaclava Pink,Extinguisher Red,Tee Brown,Stoner,Paintbomb Purple,Bunners,None,25.66099403232403,5032
5033,0,Dad Hat Purple,Kitchen Knife,Cypher Suit White,OG,Cypher Seafoam,Cypher Buns,None,16.939794970637774,5033
5034,3396.78,Poofball Yellow,Chainsaw,WAGMI Hoodie Black,Stoner,OG Onyx,Bunners,None,59.31188934237017,5034
5035,3545.28,Half Shaved Brown,Flamethrower Red,Puffer Jacket Black,Stoner,OG Red,Bunners,None,58.207141344198554,5035
5036,2330.80,Half Shaved Purple,Skateboard AMGI,WAGMI Hoodie Orange,Stoner Gold Teeth,Bar Fight Brown,Bunners,None,64.2912517570544,5036
5037,5183.96,Spikey Seafoam,Spiked Bat,Shirtless,OG,Tatted Blue,Punk Bunnis,None,54.42529552060738,5037
5038,4603.98,Bandana White,Bolt Cutter Red,Track Suit Blue,Hypnotized,Polkadot Pink,Rogue Jumpers,None,62.28551558385437,5038
5039,0,Half Shaved Yellow,Cigarette,Big Logo Tee Blue,OG Gold Teeth,Femme Red,Punk Bunnis,None,32.6111020437415,5039
5040,0,Hockey Mask Black,Blunt,WAGMI Hoodie Purple,Stoner,OG Blue,Bunners,None,24.540655851251326,5040
5041,0,Tuft Pink,Skateboard AMGI,Tee Red,Stoner Gold Teeth,Tatted Brown,Bunners,None,28.079700371972443,5041
5042,0,Bucket Hat Black,Kitchen Knife,Small Logo Tee Gray,OG,OG White,Hare Raisers,None,11.919843083691346,5042
5043,0,Tuft Yellow,Brass Knuckles,Puffer Jacket Red,Stoner,OG Gray,Bunners,None,21.46553811825025,5043
5044,5080.70,Half Shaved White,Spiked Bat,Robe White,Big Eyes,Tatted Blue,Playboyz,None,59.18008548478348,5044
5045,1988.09,Half Shaved Black,Carrot Dagger,Hawaiian Orange,OG,OG White,Playboyz,None,50.11833168446802,5045
5046,0,Ponytail Brown,Fiat Bag,WAGMI Hoodie White,Stoner Gold Teeth,OG Gray,Bunners,None,26.36385853010869,5046
5047,0,Hockey Mask Black,Brass Knuckles,Military Vest Black,OG,OG Brown,Hare Raisers,None,12.072566123383972,5047
5048,3845.10,Balaclava Black,Spray Paint Orange,Robe Pink Leopard,OG Gold Teeth,Polkadot Blue,Playboyz,None,67.21868217576402,5048
5049,0,Bandana Pink,Spray Paint Pink,Military Vest Blue,OG,Tatted Blue,Hare Raisers,None,13.620449981192035,5049
5050,5148.07,Bucket Hat Purple,Bolt Cutter Red,Hoodie White,OG,OG Onyx,Hare Raisers,None,46.910960381995956,5050
5051,0,Ponytail Seafoam,None,Hawaiian Orange,OG,Femme Onyx,Playboyz,None,5.40257085624742,5051
5052,0,Pompadour Yellow,Chainsaw,Big Logo Tee Red,OG,Femme Red,Punk Bunnis,None,18.21289228086474,5052
5053,0,Samurai Helmet Red,Spray Paint Green,Torn Flannel Black,Green Mutant Eyes,Mutant Lizard Blue,Mutant,None,34.489567641494176,5053
5054,0,Balaclava Orange,Paintball Gun Orange,Hoodie White,Hypnotized,Bar Fight Seafoam,Hare Raisers,None,26.05348328408089,5054
5055,0,Half Shaved Purple,Katana,Punk Jacket Black,OG,OG Green,Punk Bunnis,None,17.128338762978863,5055
5056,0,Poofball Blue,Kitchen Knife,Torn Tee Gray,Green Mutant Eyes,Mutant Fiend Red,Mutant,None,33.08436230930123,5056
5057,939.50,Ponytail Seafoam,Extinguisher Defer,Suit Gray,OG Gold Teeth,Bar Fight Brown,Playboyz,None,65.63536545976976,5057
5058,0,Dad Hat Purple,None,Puffer Jacket Red,Stoner,Tatted Brown,Bunners,None,14.444771216224394,5058
5059,2914.43,Bucket Hat Green,Spray Paint Gold,Military Vest Red,Dead Eyes,Paintbomb Brown,Hare Raisers,None,65.90526409110036,5059
5060,3107.51,Half Shaved Yellow,None,Torn Flannel Gray,Mutant Ghoul Eyes,Mutant Fiend Red,Mutant,None,59.79601912377737,5060
5061,0,Dad Hat White,Molotov Cocktail,Suit White,OG,OG Red,Playboyz,None,14.231381111656404,5061
5062,0,Pompadour Gray,Carrot Dagger,Cypher Suit Pink,Big Eyes,Femme Yellow,Cypher Buns,None,24.81631787247696,5062
5063,1866.82,Green Plumber Hat,Spray Paint Yellow,Robe Green,Hypnotized,Polkadot Blue,Playboyz,None,65.20267460450026,5063
5064,0,Samurai Helmet Red,None,Hawaiian Orange,Decayed Teeth,OG Green,Playboyz,None,19.118998666811514,5064
5065,4119.40,Balaclava Black,Spray Paint Pink,Suit Black,Decayed Teeth,OG Gray,Playboyz,None,62.52478218569563,5065
5066,0,Beanie Black,None,Torn Flannel Green,Mutant Ghoul Eyes,Mutant Lizard Purple,Mutant,None,23.690989239449582,5066
5067,4169.89,Tuft Red,None,Varsity Jacket Purple,Hypnotized,Bar Fight Orange,Rogue Jumpers,None,54.06873016243353,5067
5068,0,Captain Hat White,Kitchen Knife,Shirtless,OG,OG Red,Punk Bunnis,None,16.507198663263516,5068
5069,0,Beanie Blue,Grenade Launcher,Torn Tee Gray,Green Mutant Eyes,Mutant Ghoul Gray,Mutant,None,33.41019652849796,5069
5070,0,Pompadour Gray,Katana,Cypher Suit Gray,Big Eyes,Femme Yellow,Cypher Buns,None,24.663593110837393,5070
