,Credit Yield,Credits,Cool,Tech Skill,Attractiveness,Intelligence,Strength,Eyes,Ability,Race,Gender,Class,Status,Rarity score,Token Id
1057,Low,435,98,32,98,37,48,Angry,Dead Eye,Android,Male,Officer,First Citizen,57.90106944261472,1058
1058,Mid,583,49,40,71,91,14,Demon Eyes,None,Human,Female,Tech Runner,First Citizen,26.713511998669482,1059
1059,Low,295,68,23,73,55,22,Tired,None,Human,Male,Assistant,First Citizen,2.483434405182893,1060
1060,High,1450,86,93,79,90,99,Focused,None,Human,Male,Market Whale,First Citizen,34.02191368663937,1061
1061,Low,298,80,13,99,55,23,Paranoid,None,Human,Female,Worker,First Citizen,0.8618297580682787,1062
1062,Low,296,65,71,62,99,60,Bloodshot,None,Mutant,Male,Assistant,First Citizen,21.448271064901363,1063
1063,Low,298,86,10,66,57,59,Paranoid,None,Android,Male,Chat Support,First Citizen,19.56601294904318,1064
1064,Mid,581,73,40,50,71,65,Suspicious,None,Human,Female,Cyberstreet Trader,First Citizen,23.24910874422546,1065
1065,Low,293,77,92,58,61,61,Angry,None,Human,Female,Driver,First Citizen,1.0020786244901845,1066
1066,Low,439,10,38,39,36,96,Tired,None,Human,Female,Corporate,First Citizen,3.425586947544823,1067
1067,Low,298,61,75,43,75,28,Bloodshot,Hard Gut,Ape,Male,Grunt,First Citizen,58.66107196715866,1068
1068,Low,443,28,14,41,33,43,Sad,None,Human,Male,Officer,First Citizen,4.246385058408816,1069
1069,Low,290,85,75,31,79,32,Paranoid,None,Mutant,Female,Grunt,First Citizen,20.30710089314074,1070
1070,Low,443,17,42,86,46,54,Grumpy,None,Human,Female,Chef,First Citizen,3.525545495066046,1071
1071,Low,436,24,62,42,78,88,Suspicious,None,Mutant,Male,Chef,First Citizen,23.330974093442695,1072
1072,Low,291,13,65,13,56,85,Tired,None,Human,Female,Worker,First Citizen,1.3222724536353105,1073
1073,Low,437,89,82,54,55,26,Scar,Locksmith,Ape,Female,Developer,First Citizen,60.26280295987752,1074
1074,Low,441,48,31,56,38,94,Robot,None,Human,Female,Punk,First Citizen,4.927992411712041,1075
1075,Low,438,13,33,14,73,98,Tired,None,Human,Female,Officer,First Citizen,2.6645169079556372,1076
1076,Low,440,88,18,94,70,89,Focused,None,Human,Male,Officer,First Citizen,4.266673451714287,1077
1077,Low,296,21,38,19,61,55,Tired,None,Mutant,Female,Grunt,First Citizen,20.887582907523907,1078
1078,Mid,584,17,84,93,16,18,Focused,Weapon Check,Ape,Female,Mercenary,First Citizen,80.89196276831096,1079
1079,Low,298,29,59,13,43,65,Glowing,None,Human,Female,Driver,First Citizen,3.485383974776901,1080
1080,Mid,588,98,27,44,42,38,Sad,None,Mutant,Female,Tech Runner,First Citizen,43.08920151105141,1081
1081,Low,294,34,53,99,42,27,Angry,None,Human,Male,Grunt,First Citizen,2.2633176517665468,1082
1082,Low,439,33,74,13,85,99,Scar,None,Human,Female,Scavenger,First Citizen,3.265682663133851,1083
1083,Mid,580,58,31,68,86,18,Tired,None,Albino,Male,Samurai,First Citizen,47.67375454916696,1084
1084,Low,439,36,51,18,26,69,Suspicious,None,Human,Female,Club Promoter,First Citizen,3.3450854110895927,1085
1085,Mid,870,82,60,60,70,78,Grumpy,None,Human,Female,Exectuive,First Citizen,25.332263387156402,1086
1086,Low,298,15,60,32,45,46,Focused,None,Human,Male,Builder,First Citizen,1.9224198706236137,1087
1087,High,1450,70,95,97,71,96,Angry,None,Human,Male,Market Whale,First Citizen,33.98157424957993,1088
1088,High,1459,98,90,99,95,78,Angry,None,Human,Male,Market Whale,First Citizen,34.222018807864494,1089
1089,Low,439,73,61,31,30,87,Angry,None,Android,Female,Corporate,First Citizen,20.948507380217713,1090
1090,Mid,588,90,94,65,32,71,Sad,None,Mutant,Male,Samurai,First Citizen,44.45058704626015,1091
1091,Low,444,93,83,86,28,59,Grumpy,None,Human,Male,Chef,First Citizen,4.847224619588094,1092
1092,Low,298,32,87,76,81,35,Angry,None,Mutant,Female,Worker,First Citizen,20.68767548213456,1093
1093,Low,299,13,58,23,19,20,Suspicious,Dead Eye,Ape,Male,Cook,First Citizen,59.14115042606267,1094
1094,Low,295,16,56,44,36,88,Angry,None,Mutant,Male,Chat Support,First Citizen,21.648564102392136,1095
1095,Mid,587,71,90,33,82,32,Angry,Shield,Ape,Male,Mercenary,First Citizen,82.53287702123245,1096
1096,Low,299,77,20,19,70,43,Grumpy,None,Human,Male,Builder,First Citizen,2.6831634889219407,1097
1097,Mid,583,48,33,88,51,82,Grumpy,None,Human,Male,Samurai,First Citizen,25.071016018070196,1098
1098,Low,297,44,56,67,22,20,Sad,Weapon Check,Albino,Male,Grunt,First Citizen,59.48173147068416,1099
1099,Mid,586,35,79,80,61,80,Angry,None,Human,Female,Club Owner,First Citizen,24.010435816810364,1100
1100,Low,299,10,69,29,32,98,Tired,None,Mutant,Female,Chat Support,First Citizen,20.126779981076584,1101
1101,Low,293,51,90,47,45,61,Sad,None,Android,Female,Bartender,First Citizen,18.805120730876563,1102
1102,Low,290,27,85,70,68,47,Alien,None,Android,Male,Chat Support,First Citizen,21.668407443667103,1103
1103,Low,295,89,22,23,43,27,Bloodshot,None,Human,Male,Worker,First Citizen,2.6838265211292027,1104
1104,Mid,878,98,79,63,62,80,Skeptical,None,Human,Male,Tech Weapon Dealer,First Citizen,26.153130490610593,1105
1105,Low,437,71,52,32,50,31,Scar,None,Human,Male,Nerd,First Citizen,4.346580786849707,1106
1106,Low,444,85,48,44,84,37,Suspicious,None,Human,Female,Nerd,First Citizen,2.9049909883340432,1107
1107,High,1452,90,80,96,94,94,Scar,None,Human,Female,Celebrity,First Citizen,32.22067027202859,1108
1108,Low,296,62,12,28,50,29,Angry,None,Mutant,Female,Bartender,First Citizen,20.547387335747644,1109
1109,Mid,879,90,74,92,81,62,Angry,None,Human,Female,Cyber Ninja,First Citizen,24.57157906203662,1110
1110,Low,438,71,92,12,89,39,Scar,None,Human,Female,Officer,First Citizen,2.584915841167257,1111
1111,Mid,584,88,41,74,56,95,Skeptical,None,Human,Female,Cyberstreet Trader,First Citizen,23.890198919478646,1112
1112,Mid,581,24,44,72,38,51,Robot,None,Human,Female,Club Owner,First Citizen,25.692153802962604,1113
1113,Mid,582,53,78,18,70,50,Sad,None,Human,Male,Mercenary,First Citizen,25.21152194700933,1114
1114,Low,442,45,38,88,10,30,Focused,None,Human,Female,Chef,First Citizen,3.2453348740265717,1115
1115,Low,298,21,95,62,60,79,Sad,None,Human,Female,Bartender,First Citizen,0.38072303472663827,1116
1116,Low,292,76,44,24,86,93,Alien,None,Human,Female,Bartender,First Citizen,2.9450438115161974,1117
1117,Mid,586,77,28,30,52,61,Demon Eyes,None,Mutant,Female,Cyberstreet Trader,First Citizen,46.352757950020326,1118
1118,Low,440,25,67,26,37,74,Angry,None,Human,Male,Punk,First Citizen,5.0475374653011595,1119
1119,Low,298,46,79,95,71,24,Focused,None,Human,Female,Grunt,First Citizen,0.6010176243354293,1120
1120,Low,443,60,57,92,26,97,Grumpy,Athele,Ape,Female,Developer,First Citizen,60.2226713205901,1121
1121,Low,443,88,21,77,72,11,Bloodshot,None,Android,Female,Corporate,First Citizen,20.948438219287432,1122
1122,Mid,582,23,49,58,50,98,Cyborg,None,Android,Female,Club Owner,First Citizen,43.95035883816796,1123
1123,Low,436,15,86,23,21,67,Focused,None,Android,Female,Nerd,First Citizen,21.148523517465687,1124
1124,Low,297,68,75,83,99,50,Paranoid,None,Human,Female,Bartender,First Citizen,0.42133940118570645,1125
1125,Mid,586,50,38,15,80,17,Suspicious,None,Human,Female,Tech Runner,First Citizen,23.269278601974904,1126
1126,Low,296,50,65,44,88,78,Bloodshot,None,Human,Male,Cook,First Citizen,1.702629670132335,1127
1127,Low,290,73,96,10,33,56,Suspicious,None,Android,Female,Worker,First Citizen,18.585241443985456,1128
1128,Low,294,56,42,28,63,43,Robot,None,Android,Male,Chat Support,First Citizen,21.608501667925236,1129
1129,Low,443,75,82,89,32,80,Bloodshot,None,Human,Female,Developer,First Citizen,2.925378518773385,1130
1130,Mid,583,39,70,89,98,43,Alien,None,Human,Female,Mercenary,First Citizen,25.993137346745264,1131
1131,Mid,587,93,45,92,56,86,Scar,None,Human,Male,Club Owner,First Citizen,25.351552855117536,1132
1132,Mid,583,83,53,84,74,56,Bloodshot,None,Human,Male,Club Owner,First Citizen,24.89081370737005,1133
1133,Low,294,81,93,34,20,45,Skeptical,None,Mutant,Female,Driver,First Citizen,20.166852400287198,1134
1134,Mid,876,84,99,90,82,96,Angry,Dense,Aeon,Female,Tech Weapon Dealer,First Citizen,83.71365459828951,1135
1135,Low,444,57,85,43,75,69,Robot,None,Human,Male,Corporate,First Citizen,6.529783173709899,1136
1136,Mid,876,99,84,88,91,84,Tired,Dense,Demon,Female,Exectuive,First Citizen,83.39337171193785,1137
1137,Low,296,15,32,96,36,52,Angry,None,Albino,Female,Worker,First Citizen,23.431486397340475,1138
1138,Low,296,36,90,47,48,54,Suspicious,None,Human,Female,Grunt,First Citizen,0.48100779821925976,1139
1139,Mid,587,25,73,56,89,98,Focused,None,Human,Female,Club Owner,First Citizen,23.349562018395453,1140
1140,Low,298,19,60,78,90,42,Alien,None,Android,Female,Builder,First Citizen,20.467479846732033,1141
1141,Low,292,82,62,43,67,21,Sad,None,Android,Female,Bartender,First Citizen,18.745353284343718,1142
1142,Mid,580,92,23,72,17,58,Suspicious,Shield,Ape,Female,Samurai,First Citizen,81.1119411558489,1143
1143,Low,299,53,46,98,81,89,Paranoid,None,Mutant,Female,Bartender,First Citizen,20.187536045588637,1144
1144,Low,290,46,92,38,58,94,Bloodshot,None,Human,Male,Cook,First Citizen,2.0024361664808934,1145
1145,Low,292,53,28,21,41,81,Bloodshot,None,Human,Female,Cook,First Citizen,0.861968541350589,1146
1146,Low,293,44,39,88,40,18,Sad,Hard Gut,Ape,Female,Cook,First Citizen,58.28078402867506,1147
1147,Low,291,49,43,67,86,43,Focused,None,Mutant,Female,Assistant,First Citizen,20.828052766378814,1148
1148,Low,291,84,43,31,75,95,Paranoid,None,Human,Female,Builder,First Citizen,0.9622235336673288,1149
1149,Low,293,21,23,94,79,94,Scar,None,Human,Male,Driver,First Citizen,2.1831329769937438,1150
1150,Mid,586,72,88,45,31,39,Grumpy,None,Human,Female,Cyberstreet Trader,First Citizen,24.13041612068682,1151
1151,Low,293,23,28,25,99,86,Focused,Athele,Ape,Female,Grunt,First Citizen,58.12080088415921,1152
1152,Mid,580,72,77,58,62,36,Paranoid,None,Mutant,Female,Club Owner,First Citizen,43.449675571784944,1153
1153,Mid,876,89,66,57,94,71,Paranoid,None,Human,Female,Exectuive,First Citizen,24.791913151152723,1154
1154,High,1459,70,71,85,78,94,Scar,Weapon Check,Ape,Female,Slayer,First Citizen,89.4165991738066,1155
1155,Low,297,85,95,98,63,31,Suspicious,None,Human,Male,Worker,First Citizen,1.9026456901877546,1156
1156,Low,299,48,25,51,40,71,Focused,None,Android,Male,Builder,First Citizen,20.206351071515495,1157
1157,Low,296,81,16,75,24,90,Grumpy,None,Android,Male,Cook,First Citizen,20.267048538710572,1158
1158,Mid,586,76,48,64,93,50,Bloodshot,None,Human,Male,Club Owner,First Citizen,25.371188633060278,1159
1159,Low,437,77,78,67,85,48,Paranoid,None,Human,Male,Scavenger,First Citizen,4.627068139263105,1160
1160,Low,297,68,52,48,63,16,Bloodshot,None,Human,Male,Driver,First Citizen,1.7620709152630771,1161
1161,Low,437,62,77,38,71,42,Paranoid,None,Mutant,Female,Developer,First Citizen,22.39019600101368,1162
1162,Low,443,19,51,57,94,97,Alien,None,Android,Male,Developer,First Citizen,24.112045721855768,1163
1163,Low,440,27,12,59,97,45,Grumpy,None,Human,Female,Corporate,First Citizen,3.505593368630122,1164
1164,Low,293,15,76,28,62,66,Scar,None,Human,Male,Driver,First Citizen,1.8223620905296178,1165
1165,Low,294,83,11,60,14,74,Bloodshot,None,Android,Male,Driver,First Citizen,19.30543836226755,1166
1166,Low,444,56,82,98,89,61,Paranoid,None,Human,Female,Chef,First Citizen,2.98569966289505,1167
1167,Low,296,10,59,45,87,94,Bloodshot,None,Android,Male,Builder,First Citizen,19.425517056122914,1168
1168,Low,290,57,70,48,82,18,Angry,None,Human,Male,Grunt,First Citizen,2.543785203342588,1169
1169,Low,435,62,29,81,90,70,Skeptical,None,Human,Male,Developer,First Citizen,4.487116464919321,1170
1170,Mid,581,44,73,35,74,85,Focused,None,Albino,Male,Samurai,First Citizen,47.01348363969255,1171
1171,Low,295,36,33,27,24,13,Suspicious,None,Android,Female,Assistant,First Citizen,19.025741858768193,1172
1172,Low,290,77,19,40,31,82,Robot,None,Human,Male,Bartender,First Citizen,4.206075312038561,1173
1173,Low,295,31,65,65,33,98,Scar,None,Human,Male,Assistant,First Citizen,2.1031366505144757,1174
1174,Low,437,53,81,56,36,22,Angry,None,Human,Male,Corporate,First Citizen,4.36649339158704,1175
1175,Low,291,66,21,71,11,68,Focused,None,Human,Male,Bartender,First Citizen,2.1229207277312487,1176
1176,Low,298,83,65,12,47,94,Sad,None,Human,Female,Bartender,First Citizen,0.28042793462089155,1177
1177,Low,295,78,29,79,60,38,Bloodshot,None,Human,Female,Assistant,First Citizen,0.961650027600936,1178
1178,Low,437,48,14,71,41,48,Paranoid,Locksmith,Ape,Male,Officer,First Citizen,61.063144658011915,1179
1179,Mid,586,25,74,58,38,54,Paranoid,Hard Gut,Ape,Female,Cyberstreet Trader,First Citizen,80.4314410588318,1180
1180,Mid,585,99,73,22,41,34,Sad,None,Human,Male,Cyberstreet Trader,First Citizen,24.790657273536404,1181
1181,Low,290,25,89,58,48,45,Angry,None,Human,Male,Bartender,First Citizen,2.223037376269671,1182
1182,Low,295,75,14,83,35,71,Focused,Hard Gut,Android,Male,Chat Support,First Citizen,54.79807993181639,1183
1183,Mid,585,78,80,54,79,83,Angry,None,Mutant,Male,Mercenary,First Citizen,44.691011993728154,1184
1184,Low,291,24,31,14,64,14,Tired,None,Human,Male,Driver,First Citizen,2.2228498337729627,1185
1185,Mid,587,46,77,16,60,56,Robot,None,Human,Male,Tech Runner,First Citizen,27.193610046344652,1186
1186,Low,299,92,77,79,38,39,Grumpy,Hard Gut,Ape,Female,Cook,First Citizen,58.62109827515414,1187
1187,Low,296,19,82,40,35,15,Angry,None,Mutant,Male,Grunt,First Citizen,21.808705442890005,1188
1188,Low,296,51,56,52,20,89,Sad,None,Human,Female,Driver,First Citizen,0.4009520904710093,1189
1189,Low,296,41,12,79,63,89,Alien,None,Mutant,Male,Worker,First Citizen,23.511087574027645,1190
1190,Low,298,58,44,57,14,78,Cyborg,None,Android,Female,Worker,First Citizen,20.647395382362696,1191
1191,Low,293,78,28,56,45,16,Sad,None,Human,Male,Driver,First Citizen,2.0626882964775177,1192
1192,Low,290,53,31,12,85,53,Angry,None,Albino,Male,Grunt,First Citizen,24.692339622275806,1193
1193,Low,439,15,33,29,25,45,Paranoid,None,Human,Female,Club Promoter,First Citizen,2.864829533889355,1194
1194,Low,298,85,41,52,82,48,Demon Eyes,None,Human,Male,Assistant,First Citizen,4.6267124891059614,1195
1195,Mid,588,25,91,21,11,49,Sad,None,Human,Female,Tech Runner,First Citizen,23.309172987040316,1196
1196,Low,298,87,58,47,46,30,Skeptical,None,Android,Female,Bartender,First Citizen,18.6447122406039,1197
1197,Low,436,24,20,51,27,58,Angry,None,Human,Female,Developer,First Citizen,3.5262577332489933,1198
1198,Mid,586,33,50,93,62,37,Paranoid,None,Human,Male,Club Owner,First Citizen,25.351374857732907,1199
1199,Low,444,52,53,78,84,49,Suspicious,None,Human,Male,Developer,First Citizen,3.9258448900158553,1200
1200,Low,295,68,82,74,89,30,Bloodshot,None,Mutant,Female,Cook,First Citizen,19.86656111788807,1201
1201,Low,293,39,72,11,28,37,Bloodshot,None,Albino,Female,Assistant,First Citizen,23.351292125870447,1202
1202,Low,294,65,89,66,72,33,Tired,None,Albino,Male,Bartender,First Citizen,24.21174728028973,1203
1203,Mid,589,22,47,90,66,63,Cyborg,None,Human,Male,Cyberstreet Trader,First Citizen,26.65294335205841,1204
1204,Mid,874,69,67,53,83,51,Bloodshot,None,Android,Male,Exectuive,First Citizen,44.15065189013686,1205
1205,Low,442,64,11,53,79,15,Robot,None,Human,Female,Club Promoter,First Citizen,5.007988935925256,1206
1206,Low,294,41,99,74,13,98,Suspicious,None,Android,Male,Bartender,First Citizen,19.56619100488733,1207
1207,Low,295,12,80,66,62,60,Skeptical,None,Human,Female,Grunt,First Citizen,0.7613569609168727,1208
1208,Low,297,12,62,92,89,33,Sad,None,Human,Male,Chat Support,First Citizen,1.4015074751756684,1209
1209,Low,437,35,75,43,57,58,Suspicious,None,Human,Female,Club Promoter,First Citizen,2.7445428884364658,1210
1210,Mid,876,99,92,73,67,85,Bloodshot,None,Human,Female,Exectuive,First Citizen,24.411140595286852,1211
1211,Low,438,73,24,33,72,54,Focused,None,Android,Male,Developer,First Citizen,21.969331540026342,1212
1212,Mid,587,70,26,17,70,78,Scar,Dense,Ape,Female,Samurai,First Citizen,81.33239372928233,1213
1213,Low,295,26,49,88,66,56,Sad,None,Human,Male,Builder,First Citizen,2.182984941425753,1214
1214,Low,441,47,31,65,66,69,Grumpy,None,Android,Male,Developer,First Citizen,22.650088670057386,1215
1215,Low,295,77,57,33,59,75,Scar,Shield,Ghost,Female,Chat Support,First Citizen,59.66198347806622,1216
1216,Mid,588,28,95,30,59,18,Tired,None,Human,Male,Cyberstreet Trader,First Citizen,25.050806734042823,1217
1217,Low,290,96,33,31,74,96,Paranoid,None,Human,Female,Builder,First Citizen,0.7418598052283647,1218
1218,Low,441,74,14,67,21,94,Tired,None,Human,Male,Scavenger,First Citizen,4.887227870355853,1219
1219,Low,291,15,24,84,99,80,Angry,None,Android,Female,Chat Support,First Citizen,18.605440801783338,1220
1220,Low,297,26,35,33,61,63,Sad,None,Human,Male,Bartender,First Citizen,2.062500336321641,1221
1221,Low,292,47,87,74,51,52,Scar,Locksmith,Ape,Female,Bartender,First Citizen,58.10077934050837,1222
1222,Low,440,99,67,25,50,11,Suspicious,None,Android,Male,Nerd,First Citizen,22.229866736901695,1223
1223,Low,296,84,60,85,77,78,Robot,None,Android,Female,Worker,First Citizen,20.768107088039756,1224
1224,Low,292,28,36,45,99,75,Grumpy,None,Android,Male,Bartender,First Citizen,20.507087632671787,1225
1225,Low,292,62,31,12,71,33,Suspicious,None,Human,Female,Chat Support,First Citizen,0.801389909977575,1226
1226,Low,436,59,70,74,70,95,Skeptical,None,Human,Male,Punk,First Citizen,4.406981508855588,1227
1227,Low,293,28,27,96,41,25,Bloodshot,None,Mutant,Male,Grunt,First Citizen,21.84870876694186,1228
1228,Low,294,90,76,93,29,15,Grumpy,None,Mutant,Female,Grunt,First Citizen,20.146880472740403,1229
1229,Mid,584,35,22,19,99,66,Skeptical,None,Human,Male,Tech Runner,First Citizen,25.451907101943043,1230
1230,Mid,874,98,68,73,97,51,Skeptical,None,Mutant,Female,Architect,First Citizen,44.47116217767395,1231
1231,Low,296,43,74,20,64,85,Bloodshot,None,Human,Female,Worker,First Citizen,0.9618678029870296,1232
1232,High,1459,82,84,81,83,97,Tired,Shield,Demon,Male,Day One Bitcoin Investor,First Citizen,93.05757772664684,1233
1233,Low,444,66,36,68,46,35,Tired,None,Human,Female,Punk,First Citizen,3.3854651685512724,1234
1234,Low,294,45,91,41,94,85,Robot,None,Human,Male,Builder,First Citizen,4.02566488116377,1235
1235,Mid,877,88,87,86,89,99,Paranoid,Ghost Walk,Aeon,Female,Assassin,First Citizen,84.21420934444573,1236
1236,Mid,589,18,73,12,63,68,Sad,None,Human,Male,Tech Runner,First Citizen,24.83078896408074,1237
1237,Low,290,68,26,83,80,15,Suspicious,None,Human,Female,Builder,First Citizen,0.3409373320712826,1238
1238,Low,444,32,73,17,43,30,Sad,None,Human,Female,Club Promoter,First Citizen,3.225125721888694,1239
1239,Low,295,35,30,81,69,99,Angry,None,Android,Female,Cook,First Citizen,19.20606272681448,1240
1240,Low,292,82,78,29,69,99,Skeptical,None,Mutant,Female,Assistant,First Citizen,20.7476111975565,1241
1241,Low,292,19,93,95,94,26,Tired,None,Android,Female,Worker,First Citizen,19.626353850312555,1242
1242,Low,296,70,79,20,38,26,Angry,None,Human,Male,Builder,First Citizen,2.3433932045705994,1243
1243,Low,294,13,55,48,87,86,Sad,None,Human,Female,Chat Support,First Citizen,0.08036256962534577,1244
1244,Low,292,52,69,33,77,65,Sad,None,Human,Male,Bartender,First Citizen,2.623643435143818,1245
1245,Low,295,15,37,40,21,52,Robot,None,Android,Female,Worker,First Citizen,21.348420980065555,1246
1246,Low,437,31,96,83,46,12,Suspicious,None,Android,Male,Club Promoter,First Citizen,21.669079852500488,1247
1247,High,1452,92,92,88,72,99,Bloodshot,None,Human,Male,CEO,First Citizen,33.701255033892615,1248
1248,Low,441,11,82,84,62,14,Angry,None,Human,Female,Club Promoter,First Citizen,3.2455228634304425,1249
1249,Low,295,30,40,53,44,11,Suspicious,None,Human,Female,Driver,First Citizen,0.901318612965883,1250
1250,Low,294,76,68,62,92,15,Glowing,None,Mutant,Male,Chat Support,First Citizen,24.191637016240147,1251
1251,Low,296,92,81,15,73,81,Suspicious,Dead Eye,Ape,Male,Bartender,First Citizen,58.72091861800735,1252
1252,Mid,580,33,45,12,14,82,Grumpy,None,Android,Female,Cyberstreet Trader,First Citizen,41.60789541989271,1253
1253,Low,295,45,76,64,20,44,Sad,None,Human,Female,Assistant,First Citizen,1.241949625287324,1254
1254,Low,437,57,15,58,78,48,Paranoid,None,Human,Male,Developer,First Citizen,4.146416269512794,1255
1255,Low,444,70,99,91,74,52,Paranoid,Shield,Ape,Female,Punk,First Citizen,60.062549561296116,1256
1256,Low,296,32,23,49,33,42,Skeptical,Locksmith,Ape,Female,Cook,First Citizen,58.5205763598622,1257
1257,Low,296,29,40,12,14,63,Tired,None,Android,Male,Worker,First Citizen,20.2467205727778,1258
1258,Mid,583,55,24,61,97,41,Grumpy,None,Human,Male,Mercenary,First Citizen,25.81197574964663,1259
1259,Low,299,28,66,67,98,57,Grumpy,None,Mutant,Female,Builder,First Citizen,20.46744029582192,1260
1260,Low,439,93,20,82,30,25,Sad,None,Android,Male,Chef,First Citizen,22.20976631852197,1261
1261,Mid,582,44,54,94,61,44,Suspicious,None,Mutant,Female,Mercenary,First Citizen,43.79045453191217,1262
1262,Low,290,13,72,42,32,15,Focused,None,Android,Female,Cook,First Citizen,19.025237352439888,1263
1263,Low,298,70,23,32,90,66,Tired,None,Human,Female,Driver,First Citizen,0.2202848024166836,1264
1264,High,1454,75,97,71,93,85,Bloodshot,None,Albino,Female,Day One Bitcoin Investor,First Citizen,54.44089586246966,1265
1265,High,1450,97,83,93,70,83,Robot,None,Human,Male,Day One Bitcoin Investor,First Citizen,35.96383064705233,1266
1266,Low,438,18,27,40,51,88,Scar,None,Android,Female,Corporate,First Citizen,21.148968613204076,1267
1267,Low,292,54,38,71,89,60,Suspicious,None,Human,Male,Driver,First Citizen,1.7825372985135413,1268
1268,Low,443,83,19,42,90,40,Sad,None,Android,Female,Punk,First Citizen,20.707805649699466,1269
1269,Low,291,74,87,36,71,57,Angry,None,Human,Male,Chat Support,First Citizen,2.3028163377100155,1270
1270,Low,291,55,77,65,31,24,Sad,None,Android,Male,Grunt,First Citizen,20.247076574622017,1271
1271,Low,443,54,55,58,71,75,Paranoid,None,Human,Male,Chef,First Citizen,4.486968085049194,1272
1272,Low,292,70,56,60,87,61,Suspicious,None,Human,Male,Chat Support,First Citizen,1.6018697905704613,1273
1273,Low,293,95,88,20,59,68,Paranoid,None,Human,Male,Driver,First Citizen,1.9431929177254774,1274
1274,Low,299,64,17,14,98,75,Scar,None,Albino,Male,Grunt,First Citizen,24.191903653281553,1275
1275,Mid,872,58,73,98,75,54,Demon Eyes,None,Human,Female,Cyber Ninja,First Citizen,27.77523910938413,1276
1276,Low,437,52,32,55,74,77,Cyborg,None,Human,Male,Scavenger,First Citizen,6.89032643924571,1277
1277,Mid,580,28,22,57,83,77,Bloodshot,None,Albino,Female,Samurai,First Citizen,45.69214063543539,1278
1278,Mid,582,70,44,77,59,23,Skeptical,None,Human,Female,Mercenary,First Citizen,24.170518135056554,1279
1279,Low,442,35,29,34,46,13,Scar,None,Albino,Female,Club Promoter,First Citizen,25.67456462762917,1280
1280,Low,297,24,85,69,12,45,Paranoid,None,Human,Male,Driver,First Citizen,1.8826143448302177,1281
1281,Low,440,77,68,83,42,14,Scar,None,Human,Male,Corporate,First Citizen,4.767138752362195,1282
1282,Low,293,33,63,96,30,61,Sad,None,Human,Male,Assistant,First Citizen,2.4033486404890825,1283
1283,Low,299,10,18,18,51,10,Bloodshot,None,Human,Male,Chat Support,First Citizen,1.942105081633386,1284
1284,Low,290,66,60,39,84,30,Alien,None,Human,Male,Chat Support,First Citizen,3.765099942269355,1285
1285,Mid,877,80,96,64,82,86,Grumpy,None,Human,Female,Exectuive,First Citizen,24.971967140624603,1286
1286,Mid,581,54,42,33,32,98,Alien,None,Human,Male,Tech Runner,First Citizen,26.572887578392766,1287
1287,Mid,583,81,94,23,48,64,Grumpy,None,Human,Male,Cyberstreet Trader,First Citizen,25.17096463941663,1288
1288,Mid,583,89,83,36,93,88,Bloodshot,None,Mutant,Male,Club Owner,First Citizen,44.690834033085856,1289
1289,Low,296,46,72,13,88,62,Scar,None,Human,Female,Cook,First Citizen,0.7219371936107483,1290
1290,Low,291,85,76,61,88,49,Paranoid,Revive,Ape,Male,Assistant,First Citizen,59.4417578665148,1291
1291,Low,437,25,56,42,82,23,Robot,None,Human,Female,Corporate,First Citizen,4.8081707436498045,1292
1292,Mid,876,97,96,87,89,80,Skeptical,Revive,Demon,Male,Tech Weapon Dealer,First Citizen,84.67412823062827,1293
1293,Low,297,27,12,46,33,68,Skeptical,None,Android,Female,Grunt,First Citizen,18.62502716135598,1294
1294,Low,295,19,25,67,62,17,Scar,None,Human,Female,Grunt,First Citizen,1.1021656628625678,1295
1295,Mid,581,36,56,54,35,32,Angry,Locksmith,Ape,Female,Cyberstreet Trader,First Citizen,80.45147233829017,1296
1296,Low,299,83,46,93,81,73,Paranoid,None,Mutant,Female,Worker,First Citizen,20.5276822062521,1297
1297,Low,435,11,33,91,18,74,Sad,None,Human,Male,Developer,First Citizen,4.546903771131967,1298
1298,Low,296,30,38,39,72,54,Glowing,None,Albino,Male,Assistant,First Citizen,27.255631797801712,1299
1299,Low,295,43,41,87,78,63,Paranoid,None,Mutant,Female,Grunt,First Citizen,20.186972451218903,1300
1300,Low,294,97,36,24,96,88,Focused,None,Human,Male,Worker,First Citizen,2.042775691594309,1301
1301,Low,290,73,47,63,80,40,Bloodshot,Shield,Human,Female,Builder,First Citizen,35.9824385272332,1302
1302,Low,294,70,41,22,73,73,Focused,None,Android,Male,Bartender,First Citizen,19.82611293984964,1303
1303,High,1455,88,92,95,73,80,Paranoid,None,Human,Female,CEO,First Citizen,33.08190653990083,1304
1304,Low,297,93,97,38,60,53,Demon Eyes,None,Android,Female,Driver,First Citizen,21.068487603406904,1305
1305,Low,293,26,70,91,51,33,Suspicious,None,Human,Male,Chat Support,First Citizen,1.6216834998892684,1306
1306,Low,292,60,60,71,34,17,Grumpy,None,Human,Male,Chat Support,First Citizen,2.423182282790018,1307
1307,Low,298,83,66,91,51,85,Paranoid,None,Human,Female,Builder,First Citizen,0.08063955028189318,1308
1308,Low,291,84,44,69,15,77,Focused,None,Android,Female,Worker,First Citizen,18.94519124860969,1309
1309,Low,298,83,43,87,62,17,Demon Eyes,None,Human,Male,Chat Support,First Citizen,4.686657932968737,1310
1310,Low,292,14,32,52,26,63,Focused,None,Human,Female,Grunt,First Citizen,1.2020944539777811,1311
