,Head,Stage,Type,Weapon,Mutation,Shoes,Element,Size,Pose,Rarity score,Token Id
4929,Green Punk,5,Lava,None,None,None,Wood,None,None,20.19103726795771,4929
4930,Cowboy,5,Russet,Golden Lamp,None,None,Poop,None,None,30.994689589297302,4930
4931,Scar,5,Purple,None,None,None,None,None,None,4.557320941334669,4931
4932,Pork Pie,5,Pink,None,None,School,None,None,None,27.69413172832305,4932
4933,None,5,Pink,None,None,None,Sound,None,None,16.508877759264692,4933
4934,Sailor,5,Russet,None,None,Chucks,Blood,None,None,40.48949024894737,4934
4935,Gat,5,Red,Sakura,None,None,Blue Force,None,None,31.779619929151437,4935
4936,Halo,5,Russet,None,None,None,Rainbow,None,None,17.833464585648056,4936
4937,Black Cap,5,Russet,Guandao,None,Boxing,None,None,None,39.03690562081344,4937
4938,Black Topper,5,Purple,None,None,None,Thunder,None,None,19.204393499605427,4938
4939,Blue Punk,5,Red,Hook Hand,None,None,None,None,None,17.28826115404777,4939
4940,Bowl,5,Chip,Pan,None,None,None,None,None,19.26433062242173,4940
4941,Sailor,5,Red,None,None,None,Poop,None,None,18.54482135579454,4941
4942,Bishop,5,Pink,Diamond Sword,None,Roman,None,None,None,40.95829238065001,4942
4943,Musketeer,5,Fries,Monk Spade,None,None,None,None,None,19.983875595702823,4943
4944,Flower,5,Fries,Trident,None,None,None,None,None,20.106529295196136,4944
4945,Rocker,5,Green,None,None,Roman,None,None,None,27.271667329615283,4945
4946,None,5,Robot,None,None,None,Water,None,None,19.10636520484449,4946
4947,Purple Bandana,5,Green,Maracas,None,None,None,None,None,17.936963231354515,4947
4948,Green Cap,5,Chip,Life Donut,None,None,None,None,None,19.25887881984621,4948
4949,Pork Pie,5,Pink,None,None,None,Star,None,None,19.354309211301647,4949
4950,Spinner,5,Aqua,Guitar,None,None,None,None,None,18.255847199071734,4950
4951,Spaceman,5,Fries,Black Light Sword,None,None,None,None,None,19.91027612299506,4951
4952,Black Cap,5,Aqua,None,None,Geta,None,None,None,27.729566402054008,4952
4953,Reindeer,5,Red,Scythe,None,None,None,None,None,17.44635007098215,4953
4954,Afro,5,Aqua,None,None,None,Red Force,None,None,19.136247739322204,4954
4955,Red Pirate,5,Red,Light Disc,None,None,Earth,None,None,32.15300828965687,4955
4956,Your Future,5,Russet,Microphone,None,None,None,None,None,16.138066851162932,4956
4957,Horns,5,Purple,Bomb,None,None,None,None,None,17.956049585909113,4957
4958,Mask,5,Russet,None,None,None,Flower,None,None,17.533630980279412,4958
4959,Skull,5,Lava,Throwing Star,None,None,None,None,None,18.92362090576853,4959
4960,Blue Punk,5,Russet,Light Disc,None,None,None,None,None,16.072652580994546,4960
4961,Rocker,5,Purple,None,None,Roman,None,None,None,27.315278204099926,4961
4962,Green Punk,5,Red,None,None,Roman,None,None,None,26.851944507144154,4962
4963,Pink Punk,5,Pink,None,None,None,None,None,None,4.497352202722123,4963
4964,Golden Musketeer,5,Purple,None,None,None,None,None,None,4.748124219297432,4964
4965,Robin Hood,5,Zombie,Flowers,None,None,None,None,None,19.98115474031818,4965
4966,Horns,5,Russet,Nunchaku,None,None,None,None,None,16.33976037325551,4966
4967,Your Future,5,Rainbow,Holy Book,None,None,None,None,None,19.989349484483107,4967
4968,Reindeer,5,Aqua,None,None,None,Thunder,None,None,19.490579194090305,4968
4969,Blue Headband,5,Aqua,None,None,None,Ticket,None,None,19.670471504652358,4969
4970,Gat,5,Red,Salted Fish,None,None,None,None,None,17.419095965706585,4970
4971,Bunny,5,Purple,None,None,None,Ticket,None,None,19.449698443883946,4971
4972,Cowboy,5,Purple,Diamond Sword,None,None,None,None,None,17.762526541917044,4972
4973,Soldier,5,Lava,None,None,None,None,None,None,5.794779534226108,4973
4974,Bow,5,Hash Brown,None,None,None,None,None,None,6.645199128409283,4974
4975,Yellow Bob,5,Rotten,None,None,None,None,None,None,7.157662854688404,4975
4976,None,5,Rainbow,None,None,None,Red Force,None,None,18.242357958229412,4976
4977,Egg,5,Green,Fire Sword,None,None,None,None,None,17.82793890296208,4977
4978,Brown Topper,5,Russet,None,None,Flip Flops,Love,None,None,40.99914940880441,4978
4979,None,5,Galaxy,None,None,None,None,None,None,4.592853773274569,4979
4980,Tattoo,5,Lava,None,None,Basketball,None,None,None,28.68618449195221,4980
4981,Bow,5,Fries,Rum,None,None,None,None,None,20.07654697059302,4981
4982,Mountie,5,Hash Brown,Diamond Sword,None,None,None,None,None,20.07381002813801,4982
4983,Tam,5,Pink,Folding Chair,None,None,None,None,None,18.24768653526821,4983
4984,Egg,5,Russet,Pipe,None,Boxing,None,None,None,39.24403649480261,4984
4985,Rocker,5,Russet,None,None,None,Sound,None,None,17.574522636012745,4985
4986,None,5,Purple,Water Sword,None,None,None,None,None,15.031552132517243,4986
4987,Your Future,5,Lava,Memory Pen,None,Casual,None,None,None,42.0320861965718,4987
4988,Skull,5,Green,3310,None,None,None,None,None,17.71074273244677,4988
4989,Glasses,5,Green,None,None,None,Fire,None,None,19.31341428429725,4989
4990,None,5,Hash Brown,Shield,None,None,None,None,None,17.171139416847232,4990
4991,Shogun,5,Aqua,None,None,None,Yellow Force,None,None,19.196204208143513,4991
4992,Horns,5,Pink,None,None,None,None,None,None,4.7862792030701655,4992
4993,Reindeer,5,Russet,Flag,None,None,Yellow Force,None,None,30.41960607145684,4993
4994,Skull,5,Aqua,Light Disc,None,None,Missile,None,None,32.71715575825539,4994
4995,Protection,5,Purple,Water Sword,None,None,Wood,None,None,32.70627151023633,4995
4996,Sombrero,5,Aqua,None,None,None,Potato,None,None,19.6568443154672,4996
4997,Straw Hat,5,Gold,None,None,None,Wind,None,None,22.148022017866147,4997
4998,Bishop,5,Rainbow,None,None,None,Red Force,None,None,21.22950328773564,4998
4999,Spiky,5,Green,None,None,Basketball,Yellow Force,None,None,41.66680424266897,4999
5000,Beret,5,Pink,Parrot,None,None,None,None,None,17.8988047018251,5000
5001,Skipper,5,Rotten,None,Diamond,Clogs,Lightning,None,None,70.56671980088697,5001
5002,Brain,5,Aqua,None,None,None,Blue Force,None,None,19.354296124463673,5002
5003,Black Pirate,5,Aqua,Walkie Talkie,None,None,None,None,None,17.950570243881565,5003
5004,Pork Pie,5,Purple,Bomb,None,None,None,None,None,17.65350548527946,5004
5005,Spiky,5,Aqua,Sweeper,None,Basketball,None,None,None,41.1027287535842,5005
5006,None,5,Robot,Throwing Bat,None,None,None,None,None,17.708094399318426,5006
5007,Afro,5,Green,None,None,None,Red Force,None,None,18.781916011640778,5007
5008,Pigsy,5,Lava,None,None,None,None,None,None,5.707556689672798,5008
5009,None,5,Fries,None,None,None,Earth,None,None,18.498536241492598,5009
5010,Pork Pie,5,Lava,Handbag,None,Flip Flops,Potato,None,None,57.15983119502043,5010
5011,None,5,Russet,Shotgun,None,None,Wood,None,None,27.983119524967204,5011
5012,Halo,5,Purple,Magic Potion,None,None,None,None,None,17.81704266000024,5012
5013,Scar,5,Red,None,None,None,Blue Force,None,None,18.62930834597824,5013
5014,Sailor,5,Russet,None,None,None,Coin,None,None,17.67810225195215,5014
5015,Blue Headband,5,Green,Hammer,None,None,None,None,None,17.751621300132673,5015
5016,Spaceman,5,Zombie,None,None,None,None,None,None,6.6233979163949765,5016
5017,Black Headband,5,Russet,Blue Light Sword,None,None,None,None,None,16.053575498054858,5017
5018,Pork Pie,5,Lava,Long Cat,None,None,Red Force,None,None,33.27860281632382,5018
5019,Pigsy,5,Aqua,Monk Spade,None,None,None,None,None,18.19043292866146,5019
5020,Beanie,5,Purple,Whip,None,None,None,None,None,17.73527352690391,5020
5021,Bowl,5,Lava,None,None,None,None,None,None,5.582172590387548,5021
5022,Cone,5,Aqua,None,None,Chucks,None,None,None,27.835849423736658,5022
5023,Sailor,5,Purple,Parrot,None,None,None,None,None,17.544473248871178,5023
5024,Reindeer,5,Chip,None,None,None,Love,None,None,20.935152570514067,5024
5025,None,5,Fries,None,None,Geta,Ticket,None,None,41.82767971193178,5025
5026,Skipper,5,Hash Brown,Coffee,None,None,None,None,None,19.956606768407294,5026
5027,Tripitaka,5,Aqua,None,None,None,Moon,None,None,19.733157555553664,5027
5028,Tattoo,5,Aqua,None,None,None,Star,None,None,19.738610994339208,5028
5029,Fedora,5,Purple,Maracas,None,None,None,None,None,17.950598328071734,5029
5030,Protection,5,Red,Monster Ball,None,None,None,None,None,17.623515798366203,5030
5031,Over 9000,5,Pink,Diamond Sword,None,None,None,None,None,18.16864016819169,5031
5032,Scar,5,Russet,Pan,None,Casual,None,None,None,39.396662975701204,5032
5033,Brown Topper,5,Pink,None,None,None,Red Force,None,None,18.888237752304267,5033
5034,Golden Pirate,5,Pink,None,None,None,Poop,None,None,19.577811852940595,5034
5035,Horns,5,Purple,None,None,None,Brick,None,None,19.269803952434202,5035
5036,Straw Hat,5,Lava,Coffee,None,None,None,None,None,19.027189341513928,5036
5037,Bow,5,Red,None,None,None,None,None,None,4.170269400647516,5037
5038,Afro,5,Purple,Monk Rake,None,None,None,None,None,17.80886536475104,5038
5039,Red Cap,5,Red,None,None,None,Blood,None,None,19.079041575791315,5039
5040,None,5,Russet,None,None,School,Poop,None,None,37.851420865374344,5040
5041,Tripitaka,5,Purple,None,None,None,Flower,None,None,19.0190482962659,5041
5042,None,5,Green,Notebook,None,None,None,None,None,14.889815077613214,5042
5043,Dreads,5,Purple,None,None,None,Lightning,None,None,19.26981158729484,5043
5044,Brown Pirate,5,Hash Brown,Shotgun,None,None,None,None,None,19.962057480418025,5044
5045,Your Future,5,Purple,Spiked Club,None,None,Blue Force,None,None,32.12030319969914,5045
5046,Cowboy,5,Lava,None,None,Socks & Sandals,None,None,None,28.983280062063553,5046
5047,Skipper,5,Purple,None,None,Geta,None,None,None,27.617827758581576,5047
5048,Red Pirate,5,Hash Brown,Sweeper,None,None,None,None,None,19.953888910412832,5048
5049,Dreads,5,Red,None,None,None,Flower,None,None,18.667468511052483,5049
5050,Black Pirate,5,Green,Trident,None,None,None,None,None,17.67530178896606,5050
5051,Spaceman,5,Pink,Long Cat,None,None,None,None,None,17.912430527653083,5051
5052,Egg,5,Rotten,None,None,None,Gas,None,None,21.93815310801496,5052
5053,Black Balaclava,5,Green,None,None,None,Brick,None,None,19.294330929975043,5053
5054,Flower,5,Russet,None,None,Socks & Sandals,Red Force,None,None,40.63121312360641,5054
5055,Beret,5,Lava,Spiked Club,None,None,None,None,None,18.937249730800872,5055
5056,Sailor,5,Chip,Long Cat,None,None,None,None,None,19.17165815702721,5056
5057,Beret,5,Russet,Nunchaku,None,None,None,None,None,16.1462452363722,5057
5058,Black Emo,5,Russet,Guitar,None,None,Sound,None,None,31.109160812784165,5058
5059,Pink Punk,5,Lava,None,None,None,Flower,None,None,20.008417011223326,5059
5060,None,5,Purple,None,Eggplant,None,Plasma,None,None,42.089198025764404,5060
5061,Sheriff,5,Zombie,None,None,Basketball,None,None,None,29.552892962818113,5061
5062,Santa,5,Red,Telephone,None,None,None,None,None,17.615341775537047,5062
5063,Musketeer,5,Purple,Green Light Sword,None,None,None,None,None,17.765252033865053,5063
5064,Your Future,5,Purple,Plant,None,None,None,None,None,17.817044023175995,5064
5065,Blue Punk,5,Purple,None,None,None,Water,None,None,19.084463384388116,5065
5066,Blue Punk,5,Chip,Salted Fish,None,None,None,None,None,19.305214643415372,5066
5067,Robin Hood,5,Green,Diamond Sword,None,None,None,None,None,17.59898255022899,5067
5068,Blue Headband,5,Chip,Guandao,None,None,None,None,None,19.337921641891718,5068
5069,Green Cap,5,Red,None,None,None,Yellow Force,None,None,18.367648266160817,5069
5070,Fez,5,Aqua,Nunchaku,None,None,None,None,None,18.12501484133488,5070
5071,White Headband,5,Red,Life Donut,None,None,None,None,None,17.435450010317865,5071
5072,Robin Hood,5,Hash Brown,None,None,None,Love,None,None,21.417551899116376,5072
5073,Pink Punk,5,Pink,Chainsaw,None,None,Star,None,None,32.689924280959566,5073
5074,Skipper,5,Chip,None,None,None,None,None,None,6.029204594861286,5074
5075,Black Headband,5,Russet,None,None,None,Yellow Force,None,None,17.026661048097647,5075
5076,Pigsy,5,Russet,Pirate Gun,None,None,None,None,None,16.2034789391737,5076
5077,Wizard,5,Purple,None,None,None,Flower,None,None,18.83915762191387,5077
5078,Cowboy,5,Rotten,None,None,None,Potato,None,None,21.93816047068794,5078
5079,Glasses,5,Lava,Flowers,None,None,None,None,None,19.19345964346666,5079
5080,Shogun,5,Aqua,Champagne,None,None,Flower,None,None,32.72260074471025,5080
5081,Pink Punk,5,Lava,None,None,None,Blood,None,None,20.422719112941177,5081
5082,Red Pirate,5,Chip,Arm Cannon,None,None,None,None,None,19.335199149087597,5082
5083,Black Emo,5,Pink,Parrot,None,None,None,None,None,18.108674428662557,5083
5084,None,5,Lava,None,None,None,Brick,None,None,17.473725766854344,5084
5085,Sailor,5,Lava,Pipe,None,Basketball,None,None,None,41.72683214554022,5085
5086,Bishop,5,Russet,Spiked Club,None,None,None,None,None,16.3070580100726,5086
5087,Green Cap,5,Lava,None,None,Chucks,Wood,None,None,43.2120744258776,5087
5088,Black Balaclava,5,Green,None,None,None,Moon,None,None,19.5123844955714,5088
5089,Bishop,5,Lava,None,None,None,Yellow Force,None,None,20.10653418925229,5089
5090,Bowl,5,Red,Magic Wand,None,None,None,None,None,17.3945640808056,5090
5091,Red Bandana,5,Russet,None,None,Roman,None,None,None,25.900762951430607,5091
5092,Black Cap,5,Russet,None,None,School,None,None,None,25.88442390380869,5092
5093,Pork Pie,5,Russet,Suitcase,None,None,None,None,None,16.11354014726109,5093
5094,Wizard,5,Robot,None,None,None,None,None,None,7.10586704858211,5094
5095,Crown,5,Pink,None,None,None,Rainbow,None,None,19.65141241621315,5095
5096,Trucker,5,Purple,None,None,None,Gas,None,None,19.406093020469555,5096
5097,Red Pirate,5,Green,Monk Rake,None,None,None,None,None,17.759801594525758,5097
5098,Brown Pirate,5,Aqua,None,None,None,Missile,None,None,19.545084133007528,5098
5099,Spiky,5,Green,None,None,None,Star,None,None,19.305236171275634,5099
5100,Black Topper,5,Chip,Hook Hand,None,None,None,None,None,19.316111159411484,5100
5101,Pink Balaclava,5,Russet,Pirate Gun,None,None,None,None,None,16.23891252131183,5101
5102,Black Pirate,5,Pink,Pan,None,None,Sound,None,None,32.534574762458234,5102
5103,Tam,5,Green,None,Pickle,None,None,None,None,30.087036296424774,5103
5104,Blue Punk,5,Chip,Golden Lamp,None,None,None,None,None,19.378808389781124,5104
5105,Straw Hat,5,Rotten,Flowers,None,None,Brick,None,None,35.08560096020501,5105
5106,Musketeer,5,Green,None,None,Socks & Sandals,None,None,None,27.696864038992043,5106
5107,None,5,Alien,Champagne,None,None,None,None,None,17.836196083201035,5107
5108,Bowl,5,Green,Bo'oh'o'wa'er,None,None,Earth,None,None,32.42282112550386,5108
5109,Beret,5,Russet,None,None,None,Sun,None,None,17.705354721138633,5109
5110,None,5,Pink,None,Peach,None,Water,None,None,42.06194010339112,5110
5111,Shogun,5,Purple,None,None,Gym Socks,None,None,None,27.566037950581634,5111
5112,Robin Hood,5,Chip,Golden Plunger,None,None,None,None,None,19.39516325270907,5112
5113,Gat,5,Russet,Red Light Sword,None,None,None,None,None,16.097180648434982,5113
5114,Beret,5,Chip,Diamond Sword,Blue Chip,None,Blue Force,None,None,59.20898378451427,5114
5115,Fedora,5,Green,Blaster,None,None,None,None,None,17.988749494746752,5115
5116,Skull,5,Purple,Whip,None,None,None,None,None,17.77343750907587,5116
5117,Cone,5,Pink,Long Cat,None,None,None,None,None,18.138658116260007,5117
5118,Purple Emo,5,Russet,Flag,None,None,Yellow Force,None,None,30.610390534788266,5118
5119,Spiky,5,Chip,None,Blue Chip,None,Fire,None,None,46.32705261377531,5119
5120,Straw Hat,5,Pink,Golden 3310,None,None,Rainbow,None,None,33.093300145253075,5120
5121,Wizard,5,Russet,Monster Ball,None,None,None,None,None,16.13261968382038,5121
5122,None,5,Fries,Cold Wallet,None,None,Thunder,None,None,31.785098169850052,5122
5123,Bow,5,Aqua,None,None,Geta,Love,None,None,42.917769510139806,5123
5124,Sombrero,5,Green,Scythe,None,None,None,None,None,17.746169770289058,5124
5125,Black Emo,5,Russet,None,None,None,Gas,None,None,17.967014255552723,5125
5126,Flower,5,Fries,Lollipop,None,None,None,None,None,19.989324399376347,5126
5127,White Cap,5,Russet,None,None,None,Red Force,None,None,17.23109724037812,5127
5128,Pink Bob,5,Russet,Handbag,None,None,None,None,None,16.386097560242316,5128
5129,Helmet,5,Green,None,None,None,None,None,None,4.587292631812319,5129
5130,Wizard,5,Red,None,None,None,Star,None,None,18.888247023435397,5130
5131,Bow,5,Fries,None,None,None,Ticket,None,None,21.58928900051304,5131
5132,Buns,5,Green,None,None,None,None,None,None,4.568213095071612,5132
5133,Cowboy,5,Purple,None,None,None,Fire,None,None,19.212569976598434,5133
5134,Sailor,5,Green,Black Sword,None,None,None,None,None,17.541749392709885,5134
5135,Tripitaka,5,Green,Telephone,None,None,None,None,None,17.923337951474128,5135
5136,Green Cap,5,Aqua,None,None,None,Flower,None,None,19.182578382799313,5136
5137,Sheriff,5,Green,None,None,None,None,None,None,4.328349046692655,5137
5138,Reindeer,5,Aqua,None,None,None,Yellow Force,None,None,19.049025168105526,5138
5139,Robin Hood,5,Lava,Monkey Staff,None,None,None,None,None,18.97268440356427,5139
5140,Beanie,5,Chip,None,None,Boxing,None,None,None,28.920606824179806,5140
5141,Pork Pie,5,Purple,None,None,None,Moon,None,None,19.185316143933832,5141
5142,Black Headband,5,Red,Folding Chair,None,None,None,None,None,17.41636938264953,5142
5143,Pink Punk,5,Pink,None,None,Chucks,Red Force,None,None,41.841241749455534,5143
5144,Dreads,5,Purple,None,None,Clogs,None,None,None,27.781360297948442,5144
5145,Over 9000,5,Russet,None,None,Chucks,None,None,None,26.020690613209734,5145
5146,Black Headband,5,Red,Walkie Talkie,None,None,None,None,None,17.315519622126757,5146
5147,Sandy,5,Aqua,None,None,None,None,None,None,4.808084505700241,5147
5148,Cowboy,5,Purple,Magic Potion,None,None,None,None,None,17.79250941143972,5148
5149,Red Pirate,5,Red,Memory Pen,None,None,None,None,None,17.40547123080623,5149
5150,Golden Straw Hat,5,Purple,Spiked Club,None,None,None,None,None,18.07052380847939,5150
5151,Karen,5,Red,Dagger,None,None,None,None,None,17.609886427870045,5151
5152,Red Cap,5,Purple,None,None,None,Water,None,None,19.277983428812988,5152
5153,Sandy,5,Green,Hook Hand,None,Chucks,None,None,None,40.696669927494916,5153
5154,None,5,Lava,None,None,None,Yellow Force,None,None,17.119392131138074,5154
5155,Egg,5,Pink,Chainsaw,None,None,None,None,None,17.93695968596067,5155
5156,Black Cap,5,Green,Handbag,None,None,None,None,None,17.60988560997669,5156
5157,Cowboy,5,Red,Power Pole,None,None,Blue Force,None,None,31.89954377316765,5157
5158,Black Emo,5,Russet,Microphone,None,None,None,None,None,16.358843182234846,5158
5159,Green Punk,5,Pink,Fire Sword,None,None,None,None,None,17.936969501890413,5159
5160,Straw Hat,5,Pink,Holy Book,None,None,None,None,None,17.994201296536126,5160
5161,Sombrero,5,Russet,None,None,None,Ticket,None,None,17.746233016092628,5161
5162,Gat,5,Hash Brown,Magic Wand,None,None,None,None,None,19.83668510552067,5162
5163,Mountie,5,Rainbow,None,None,Gym Socks,None,None,None,29.869080882566777,5163
5164,Green Punk,5,Green,None,None,None,None,None,None,4.260207921037671,5164
5165,Monkey,5,Red,None,None,None,Coin,None,None,19.280735915898195,5165
5166,Tam,5,Aqua,None,None,None,None,None,None,4.917112106573194,5166
5167,Sheriff,5,Red,Maracas,None,None,None,None,None,17.40546523227657,5167
5168,Black Pirate,5,Lava,Diamond Sword,None,None,None,None,None,18.811862904680336,5168
5169,Sombrero,5,Purple,None,None,None,Blood,None,None,19.32977841714687,5169
5170,Black Topper,5,Green,Machete,None,None,None,None,None,17.735266164956602,5170
5171,Mask,5,Green,None,None,None,Golden Brick,None,None,19.768602588803525,5171
5172,Bow,5,Russet,None,None,Boxing,Moon,None,None,40.85196518915816,5172
5173,Yellow Bob,5,Russet,None,None,None,Earth,None,None,17.7298795166428,5173
5174,Black Headband,5,Lava,None,None,Geta,Red Force,None,None,43.07036000197695,5174
5175,White Cap,5,Lava,None,None,None,None,None,None,5.628513322223946,5175
5176,Halo,5,Red,None,None,Basketball,None,None,None,27.05635779574982,5176
5177,Skull,5,Lava,Trident,None,None,Thunder,None,None,33.74738177246636,5177
5178,Tam,5,Purple,Spiked Club,None,None,None,None,None,17.926063716456405,5178
5179,Reindeer,5,Pink,None,None,Gym Socks,Potato,None,None,42.52259547650535,5179
5180,Beret,5,Red,None,None,None,None,None,None,4.069422639631465,5180
5181,None,0,Zombie,None,None,None,None,None,None,30.79833308272596,5181
5182,Musketeer,5,Fries,Serpent Spear,None,None,None,None,None,19.913007887111732,5182
5183,Soldier,5,Red,Guitar,None,None,None,None,None,17.598988821551035,5183
5184,Reindeer,5,Green,Notebook,None,None,None,None,None,17.72163624899663,5184
5185,Soldier,5,Purple,None,None,None,Rainbow,None,None,19.528749173522,5185
5186,Afro,5,Purple,None,None,None,Flower,None,None,18.907293566811603,5186
5187,Cowboy,5,Russet,Monster Ball,None,None,Potato,None,None,31.147316069712115,5187
5188,Halo,5,Pink,None,None,None,None,None,None,4.663620050208636,5188
5189,Sailor,5,Russet,None,None,None,Star,None,None,17.520015516268302,5189
5190,Cone,5,Aqua,Handbag,None,None,None,None,None,18.285825706093352,5190
5191,Yellow Bob,5,Pink,None,None,None,None,None,None,4.775376961094879,5191
5192,Flower,5,Red,Axe,None,None,None,None,None,17.473604721600584,5192
5193,Purple Emo,5,Pink,Light Disc,None,None,Wind,None,None,32.87798625082167,5193
5194,None,5,Purple,Key Sword,Eggplant,None,Yellow Force,None,None,54.88136051655208,5194
5195,White Headband,5,Rainbow,Maracas,None,None,None,None,None,20.08202440386006,5195
5196,Mask,5,Purple,None,None,Boxing,Moon,None,None,42.57164452356169,5196
5197,None,5,Red,Pipe,None,None,None,None,None,14.61451799431365,5197
5198,Crown,5,Russet,None,None,None,Poop,None,None,17.569068106904297,5198
5199,Musketeer,5,Russet,Black Sword,None,None,None,None,None,16.178953053588522,5199
5200,Purple Bandana,5,Green,Fire Sword,None,None,None,None,None,18.01328328798494,5200
5201,Beret,5,Aqua,Trident,None,None,None,None,None,18.146827505851792,5201
5202,Fez,5,Aqua,None,None,None,Ticket,None,None,19.700452193226862,5202
5203,Reindeer,5,Hash Brown,None,None,None,None,None,None,6.560704503364943,5203
5204,Bow,5,Russet,None,Banana,None,None,None,None,28.438167418621564,5204
5205,Gat,5,Pink,Black Sword,None,Basketball,None,None,None,40.78660026798393,5205
5206,None,5,Russet,Light Disc,Banana,Gym Socks,Wind,None,None,76.5916182011898,5206
5207,White Cap,5,Lava,Cold Wallet,None,None,Star,None,None,33.75828074244491,5207
5208,Your Future,5,Purple,None,None,None,None,None,None,4.393776131632309,5208
5209,Tattoo,5,Russet,None,None,None,Plasma,None,None,17.947939899025016,5209
5210,Monkey,5,Purple,None,None,None,None,None,None,4.58730599247071,5210
5211,Black Emo,5,Russet,Golden Ring,None,None,None,None,None,16.495127342607688,5211
5212,Party,5,Green,Trident,None,None,None,None,None,17.91243489154501,5212
5213,Horns,5,Purple,None,None,None,None,None,None,4.598206325745956,5213
5214,Party,5,Russet,Flag,None,None,None,None,None,16.206204977553085,5214
5215,Monkey,5,Green,None,None,None,Love,None,None,19.490588464132927,5215
5216,Reindeer,5,Pink,None,None,None,Blue Force,None,None,19.016335346175833,5216
5217,Green Punk,5,Zombie,None,None,None,Rainbow,None,None,21.515684892390894,5217
5218,Sandy,5,Purple,Walkie Talkie,None,None,Wind,None,None,32.58635148253169,5218
5219,Egg,5,Russet,Axe,None,Boxing,Blue Force,None,None,53.6007002619347,5219
5220,Soldier,5,Red,None,None,None,Poop,None,None,18.88824102442195,5220
5221,Buns,5,Russet,None,None,School,None,None,None,26.233288286159056,5221
5222,Brown Topper,5,Green,Monkey Staff,None,None,None,None,None,17.6807541367635,5222
5223,Tam,5,Russet,Pipe,None,None,Blue Force,None,None,30.784835676435474,5223
5224,Bunny,5,Green,None,None,None,Coin,None,None,19.52873554103879,5224
5225,Bow,5,Russet,None,None,None,Sound,None,None,17.6481122924884,5225
5226,None,5,Red,Cricket,None,None,Love,None,None,29.525739461388696,5226
5227,Blue Headband,5,Russet,None,None,None,Sound,None,None,17.596326029277577,5227
5228,None,5,Fries,None,None,Gym Socks,None,None,None,26.76479990659323,5228
5229,Blue Punk,5,Gold,Rum,None,None,None,None,None,20.6652805827448,5229
5230,Bunny,5,Green,Notebook,None,None,None,None,None,17.844284767490805,5230
5231,Spiky,5,Lava,None,None,None,Blue Force,None,None,20.09836071194742,5231
5232,Afro,5,Purple,None,None,None,Red Force,None,None,18.82553424970549,5232
5233,Cloak,5,Aqua,None,None,None,None,None,None,4.818985929903115,5233
5234,None,5,Red,Sweeper,None,None,None,None,None,14.6526817037537,5234
5235,Bunny,5,Green,None,None,None,Thunder,None,None,19.258899529813114,5235
5236,Black Cap,5,Red,Axe,None,None,None,None,None,17.23919820171585,5236
5237,None,5,Zombie,None,None,None,Sound,None,None,18.58577299228906,5237
5238,Pink Bob,5,Purple,Chainsaw,None,None,None,None,None,17.906988815492923,5238
5239,Soldier,5,Chip,None,None,None,None,None,None,6.149136891752435,5239
5240,Bishop,5,Robot,None,None,None,Potato,None,None,22.246142195401834,5240
5241,White Cap,5,Russet,Monkey Staff,None,None,None,None,None,16.255276109967564,5241
5242,Beret,5,Pink,Pirate Sword,None,None,None,None,None,17.887903550414606,5242
5243,Shogun,5,Russet,Throwing Bat,None,None,None,None,None,16.345216538936814,5243
5244,Cowboy,5,Red,Water Sword,None,None,None,None,None,17.558102619064968,5244
5245,Spinner,5,Russet,Sweeper,None,Basketball,None,None,None,39.31762287964436,5245
5246,Beanie,5,Zombie,Pan,None,None,Blood,None,None,34.799405453600166,5246
5247,Mountie,5,Green,None,None,None,None,None,None,4.57911806394266,5247
5248,Blue Punk,5,Pink,None,None,Boxing,None,None,None,27.555129982869065,5248
5249,Halo,5,Zombie,Rum,None,None,None,None,None,20.13378640076457,5249
5250,Bowl,5,Lava,None,None,None,Coin,None,None,20.61077972023226,5250
5251,Afro,5,Zombie,None,None,None,Wood,None,None,21.3603113793476,5251
5252,Yellow Bob,5,Zombie,None,None,Basketball,None,None,None,29.768207675324287,5252
5253,Yellow Bob,5,Rainbow,None,Donut,None,Plasma,None,None,47.335421798921296,5253
5254,Black Pirate,5,Pink,None,None,None,Blue Force,None,None,18.882779678043864,5254
5255,Cowboy,5,Lava,None,None,None,Flower,None,None,20.150144793907714,5255
5256,Mask,5,Russet,Diamond Sword,None,None,Yellow Force,None,None,30.675801260409425,5256
5257,Cowboy,5,Aqua,None,None,None,Golden Water,None,None,19.92941045472047,5257
5258,None,5,Fries,Light Disc,None,None,Red Force,None,None,31.512553298666298,5258
5259,Beanie,5,Russet,None,None,None,Moon,None,None,17.60722963509382,5259
5260,None,5,Pink,Golden Hammer,Peach,None,Love,None,None,55.73435918918953,5260
5261,Straw Hat,5,Russet,None,None,None,Lightning,None,None,17.623588860341403,5261
5262,Blue Punk,5,Green,Fly Swatter,None,None,None,None,None,17.716189899849798,5262
5263,Scar,5,Aqua,None,None,Roman,None,None,None,27.751354253228506,5263
5264,Pink Balaclava,5,Red,Serpent Spear,None,None,None,None,None,17.509040484686878,5264
5265,White Cap,5,Chip,None,None,None,Ticket,None,None,20.888807203686593,5265
5266,Black Cap,5,Purple,None,None,Geta,Yellow Force,None,None,41.73495354647138,5266
5267,Pork Pie,5,Lava,Water Sword,None,None,None,None,None,18.95087692022792,5267
5268,Clown,5,Purple,Flag,None,None,None,None,None,17.92060945989845,5268
