,Location,Underground,Region,Size,Rarity score,Token Id
6013,"Volcanic(172, -112)",Secret Passage,Volcanic,Standard,22.456323780632093,6014
6014,"Volcanic(332, 48)",Mystic Symbol,Volcanic,Standard,26.949798715331593,6015
6015,"Volcanic(92, -204)",Weird Rocks,Volcanic,Standard,13.480610179815777,6016
6016,"Frozen(80, -184)",Secret Passage,Frozen,Standard,29.196576066383027,6017
6017,"Dystopia(-80, -112)",Strange Artifact,Dystopia,Standard,24.736773985521857,6018
6018,"Frozen(-20, -80)",Secret Passage,Frozen,Standard,29.196576066383027,6019
6019,"Jungle(-456, -68)",Mystic Symbol,Jungle,Standard,13.469350317737788,6020
6020,"Volcanic(-172, -64)",Mystic Symbol,Volcanic,Standard,26.949798715331593,6021
6021,"Jungle(196, -176)",Secret Passage,Jungle,Standard,8.975822578881333,6022
6022,"Dystopia(132, 48)",Mystic Symbol,Dystopia,Standard,20.209573393076482,6023
6023,"Volcanic(-56, 76)",Secret Passage,Volcanic,Standard,22.456323780632093,6024
6024,"Jungle(-36, 200)",Mystic Symbol,Jungle,Standard,13.469350317737788,6025
6025,"Volcanic(-64, 64)",Strange Artifact,Volcanic,Standard,31.476972344281144,6026
6026,"Frozen(32, -172)",Secret Passage,Frozen,Standard,29.196576066383027,6027
6027,"Jungle(-60, 28)",Secret Passage,Jungle,Standard,8.975822578881333,6028
6028,"Jungle(-464, -76)",Weird Rocks,Jungle,Standard,0.0,6029
6029,"Dystopia(88, 156)",Weird Rocks,Dystopia,Standard,6.740306212991985,6030
6030,"Jungle(276, -172)",Strange Artifact,Jungle,Standard,17.99657675059489,6031
6031,"Jungle(-36, 204)",Mystic Symbol,Jungle,Standard,13.469350317737788,6032
6032,"Jungle(-132, -52)",Weird Rocks,Jungle,Standard,0.0,6033
6033,"Jungle(196, -16)",Strange Artifact,Jungle,Standard,17.99657675059489,6034
6034,"Jungle(-36, -196)",Weird Rocks,Jungle,Standard,0.0,6035
6035,"Frozen(92, -184)",Weird Rocks,Frozen,Standard,20.22091526947426,6036
6036,"Jungle(236, -112)",Strange Artifact,Jungle,Standard,17.99657675059489,6037
6037,"Jungle(-60, -28)",Mystic Symbol,Jungle,Standard,13.469350317737788,6038
6038,"Dystopia(148, -144)",Mystic Symbol,Dystopia,Standard,20.209573393076482,6039
6039,"Jungle(324, 76)",Weird Rocks,Jungle,Standard,0.0,6040
6040,"Dystopia(8, -104)",Weird Rocks,Dystopia,Standard,6.740306212991985,6041
6041,"Volcanic(64, 272)",Mystic Symbol,Volcanic,Standard,26.949798715331593,6042
6042,"Volcanic(76, -172)",Secret Passage,Volcanic,Standard,22.456323780632093,6043
6043,"Dystopia(-352, -112)",Strange Artifact,Dystopia,Standard,24.736773985521857,6044
6044,"Jungle(212, -104)",Secret Passage,Jungle,Standard,8.975822578881333,6045
6045,"Dystopia(132, -104)",Weird Rocks,Dystopia,Standard,6.740306212991985,6046
6046,"Dystopia(-92, 268)",Weird Rocks,Dystopia,Standard,6.740306212991985,6047
6047,"Jungle(224, 180)",Mystic Symbol,Jungle,Standard,13.469350317737788,6048
6048,"Volcanic(320, 48)",Secret Passage,Volcanic,Standard,22.456323780632093,6049
6049,"Jungle(-40, 32)",Weird Rocks,Jungle,Standard,0.0,6050
6050,"Dystopia(236, 60)",Weird Rocks,Dystopia,Standard,6.740306212991985,6051
6051,"Frozen(40, -120)",Secret Passage,Frozen,Standard,29.196576066383027,6052
6052,"Jungle(216, 176)",Secret Passage,Jungle,Standard,8.975822578881333,6053
6053,"Dystopia(-200, -48)",Mystic Symbol,Dystopia,Standard,20.209573393076482,6054
6054,"Frozen(-164, -12)",Mystic Symbol,Frozen,Standard,33.69002291375438,6055
6055,"Frozen(116, -108)",Secret Passage,Frozen,Standard,29.196576066383027,6056
6056,"Frozen(44, -228)",Strange Artifact,Frozen,Standard,38.2171684556252,6057
6057,"Volcanic(328, 52)",Weird Rocks,Volcanic,Standard,13.480610179815777,6058
6058,"Dystopia(-264, 36)",Mystic Symbol,Dystopia,Standard,20.209573393076482,6059
6059,"Jungle(280, 96)",Weird Rocks,Jungle,Standard,0.0,6060
6060,"Dystopia(-220, -116)",Weird Rocks,Dystopia,Standard,6.740306212991985,6061
6061,"Volcanic(212, 88)",Weird Rocks,Volcanic,Standard,13.480610179815777,6062
6062,"Dystopia(124, -112)",Mystic Symbol,Dystopia,Standard,20.209573393076482,6063
6063,"Volcanic(312, 48)",Secret Passage,Volcanic,Standard,22.456323780632093,6064
6064,"Volcanic(-20, -176)",Weird Rocks,Volcanic,Standard,13.480610179815777,6065
6065,"Jungle(4, -72)",Strange Artifact,Jungle,Standard,17.99657675059489,6066
6066,"Jungle(204, -120)",Secret Passage,Jungle,Standard,8.975822578881333,6067
6067,"Moon(-168, -44)",Secret Passage,Moon,Standard,35.93682722880045,6068
6068,"Dystopia(-384, -48)",Mystic Symbol,Dystopia,Standard,20.209573393076482,6069
6069,"Moon(36, 104)",Weird Rocks,Moon,Standard,26.961219235300423,6070
6070,"Jungle(-460, -80)",Strange Artifact,Jungle,Standard,17.99657675059489,6071
6071,"Moon(-192, -44)",Weird Rocks,Moon,Standard,26.961219235300423,6072
6072,"Volcanic(-12, -168)",Strange Artifact,Volcanic,Standard,31.476972344281144,6073
6073,"Frozen(-256, -16)",Strange Artifact,Frozen,Standard,38.2171684556252,6074
6074,"Frozen(100, -108)",Secret Passage,Frozen,Standard,29.196576066383027,6075
6075,"Jungle(192, -108)",Strange Artifact,Jungle,Standard,17.99657675059489,6076
6076,"Jungle(180, -4)",Mystic Symbol,Jungle,Standard,13.469350317737788,6077
6077,"Volcanic(68, 200)",Weird Rocks,Volcanic,Standard,13.480610179815777,6078
6078,"Frozen(44, -156)",Secret Passage,Frozen,Standard,29.196576066383027,6079
6079,"Jungle(240, -256)",Mystic Symbol,Jungle,Standard,13.469350317737788,6080
6080,"Jungle(-280, -64)",Weird Rocks,Jungle,Standard,0.0,6081
6081,"Frozen(124, -8)",Strange Artifact,Frozen,Standard,38.2171684556252,6082
6082,"Dystopia(-340, -96)",Mystic Symbol,Dystopia,Standard,20.209573393076482,6083
6083,"Dystopia(40, 24)",Mystic Symbol,Dystopia,Standard,20.209573393076482,6084
6084,"Jungle(-40, 196)",Weird Rocks,Jungle,Standard,0.0,6085
6085,"Frozen(220, -96)",Secret Passage,Frozen,Standard,29.196576066383027,6086
6086,"Dystopia(336, -120)",Secret Passage,Dystopia,Standard,15.71607374179758,6087
6087,"Volcanic(44, 204)",Mystic Symbol,Volcanic,Standard,26.949798715331593,6088
6088,"Frozen(-40, -20)",Mystic Symbol,Frozen,Standard,33.69002291375438,6089
6089,"Jungle(340, 32)",Secret Passage,Jungle,Standard,8.975822578881333,6090
6090,"Jungle(-40, 220)",Weird Rocks,Jungle,Standard,0.0,6091
6091,"Jungle(200, -128)",Secret Passage,Jungle,Standard,8.975822578881333,6092
6092,"Dystopia(-372, -48)",Secret Passage,Dystopia,Standard,15.71607374179758,6093
6093,"Jungle(96, 228)",Strange Artifact,Jungle,Standard,17.99657675059489,6094
6094,"Dystopia(8, -88)",Weird Rocks,Dystopia,Standard,6.740306212991985,6095
6095,"Dystopia(-24, 172)",Weird Rocks,Dystopia,Standard,6.740306212991985,6096
6096,"Dystopia(-84, -100)",Secret Passage,Dystopia,Standard,15.71607374179758,6097
6097,"Jungle(308, 72)",Secret Passage,Jungle,Standard,8.975822578881333,6098
6098,"Jungle(-552, -20)",Secret Passage,Jungle,Standard,8.975822578881333,6099
6099,"Moon(104, 128)",Weird Rocks,Moon,Standard,26.961219235300423,6100
6100,"Jungle(236, -100)",Weird Rocks,Jungle,Standard,0.0,6101
6101,"Dystopia(128, -100)",Secret Passage,Dystopia,Standard,15.71607374179758,6102
6102,"Jungle(276, 96)",Mystic Symbol,Jungle,Standard,13.469350317737788,6103
6103,"Volcanic(92, 196)",Weird Rocks,Volcanic,Standard,13.480610179815777,6104
6104,"Jungle(424, -164)",Strange Artifact,Jungle,Standard,17.99657675059489,6105
6105,"Jungle(332, 72)",Strange Artifact,Jungle,Standard,17.99657675059489,6106
6106,"Volcanic(196, -132)",Strange Artifact,Volcanic,Standard,31.476972344281144,6107
6107,"Frozen(44, -152)",Strange Artifact,Frozen,Standard,38.2171684556252,6108
6108,"Volcanic(216, -132)",Secret Passage,Volcanic,Standard,22.456323780632093,6109
6109,"Dystopia(-28, 160)",Secret Passage,Dystopia,Standard,15.71607374179758,6110
6110,"Jungle(0, -56)",Secret Passage,Jungle,Standard,8.975822578881333,6111
6111,"Frozen(-144, 144)",Secret Passage,Frozen,Standard,29.196576066383027,6112
6112,"Volcanic(140, -224)",Secret Passage,Volcanic,Standard,22.456323780632093,6113
6113,"Frozen(220, -28)",Mystic Symbol,Frozen,Standard,33.69002291375438,6114
6114,"Moon(-164, -60)",Mystic Symbol,Moon,Standard,40.430247112675985,6115
6115,"Volcanic(-44, 72)",Weird Rocks,Volcanic,Standard,13.480610179815777,6116
6116,"Jungle(-248, -200)",Secret Passage,Jungle,Standard,8.975822578881333,6117
6117,"Moon(-64, 60)",Strange Artifact,Moon,Standard,44.95736681438449,6118
6118,"Frozen(-20, -60)",Weird Rocks,Frozen,Standard,20.22091526947426,6119
6119,"Jungle(432, -160)",Weird Rocks,Jungle,Standard,0.0,6120
6120,"Jungle(-188, -244)",Weird Rocks,Jungle,Standard,0.0,6121
6121,"Jungle(-44, 196)",Weird Rocks,Jungle,Standard,0.0,6122
6122,"Jungle(-236, -196)",Mystic Symbol,Jungle,Standard,13.469350317737788,6123
6123,"Volcanic(-16, 52)",Weird Rocks,Volcanic,Standard,13.480610179815777,6124
6124,"Jungle(336, 64)",Weird Rocks,Jungle,Standard,0.0,6125
6125,"Volcanic(-176, -24)",Mystic Symbol,Volcanic,Standard,26.949798715331593,6126
6126,"Volcanic(76, -168)",Weird Rocks,Volcanic,Standard,13.480610179815777,6127
6127,"Dystopia(-380, -44)",Weird Rocks,Dystopia,Standard,6.740306212991985,6128
6128,"Dystopia(-200, -120)",Secret Passage,Dystopia,Standard,15.71607374179758,6129
6129,"Jungle(0, -88)",Secret Passage,Jungle,Standard,8.975822578881333,6130
6130,"Volcanic(80, 204)",Strange Artifact,Volcanic,Standard,31.476972344281144,6131
6131,"Frozen(-144, 152)",Strange Artifact,Frozen,Standard,38.2171684556252,6132
6132,"Jungle(108, 224)",Strange Artifact,Jungle,Standard,17.99657675059489,6133
6133,"Volcanic(40, 200)",Strange Artifact,Volcanic,Standard,31.476972344281144,6134
6134,"Frozen(36, -188)",Mystic Symbol,Frozen,Standard,33.69002291375438,6135
6135,"Volcanic(-140, 136)",Secret Passage,Volcanic,Standard,22.456323780632093,6136
6136,"Volcanic(220, -172)",Secret Passage,Volcanic,Standard,22.456323780632093,6137
6137,"Dystopia(-44, -180)",Weird Rocks,Dystopia,Standard,6.740306212991985,6138
6138,"Dystopia(284, 104)",Strange Artifact,Dystopia,Standard,24.736773985521857,6139
6139,"Jungle(240, 160)",Secret Passage,Jungle,Standard,8.975822578881333,6140
6140,"Jungle(320, 76)",Secret Passage,Jungle,Standard,8.975822578881333,6141
6141,"Jungle(200, -120)",Secret Passage,Jungle,Standard,8.975822578881333,6142
6142,"Jungle(236, -128)",Secret Passage,Jungle,Standard,8.975822578881333,6143
6143,"Frozen(-28, -60)",Weird Rocks,Frozen,Standard,20.22091526947426,6144
6144,"Frozen(28, -164)",Mystic Symbol,Frozen,Standard,33.69002291375438,6145
6145,"Jungle(8, -84)",Weird Rocks,Jungle,Standard,0.0,6146
6146,"Volcanic(92, -28)",Weird Rocks,Volcanic,Standard,13.480610179815777,6147
6147,"Dystopia(-256, -116)",Mystic Symbol,Dystopia,Standard,20.209573393076482,6148
6148,"Moon(-92, -56)",Weird Rocks,Moon,Standard,26.961219235300423,6149
6149,"Moon(40, -60)",Weird Rocks,Moon,Standard,26.961219235300423,6150
6150,"Jungle(-52, -24)",Secret Passage,Jungle,Standard,8.975822578881333,6151
6151,"Moon(108, 116)",Weird Rocks,Moon,Standard,26.961219235300423,6152
6152,"Jungle(-44, 32)",Mystic Symbol,Jungle,Standard,13.469350317737788,6153
6153,"Volcanic(-4, 56)",Weird Rocks,Volcanic,Standard,13.480610179815777,6154
6154,"Jungle(-28, -284)",Weird Rocks,Jungle,Standard,0.0,6155
6155,"Jungle(-140, -56)",Strange Artifact,Jungle,Standard,17.99657675059489,6156
6156,"Dystopia(-264, 40)",Secret Passage,Dystopia,Standard,15.71607374179758,6157
6157,"Dystopia(68, 148)",Secret Passage,Dystopia,Standard,15.71607374179758,6158
6158,"Frozen(76, -192)",Strange Artifact,Frozen,Standard,38.2171684556252,6159
6159,"Frozen(-40, 0)",Mystic Symbol,Frozen,Standard,33.69002291375438,6160
6160,"Volcanic(-56, 68)",Secret Passage,Volcanic,Standard,22.456323780632093,6161
6161,"Dystopia(-264, -124)",Weird Rocks,Dystopia,Standard,6.740306212991985,6162
6162,"Dystopia(-108, -112)",Strange Artifact,Dystopia,Standard,24.736773985521857,6163
6163,"Frozen(168, 120)",Secret Passage,Frozen,Standard,29.196576066383027,6164
6164,"Frozen(216, -20)",Strange Artifact,Frozen,Standard,38.2171684556252,6165
6165,"Jungle(336, 40)",Weird Rocks,Jungle,Standard,0.0,6166
6166,"Dystopia(128, 68)",Weird Rocks,Dystopia,Standard,6.740306212991985,6167
6167,"Volcanic(-40, 72)",Weird Rocks,Volcanic,Standard,13.480610179815777,6168
6168,"Dystopia(272, 120)",Strange Artifact,Dystopia,Standard,24.736773985521857,6169
6169,"Volcanic(-124, 120)",Strange Artifact,Volcanic,Standard,31.476972344281144,6170
6170,"Jungle(-548, -4)",Secret Passage,Jungle,Standard,8.975822578881333,6171
6171,"Jungle(252, 160)",Weird Rocks,Jungle,Standard,0.0,6172
6172,"Moon(-60, -128)",Secret Passage,Moon,Standard,35.93682722880045,6173
6173,"Volcanic(172, -56)",Secret Passage,Volcanic,Standard,22.456323780632093,6174
6174,"Dystopia(340, 220)",Mystic Symbol,Dystopia,Standard,20.209573393076482,6175
6175,"Jungle(-548, -48)",Secret Passage,Jungle,Standard,8.975822578881333,6176
6176,"Jungle(12, -76)",Strange Artifact,Jungle,Standard,17.99657675059489,6177
6177,"Jungle(68, 0)",Mystic Symbol,Jungle,Standard,13.469350317737788,6178
6178,"Jungle(24, 108)",Secret Passage,Jungle,Standard,8.975822578881333,6179
6179,"Jungle(-556, -24)",Weird Rocks,Jungle,Standard,0.0,6180
6180,"Dystopia(160, 116)",Weird Rocks,Dystopia,Standard,6.740306212991985,6181
6181,"Volcanic(-4, 76)",Weird Rocks,Volcanic,Standard,13.480610179815777,6182
6182,"Dystopia(168, 124)",Strange Artifact,Dystopia,Standard,24.736773985521857,6183
6183,"Dystopia(-264, -128)",Secret Passage,Dystopia,Standard,15.71607374179758,6184
6184,"Dystopia(12, -96)",Mystic Symbol,Dystopia,Standard,20.209573393076482,6185
6185,"Volcanic(-24, -168)",Secret Passage,Volcanic,Standard,22.456323780632093,6186
6186,"Jungle(184, -4)",Secret Passage,Jungle,Standard,8.975822578881333,6187
6187,"Volcanic(-164, -56)",Weird Rocks,Volcanic,Standard,13.480610179815777,6188
6188,"Volcanic(212, -132)",Secret Passage,Volcanic,Standard,22.456323780632093,6189
6189,"Frozen(308, 88)",Mystic Symbol,Frozen,Standard,33.69002291375438,6190
6190,"Volcanic(208, 56)",Strange Artifact,Volcanic,Standard,31.476972344281144,6191
6191,"Volcanic(216, 88)",Secret Passage,Volcanic,Standard,22.456323780632093,6192
6192,"Volcanic(60, 204)",Secret Passage,Volcanic,Standard,22.456323780632093,6193
6193,"Volcanic(208, 68)",Mystic Symbol,Volcanic,Standard,26.949798715331593,6194
6194,"Jungle(-140, -32)",Strange Artifact,Jungle,Standard,17.99657675059489,6195
6195,"Frozen(-172, 156)",Weird Rocks,Frozen,Standard,20.22091526947426,6196
6196,"Frozen(44, -160)",Mystic Symbol,Frozen,Standard,33.69002291375438,6197
6197,"Volcanic(-12, 92)",Weird Rocks,Volcanic,Standard,13.480610179815777,6198
6198,"Frozen(132, -4)",Weird Rocks,Frozen,Standard,20.22091526947426,6199
6199,"Volcanic(332, 28)",Weird Rocks,Volcanic,Standard,13.480610179815777,6200
6200,"Jungle(264, 96)",Secret Passage,Jungle,Standard,8.975822578881333,6201
6201,"Moon(76, -48)",Secret Passage,Moon,Standard,35.93682722880045,6202
6202,"Volcanic(72, 192)",Weird Rocks,Volcanic,Standard,13.480610179815777,6203
6203,"Volcanic(192, -136)",Mystic Symbol,Volcanic,Standard,26.949798715331593,6204
6204,"Jungle(428, -148)",Secret Passage,Jungle,Standard,8.975822578881333,6205
6205,"Moon(-188, -40)",Weird Rocks,Moon,Standard,26.961219235300423,6206
6206,"Jungle(-8, -284)",Mystic Symbol,Jungle,Standard,13.469350317737788,6207
6207,"Volcanic(156, -220)",Mystic Symbol,Volcanic,Standard,26.949798715331593,6208
6208,"Jungle(-548, -8)",Weird Rocks,Jungle,Standard,0.0,6209
6209,"Jungle(232, -112)",Mystic Symbol,Jungle,Standard,13.469350317737788,6210
6210,"Frozen(196, -88)",Secret Passage,Frozen,Standard,29.196576066383027,6211
6211,"Volcanic(292, 52)",Secret Passage,Volcanic,Standard,22.456323780632093,6212
6212,"Dystopia(12, -108)",Secret Passage,Dystopia,Standard,15.71607374179758,6213
6213,"Dystopia(-228, -44)",Strange Artifact,Dystopia,Standard,24.736773985521857,6214
6214,"Jungle(208, -120)",Secret Passage,Jungle,Standard,8.975822578881333,6215
6215,"Moon(-64, -128)",Mystic Symbol,Moon,Standard,40.430247112675985,6216
6216,"Moon(80, -48)",Mystic Symbol,Moon,Standard,40.430247112675985,6217
6217,"Jungle(-40, -208)",Weird Rocks,Jungle,Standard,0.0,6218
6218,"Jungle(24, -220)",Strange Artifact,Jungle,Standard,17.99657675059489,6219
6219,"Dystopia(-216, -44)",Strange Artifact,Dystopia,Standard,24.736773985521857,6220
6220,"Jungle(248, 184)",Secret Passage,Jungle,Standard,8.975822578881333,6221
6221,"Volcanic(212, -144)",Weird Rocks,Volcanic,Standard,13.480610179815777,6222
6222,"Jungle(48, 4)",Weird Rocks,Jungle,Standard,0.0,6223
6223,"Jungle(-264, 88)",Secret Passage,Jungle,Standard,8.975822578881333,6224
6224,"Frozen(-44, 8)",Weird Rocks,Frozen,Standard,20.22091526947426,6225
6225,"Volcanic(196, 96)",Weird Rocks,Volcanic,Standard,13.480610179815777,6226
6226,"Volcanic(192, -144)",Mystic Symbol,Volcanic,Standard,26.949798715331593,6227
6227,"Volcanic(104, -224)",Weird Rocks,Volcanic,Standard,13.480610179815777,6228
6228,"Volcanic(88, -200)",Secret Passage,Volcanic,Standard,22.456323780632093,6229
6229,"Frozen(-256, -4)",Secret Passage,Frozen,Standard,29.196576066383027,6230
6230,"Frozen(-44, -4)",Strange Artifact,Frozen,Standard,38.2171684556252,6231
6231,"Jungle(284, -176)",Secret Passage,Jungle,Standard,8.975822578881333,6232
6232,"Volcanic(252, 132)",Mystic Symbol,Volcanic,Standard,26.949798715331593,6233
6233,"Volcanic(232, -36)",Weird Rocks,Volcanic,Standard,13.480610179815777,6234
6234,"Jungle(224, -100)",Secret Passage,Jungle,Standard,8.975822578881333,6235
6235,"Frozen(124, -4)",Secret Passage,Frozen,Standard,29.196576066383027,6236
6236,"Frozen(-244, -4)",Mystic Symbol,Frozen,Standard,33.69002291375438,6237
6237,"Jungle(-144, -36)",Weird Rocks,Jungle,Standard,0.0,6238
6238,"Volcanic(-132, 156)",Mystic Symbol,Volcanic,Standard,26.949798715331593,6239
6239,"Frozen(116, -188)",Weird Rocks,Frozen,Standard,20.22091526947426,6240
6240,"Jungle(284, 120)",Weird Rocks,Jungle,Standard,0.0,6241
6241,"Dystopia(8, -128)",Secret Passage,Dystopia,Standard,15.71607374179758,6242
6242,"Dystopia(-248, 44)",Mystic Symbol,Dystopia,Standard,20.209573393076482,6243
6243,"Dystopia(300, 144)",Weird Rocks,Dystopia,Standard,6.740306212991985,6244
6244,"Jungle(-256, 96)",Secret Passage,Jungle,Standard,8.975822578881333,6245
6245,"Jungle(236, 172)",Secret Passage,Jungle,Standard,8.975822578881333,6246
6246,"Moon(40, 124)",Weird Rocks,Moon,Standard,26.961219235300423,6247
6247,"Moon(96, -44)",Secret Passage,Moon,Standard,35.93682722880045,6248
6248,"Dystopia(-340, -116)",Weird Rocks,Dystopia,Standard,6.740306212991985,6249
6249,"Dystopia(84, 216)",Weird Rocks,Dystopia,Standard,6.740306212991985,6250
6250,"Jungle(348, 36)",Strange Artifact,Jungle,Standard,17.99657675059489,6251
6251,"Jungle(-52, 20)",Weird Rocks,Jungle,Standard,0.0,6252
6252,"Jungle(244, 160)",Secret Passage,Jungle,Standard,8.975822578881333,6253
6253,"Frozen(124, -16)",Secret Passage,Frozen,Standard,29.196576066383027,6254
6254,"Volcanic(332, 20)",Strange Artifact,Volcanic,Standard,31.476972344281144,6255
6255,"Frozen(-252, -8)",Weird Rocks,Frozen,Standard,20.22091526947426,6256
6256,"Volcanic(-16, -176)",Weird Rocks,Volcanic,Standard,13.480610179815777,6257
6257,"Jungle(-132, -8)",Secret Passage,Jungle,Standard,8.975822578881333,6258
6258,"Moon(36, 148)",Weird Rocks,Moon,Standard,26.961219235300423,6259
6259,"Moon(-44, -120)",Mystic Symbol,Moon,Standard,40.430247112675985,6260
6260,"Jungle(4, 80)",Weird Rocks,Jungle,Standard,0.0,6261
6261,"Dystopia(344, 4)",Secret Passage,Dystopia,Standard,15.71607374179758,6262
6262,"Jungle(84, 4)",Mystic Symbol,Jungle,Standard,13.469350317737788,6263
6263,"Jungle(-48, 204)",Weird Rocks,Jungle,Standard,0.0,6264
6264,"Moon(108, 120)",Weird Rocks,Moon,Standard,26.961219235300423,6265
6265,"Frozen(132, -180)",Weird Rocks,Frozen,Standard,20.22091526947426,6266
6266,"Dystopia(-120, -112)",Weird Rocks,Dystopia,Standard,6.740306212991985,6267
6267,"Jungle(204, -184)",Weird Rocks,Jungle,Standard,0.0,6268
6268,"Jungle(348, 52)",Secret Passage,Jungle,Standard,8.975822578881333,6269
6269,"Moon(-40, -116)",Secret Passage,Moon,Standard,35.93682722880045,6270
6270,"Frozen(-156, 148)",Mystic Symbol,Frozen,Standard,33.69002291375438,6271
6271,"Volcanic(216, -156)",Strange Artifact,Volcanic,Standard,31.476972344281144,6272
6272,"Volcanic(192, -152)",Mystic Symbol,Volcanic,Standard,26.949798715331593,6273
6273,"Jungle(-268, 88)",Mystic Symbol,Jungle,Standard,13.469350317737788,6274
6274,"Jungle(440, -156)",Weird Rocks,Jungle,Standard,0.0,6275
6275,"Volcanic(-132, 184)",Weird Rocks,Volcanic,Standard,13.480610179815777,6276
6276,"Volcanic(316, 56)",Weird Rocks,Volcanic,Standard,13.480610179815777,6277
6277,"Jungle(100, 220)",Mystic Symbol,Jungle,Standard,13.469350317737788,6278
6278,"Moon(-192, -40)",Secret Passage,Moon,Standard,35.93682722880045,6279
6279,"Moon(-172, -60)",Weird Rocks,Moon,Standard,26.961219235300423,6280
6280,"Jungle(12, -180)",Secret Passage,Jungle,Standard,8.975822578881333,6281
6281,"Dystopia(-240, -48)",Mystic Symbol,Dystopia,Standard,20.209573393076482,6282
6282,"Volcanic(116, -224)",Mystic Symbol,Volcanic,Standard,26.949798715331593,6283
6283,"Frozen(-36, -16)",Secret Passage,Frozen,Standard,29.196576066383027,6284
6284,"Volcanic(92, -224)",Mystic Symbol,Volcanic,Standard,26.949798715331593,6285
6285,"Frozen(140, -184)",Mystic Symbol,Frozen,Standard,33.69002291375438,6286
6286,"Volcanic(88, -24)",Secret Passage,Volcanic,Standard,22.456323780632093,6287
6287,"Jungle(196, -120)",Secret Passage,Jungle,Standard,8.975822578881333,6288
6288,"Jungle(-12, -284)",Secret Passage,Jungle,Standard,8.975822578881333,6289
6289,"Jungle(-280, -72)",Weird Rocks,Jungle,Standard,0.0,6290
6290,"Jungle(204, -128)",Mystic Symbol,Jungle,Standard,13.469350317737788,6291
6291,"Volcanic(-176, -32)",Mystic Symbol,Volcanic,Standard,26.949798715331593,6292
6292,"Dystopia(100, 240)",Weird Rocks,Dystopia,Standard,6.740306212991985,6293
6293,"Jungle(-16, -276)",Strange Artifact,Jungle,Standard,17.99657675059489,6294
6294,"Volcanic(192, -168)",Strange Artifact,Volcanic,Standard,31.476972344281144,6295
6295,"Volcanic(92, -164)",Strange Artifact,Volcanic,Standard,31.476972344281144,6296
6296,"Volcanic(-132, 180)",Secret Passage,Volcanic,Standard,22.456323780632093,6297
6297,"Dystopia(0, -80)",Weird Rocks,Dystopia,Standard,6.740306212991985,6298
6298,"Jungle(-52, 4)",Weird Rocks,Jungle,Standard,0.0,6299
6299,"Jungle(4, -180)",Strange Artifact,Jungle,Standard,17.99657675059489,6300
6300,"Frozen(32, -184)",Strange Artifact,Frozen,Standard,38.2171684556252,6301
6301,"Dystopia(272, 132)",Secret Passage,Dystopia,Standard,15.71607374179758,6302
6302,"Volcanic(-128, 216)",Strange Artifact,Volcanic,Standard,31.476972344281144,6303
6303,"Jungle(-20, -288)",Strange Artifact,Jungle,Standard,17.99657675059489,6304
6304,"Moon(-196, 108)",Secret Passage,Moon,Standard,35.93682722880045,6305
6305,"Volcanic(-168, -52)",Mystic Symbol,Volcanic,Standard,26.949798715331593,6306
6306,"Dystopia(-288, 44)",Weird Rocks,Dystopia,Standard,6.740306212991985,6307
6307,"Volcanic(-172, -48)",Strange Artifact,Volcanic,Standard,31.476972344281144,6308
6308,"Moon(-188, -64)",Secret Passage,Moon,Standard,35.93682722880045,6309
6309,"Jungle(-256, -216)",Mystic Symbol,Jungle,Standard,13.469350317737788,6310
6310,"Dystopia(132, -108)",Mystic Symbol,Dystopia,Standard,20.209573393076482,6311
6311,"Jungle(160, -4)",Mystic Symbol,Jungle,Standard,13.469350317737788,6312
6312,"Dystopia(120, -112)",Mystic Symbol,Dystopia,Standard,20.209573393076482,6313
6313,"Jungle(304, 52)",Weird Rocks,Jungle,Standard,0.0,6314
6314,"Moon(96, 132)",Secret Passage,Moon,Standard,35.93682722880045,6315
6315,"Jungle(-140, -36)",Weird Rocks,Jungle,Standard,0.0,6316
6316,"Dystopia(-332, -40)",Weird Rocks,Dystopia,Standard,6.740306212991985,6317
6317,"Dystopia(236, 72)",Secret Passage,Dystopia,Standard,15.71607374179758,6318
6318,"Jungle(-248, 100)",Weird Rocks,Jungle,Standard,0.0,6319
6319,"Volcanic(68, 276)",Secret Passage,Volcanic,Standard,22.456323780632093,6320
6320,"Volcanic(192, 108)",Weird Rocks,Volcanic,Standard,13.480610179815777,6321
6321,"Dystopia(152, -100)",Mystic Symbol,Dystopia,Standard,20.209573393076482,6322
6322,"Moon(-184, -36)",Weird Rocks,Moon,Standard,26.961219235300423,6323
6323,"Jungle(224, -116)",Mystic Symbol,Jungle,Standard,13.469350317737788,6324
6324,"Frozen(36, -120)",Secret Passage,Frozen,Standard,29.196576066383027,6325
6325,"Dystopia(224, 52)",Weird Rocks,Dystopia,Standard,6.740306212991985,6326
6326,"Frozen(-32, -60)",Mystic Symbol,Frozen,Standard,33.69002291375438,6327
6327,"Frozen(-168, -32)",Strange Artifact,Frozen,Standard,38.2171684556252,6328
6328,"Jungle(236, 184)",Mystic Symbol,Jungle,Standard,13.469350317737788,6329
6329,"Dystopia(148, -132)",Secret Passage,Dystopia,Standard,15.71607374179758,6330
6330,"Dystopia(336, 20)",Strange Artifact,Dystopia,Standard,24.736773985521857,6331
6331,"Dystopia(340, -124)",Secret Passage,Dystopia,Standard,15.71607374179758,6332
6332,"Moon(96, 112)",Weird Rocks,Moon,Standard,26.961219235300423,6333
